n,beta,gamma_over_eta,gamma,eta,delta,R,n_anom,anom_rate,strict_rate,has_flank_rate,gamma_bias,gamma_mae,gamma_rmse,gamma_std,gamma_medae,beta_bias,beta_mae,beta_rmse,eta_bias,eta_mae,eta_rmse,NE_mean_clean,NE_mean_capped,NE_median,NE_p90,hug_rate,hug_median,n_clean
50,0.8,0.05,5.0,100.0,0.05,300,0,0.0,0.2,0.4,-0.036181362874021294,0.684063549551034,0.9663713923111616,0.9673073564959045,0.47943038301107554,0.05331926036253929,0.06549990399486419,0.0951518293823099,0.21802905749785276,14.169278063752854,17.99915767257537,0.1824060067714784,0.1824060067714784,0.16448683880898463,0.3377488216846599,1.0,0.0010000000000000002,300
50,0.8,0.05,5.0,100.0,0.08,300,0,0.0,0.22,0.4,-0.05613465973106476,0.6808374540912787,0.9596121302289539,0.9595694793735604,0.47829628610619634,0.05426126978367989,0.06644485314496197,0.09690385385178808,0.2653918788475892,14.21910544920736,18.044176418372604,0.1836429405754681,0.1836429405754681,0.16448683880898463,0.33979081907845193,1.0,0.0010000000000000002,300
50,0.8,0.05,5.0,100.0,0.1,300,0,0.0,0.22333333333333333,0.4,-0.05646412435058226,0.6815199626085505,0.9562449631863581,0.9561714167490897,0.47943038301107554,0.05453399222844662,0.06671953540903348,0.09744356086760485,0.2556528509245543,14.199823205694805,18.02657558781215,0.18387118165422484,0.18387118165422484,0.16448683880898463,0.33979081907845193,1.0,0.0010000000000000002,300
50,0.8,0.05,5.0,100.0,0.15,300,0,0.0,0.25333333333333335,0.4,-0.07682819338359442,0.6979544666462935,0.9671869138212202,0.9657415860389947,0.49848353406538504,0.05501588602179048,0.06720632875063932,0.09790287959148569,0.32655572416590595,14.258797076441482,18.10088814574664,0.18473507530785507,0.18473507530785507,0.16448683880898463,0.33972995879936924,1.0,0.0010000000000000002,300
50,0.8,0.05,5.0,100.0,0.2,300,0,0.0,0.26,0.4,-0.07451360554419084,0.6919315470222567,0.9556697764904001,0.9543523487885087,0.49848353406538504,0.05483055210692553,0.06702589438403633,0.09685533542575854,0.32894290564219214,14.258483227034498,18.09605666659047,0.18447710900181363,0.18447710900181363,0.16448683880898463,0.33966849328900955,1.0,0.0010000000000000002,300
50,0.8,0.05,5.0,100.0,0.3,300,0,0.0,0.32,0.4,-0.10139005892319918,0.7050031513327237,0.9517641648928048,0.9479294888925135,0.5453545655672283,0.05675558314466975,0.06888416618062555,0.09868413989254923,0.38662907721097256,14.271073584718913,18.10447386525582,0.1860187003509959,0.1860187003509959,0.168699660559605,0.3502963350446385,1.0,0.0010000000000000002,300
50,0.8,0.05,5.0,100.0,0.5,300,0,0.0,0.35,0.4,-0.0954833006852907,0.6889309994031265,0.9265608311559087,0.9231677576793033,0.5127956452077895,0.05642549873387097,0.06853241615326455,0.0970995471023526,0.38819047662436074,14.2924847199554,18.122435266829534,0.1856931892917136,0.1856931892917136,0.168699660559605,0.3387016696820495,1.0,0.0010000000000000005,300
50,0.8,0.05,5.0,100.0,0.7,300,0,0.0,0.37,0.4,-0.09073879712121137,0.6828601983675937,0.9121218177445599,0.9091136562071379,0.5049192004230907,0.056286373481726965,0.06854129438073052,0.09625188059925882,0.376758014498454,14.24408701603675,18.085625114354293,0.18547695229253897,0.18547695229253897,0.16949452361811623,0.33652357047211917,1.0,0.0010000000000000005,300
50,0.8,0.05,5.0,100.0,1.0,300,0,0.0,0.38,0.4,-0.0714861871404537,0.669477710134161,0.8929305068480188,0.8915515477613724,0.5047166593666663,0.05502648429597369,0.06722934701135513,0.09419822617272726,0.36136176242019896,14.24679470415375,18.06978390396256,0.1843736758759383,0.1843736758759383,0.16930944002530895,0.33652357047211917,1.0,0.0010000000000000005,300
50,0.8,0.1,10.0,100.0,0.0,300,0,0.0,1.0,0.42,0.004035056639197802,0.9270477912931668,1.3417444760404336,1.343980245503612,0.6215044692140816,0.06263534421226585,0.07442287631740574,0.10869965168063238,2.9178067878811538,15.820314343243739,20.118584387132017,0.20411597148118454,0.20411597148118454,0.17881504047984098,0.3849160570276025,1.0,0.0010000000000000013,300
