n,beta,eta,gamma,seed,route2_delta,route2_mse,est_beta,est_eta,est_gamma,steps,converged,reason
20,2.0,100.0,1000,14147,0.287603,0.064966,1.4918,98.01,1000.46,10,False,max_iterations
20,2.0,100.0,1000,14148,0.00201,0.136939,1.3232,85.07,1011.03,3,True,delta_stable
20,2.0,100.0,1000,14149,0.205638,0.136535,1.2676,95.08,1001.65,10,False,max_iterations
20,2.0,1000.0,1000,15000,1.0,0.051432,1.8648,1204.6,929.31,10,False,max_iterations
20,2.0,1000.0,1000,15001,0.001064,0.069268,2.5094,1064.62,1014.76,3,True,delta_stable
20,2.0,1000.0,1000,15002,0.001,0.146152,1.6605,666.37,1077.63,3,True,delta_stable
20,2.0,1000.0,1000,15003,0.001,0.006746,1.8543,993.47,1037.32,3,True,delta_stable
20,2.0,1000.0,1000,15004,,,,,,1,False,mdm_failed
20,2.0,1000.0,1000,15005,1.0,4.762203,5.7509,1762.82,185.74,10,False,max_iterations
20,2.0,1000.0,1000,15006,1.0,0.115256,2.4031,1219.6,837.51,10,False,max_iterations
20,2.0,1000.0,1000,15007,0.055262,0.016855,1.8725,886.96,1003.57,10,False,max_iterations
20,2.0,1000.0,1000,15008,0.001,0.049662,2.1196,790.09,1044.99,3,True,delta_stable
20,2.0,1000.0,1000,15009,1.0,0.033691,2.3319,1041.63,933.49,10,False,max_iterations
20,2.0,1000.0,1000,15010,0.001,0.412578,1.2881,497.42,1182.43,3,True,delta_stable
20,2.0,1000.0,1000,15011,1.0,0.03027,1.7274,902.42,953.4,10,False,max_iterations
20,2.0,1000.0,1000,15012,,,,,,0,False,mdm_failed
20,2.0,1000.0,1000,15013,0.001693,0.080107,1.5879,806.31,1011.74,3,True,delta_stable
20,2.0,1000.0,1000,15014,0.001,0.103499,1.7228,757.85,1160.19,3,True,delta_stable
20,2.0,1000.0,1000,15015,0.001,0.057527,1.8488,776.45,1042.87,10,False,max_iterations
20,2.0,1000.0,1000,15016,0.646661,0.16894,1.313,774.27,1000.0,10,False,max_iterations
20,2.0,1000.0,1000,15017,0.001,0.02062,2.1514,1115.37,1039.79,3,True,delta_stable
20,2.0,1000.0,1000,15018,0.001,0.031182,1.8161,1142.3,1049.77,3,True,delta_stable
20,2.0,1000.0,1000,15019,,,,,,1,False,mdm_failed
20,2.0,1000.0,1000,15020,1.0,0.521637,3.1904,1286.77,708.22,10,False,max_iterations
20,2.0,1000.0,1000,15021,1.0,0.163519,2.5619,1271.94,896.92,10,False,max_iterations
20,2.0,1000.0,1000,15022,0.001,0.060177,1.859,770.11,1048.53,10,False,max_iterations
20,2.0,1000.0,1000,15023,0.019007,0.06122,1.5649,882.25,1006.04,10,False,max_iterations
20,2.0,1000.0,1000,15024,,,,,,2,False,mdm_failed
20,2.0,1000.0,1000,15025,0.001,0.035587,1.7828,867.67,1079.23,3,True,delta_stable
20,2.0,1000.0,1000,15026,0.001,0.159218,1.7803,659.88,1177.41,3,True,delta_stable
20,2.0,1000.0,1000,15027,,,,,,2,False,mdm_failed
20,2.0,1000.0,1000,15028,,,,,,2,False,mdm_failed
20,2.0,1000.0,1000,15029,0.001,0.02163,1.7351,970.11,1056.5,10,False,max_iterations
20,2.0,1000.0,1000,15030,1.0,0.034621,2.2052,1104.19,884.93,10,False,max_iterations
20,2.0,1000.0,1000,15031,0.999995,0.037854,1.6131,993.33,980.23,3,True,delta_stable
20,2.0,1000.0,1000,15032,1.0,0.012224,1.8508,994.82,918.56,10,False,max_iterations
20,2.0,1000.0,1000,15033,0.002625,0.04874,1.578,1064.06,1010.41,4,True,delta_stable
20,2.0,1000.0,1000,15034,0.001,0.373057,1.2465,532.7,1112.98,3,True,delta_stable
20,2.0,1000.0,1000,15035,0.001,0.106247,1.4791,849.1,1125.05,3,True,delta_stable
20,2.0,1000.0,1000,15036,,,,,,0,False,mdm_failed
20,2.0,1000.0,1000,15037,0.001175,0.037048,1.6174,1016.11,1014.23,10,False,max_iterations
20,2.0,1000.0,1000,15038,0.001,0.076583,1.5075,879.74,1038.45,10,False,max_iterations
20,2.0,1000.0,1000,15039,,,,,,2,False,mdm_failed
20,2.0,1000.0,1000,15040,1.0,0.023219,2.2888,971.0,960.87,10,False,max_iterations
20,2.0,1000.0,1000,15041,1.0,0.409317,2.9635,1282.58,687.96,10,False,max_iterations
20,2.0,1000.0,1000,15042,0.001,0.027257,1.73,951.53,1081.75,10,False,max_iterations
20,2.0,1000.0,1000,15043,,,,,,2,False,mdm_failed
20,2.0,1000.0,1000,15044,0.001,0.117897,1.4718,851.1,1161.17,3,True,delta_stable
20,2.0,1000.0,1000,15045,,,,,,1,False,mdm_failed
20,2.0,1000.0,1000,15046,1.0,0.25456,2.8846,1178.45,835.37,10,False,max_iterations
20,2.0,1000.0,1000,15047,0.027366,0.038838,1.6384,1078.21,1005.36,10,False,max_iterations
20,2.0,1000.0,1000,15048,0.001,0.121545,1.6705,746.74,1173.97,3,True,delta_stable
20,2.0,1000.0,1000,15049,1.0,0.083313,2.4019,1170.83,882.71,10,False,max_iterations
20,2.0,5000.0,1000,19000,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19001,0.001,0.273557,1.5733,3728.49,1404.2,3,True,delta_stable
20,2.0,5000.0,1000,19002,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19003,0.001,0.012035,1.938,4528.95,1046.9,3,True,delta_stable
20,2.0,5000.0,1000,19004,0.001,0.180364,2.8301,4965.4,1089.74,3,True,delta_stable
20,2.0,5000.0,1000,19005,0.001,3.926926,0.8694,2666.16,2841.06,3,True,delta_stable
20,2.0,5000.0,1000,19006,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19007,1.0,0.014478,1.923,4966.73,886.2,10,False,max_iterations
20,2.0,5000.0,1000,19008,0.001,0.379732,1.6397,4271.32,1571.01,3,True,delta_stable
20,2.0,5000.0,1000,19009,,,,,,2,False,mdm_failed
20,2.0,5000.0,1000,19010,1.0,0.180741,1.3664,4680.03,723.8,3,True,delta_stable
20,2.0,5000.0,1000,19011,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19012,0.001,1.333315,1.5571,4100.48,2118.88,3,True,delta_stable
20,2.0,5000.0,1000,19013,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19014,1.0,0.020196,2.0008,5696.46,971.83,10,False,max_iterations
20,2.0,5000.0,1000,19015,0.001,1.72845,0.9365,3734.21,2175.42,3,True,delta_stable
20,2.0,5000.0,1000,19016,0.001,2.506447,1.2671,3826.51,2522.19,3,True,delta_stable
20,2.0,5000.0,1000,19017,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19018,,,,,,2,False,mdm_failed
20,2.0,5000.0,1000,19019,0.001,0.283275,1.5418,3369.1,1352.69,3,True,delta_stable
20,2.0,5000.0,1000,19020,0.001,4.011965,1.1861,3058.78,2922.4,3,True,delta_stable
20,2.0,5000.0,1000,19021,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19022,0.001,0.09053,1.8332,4386.89,1261.8,3,True,delta_stable
20,2.0,5000.0,1000,19023,1.0,0.574572,2.9163,5418.47,401.94,10,False,max_iterations
20,2.0,5000.0,1000,19024,,,,,,2,False,mdm_failed
20,2.0,5000.0,1000,19025,0.001,0.139316,2.1245,4602.1,1359.32,3,True,delta_stable
20,2.0,5000.0,1000,19026,0.001,0.151694,2.0166,5491.08,1376.8,3,True,delta_stable
20,2.0,5000.0,1000,19027,1.0,0.071189,1.5925,5536.25,865.19,3,True,delta_stable
20,2.0,5000.0,1000,19028,0.001,2.612765,0.9588,2742.02,2462.12,3,True,delta_stable
20,2.0,5000.0,1000,19029,1.0,0.163771,2.6855,4532.19,806.23,10,False,max_iterations
20,2.0,5000.0,1000,19030,1.0,0.916816,2.3592,6511.48,109.39,10,False,max_iterations
20,2.0,5000.0,1000,19031,0.001,0.099881,1.8777,4331.3,1279.74,3,True,delta_stable
20,2.0,5000.0,1000,19032,1.0,0.000981,1.9828,4927.67,973.6,10,False,max_iterations
20,2.0,5000.0,1000,19033,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19034,0.001,0.095528,1.7565,4601.35,1272.66,3,True,delta_stable
20,2.0,5000.0,1000,19035,0.001,1.048244,1.928,3587.12,1983.41,3,True,delta_stable
20,2.0,5000.0,1000,19036,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19037,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19038,1.0,0.864791,2.3078,6279.75,119.32,10,False,max_iterations
20,2.0,5000.0,1000,19039,0.001,2.515109,1.2374,2246.31,2437.5,3,True,delta_stable
20,2.0,5000.0,1000,19040,0.001,1.803266,1.1197,3824.54,2246.71,3,True,delta_stable
20,2.0,5000.0,1000,19041,,,,,,2,False,mdm_failed
20,2.0,5000.0,1000,19042,1.0,0.541697,2.4072,6036.78,323.79,10,False,max_iterations
20,2.0,5000.0,1000,19043,,,,,,2,False,mdm_failed
20,2.0,5000.0,1000,19044,1.0,0.402609,2.696,5872.65,498.96,10,False,max_iterations
20,2.0,5000.0,1000,19045,1.0,0.016809,2.2327,5072.51,944.7,10,False,max_iterations
20,2.0,5000.0,1000,19046,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19047,0.001,0.290723,2.315,4629.75,1510.33,3,True,delta_stable
20,2.0,5000.0,1000,19048,,,,,,1,False,mdm_failed
20,2.0,5000.0,1000,19049,,,,,,1,False,mdm_failed
20,5.0,100.0,1000,17100,0.001966,0.026446,5.7436,93.44,1005.01,3,True,delta_stable
20,5.0,100.0,1000,17101,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17102,0.003283,0.108206,3.5977,82.82,1006.35,6,True,delta_stable
20,5.0,100.0,1000,17103,0.001,0.721775,1.9985,40.18,1060.22,3,True,delta_stable
20,5.0,100.0,1000,17104,0.001,0.102435,5.3547,68.94,1030.08,3,True,delta_stable
20,5.0,100.0,1000,17105,0.001,0.378722,2.9831,53.72,1043.03,3,True,delta_stable
20,5.0,100.0,1000,17106,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17107,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17108,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17109,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17110,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17111,1.0,1.1094,8.1636,183.86,923.95,10,False,max_iterations
20,5.0,100.0,1000,17112,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17113,1.0,2.83706,10.8595,220.43,884.12,10,False,max_iterations
20,5.0,100.0,1000,17114,0.001053,0.01855,4.4083,93.36,1011.79,3,True,delta_stable
20,5.0,100.0,1000,17115,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17116,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17117,0.001003,0.051251,4.318,82.01,1016.79,3,True,delta_stable
20,5.0,100.0,1000,17118,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17119,0.001,0.920537,1.5917,32.83,1068.77,3,True,delta_stable
20,5.0,100.0,1000,17120,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17121,0.001001,0.058703,5.613,79.17,1017.35,3,True,delta_stable
20,5.0,100.0,1000,17122,0.001066,0.045295,4.203,85.95,1011.71,3,True,delta_stable
20,5.0,100.0,1000,17123,0.073293,0.005802,5.3737,101.45,997.63,10,False,max_iterations
20,5.0,100.0,1000,17124,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17125,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17126,0.006323,0.120781,3.3813,87.37,1005.17,10,False,max_iterations
20,5.0,100.0,1000,17127,0.001805,0.013752,4.4443,96.33,1007.01,3,True,delta_stable
20,5.0,100.0,1000,17128,0.999339,0.466153,8.3381,114.12,977.81,10,False,max_iterations
20,5.0,100.0,1000,17129,0.014031,0.034698,5.736,111.41,1000.75,10,False,max_iterations
20,5.0,100.0,1000,17130,0.001002,0.105961,3.5228,86.46,1018.93,3,True,delta_stable
20,5.0,100.0,1000,17131,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17132,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17133,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17134,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17135,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17136,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17137,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17138,0.999664,0.039685,4.9443,119.81,982.2,10,False,max_iterations
20,5.0,100.0,1000,17139,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17140,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17141,0.063073,0.00608,4.6138,101.07,999.35,10,False,max_iterations
20,5.0,100.0,1000,17142,0.248835,0.033721,5.9175,100.43,994.46,10,False,max_iterations
20,5.0,100.0,1000,17143,,,,,,0,False,mdm_failed
20,5.0,100.0,1000,17144,0.001,0.836171,2.1548,28.72,1064.94,3,True,delta_stable
20,5.0,100.0,1000,17145,0.001,0.619465,2.0597,47.87,1044.02,3,True,delta_stable
20,5.0,100.0,1000,17146,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17147,,,,,,2,False,mdm_failed
20,5.0,100.0,1000,17148,0.001,0.06266,4.3364,78.93,1025.29,3,True,delta_stable
20,5.0,100.0,1000,17149,0.001,0.598824,1.9551,52.38,1034.48,3,True,delta_stable
20,5.0,1000.0,1000,18000,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18001,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18002,0.001,0.253346,3.421,713.11,1267.04,3,True,delta_stable
20,5.0,1000.0,1000,18003,0.001,0.23829,3.3633,734.4,1246.16,3,True,delta_stable
20,5.0,1000.0,1000,18004,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18005,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18006,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18007,0.001,0.110124,3.91,819.05,1172.79,3,True,delta_stable
20,5.0,1000.0,1000,18008,0.001,0.172423,4.0237,729.03,1246.72,3,True,delta_stable
20,5.0,1000.0,1000,18009,0.001,0.074656,3.9354,882.14,1124.21,3,True,delta_stable
20,5.0,1000.0,1000,18010,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18011,0.001,0.043753,5.5521,889.54,1139.13,3,True,delta_stable
20,5.0,1000.0,1000,18012,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18013,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18014,0.001,0.875348,2.0217,435.82,1449.71,3,True,delta_stable
20,5.0,1000.0,1000,18015,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18016,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18017,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18018,0.001,1.903129,0.9546,233.17,1812.7,3,True,delta_stable
20,5.0,1000.0,1000,18019,0.001,0.573455,2.7555,546.41,1407.67,3,True,delta_stable
20,5.0,1000.0,1000,18020,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18021,0.001,0.512088,3.2443,588.86,1468.78,3,True,delta_stable
20,5.0,1000.0,1000,18022,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18023,1.0,0.897624,8.0081,1541.22,507.3,10,False,max_iterations
20,5.0,1000.0,1000,18024,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18025,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18026,0.001,0.808159,2.2127,493.27,1490.54,3,True,delta_stable
20,5.0,1000.0,1000,18027,0.001,0.532939,2.6014,642.79,1418.59,3,True,delta_stable
20,5.0,1000.0,1000,18028,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18029,0.001,0.377697,2.4488,724.09,1203.04,3,True,delta_stable
20,5.0,1000.0,1000,18030,0.001,0.359494,2.8161,729.33,1308.95,3,True,delta_stable
20,5.0,1000.0,1000,18031,,,,,,0,False,mdm_failed
20,5.0,1000.0,1000,18032,0.001,0.074076,4.1799,893.55,1189.32,3,True,delta_stable
20,5.0,1000.0,1000,18033,,,,,,1,False,mdm_failed
20,5.0,1000.0,1000,18034,0.001,0.228677,5.3096,688.07,1357.13,3,True,delta_stable
20,5.0,1000.0,1000,18035,0.001,0.263861,3.6881,666.7,1289.71,3,True,delta_stable
20,5.0,1000.0,1000,18036,0.001,0.095816,3.6821,887.09,1116.6,3,True,delta_stable
20,5.0,1000.0,1000,18037,0.001,0.547378,3.144,571.71,1475.56,3,True,delta_stable
20,5.0,1000.0,1000,18038,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18039,0.001,1.293977,1.6045,338.22,1628.38,3,True,delta_stable
20,5.0,1000.0,1000,18040,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18041,0.001,1.511418,1.1759,291.06,1651.05,3,True,delta_stable
20,5.0,1000.0,1000,18042,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18043,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18044,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18045,0.001,0.754386,2.0,489.55,1365.83,3,True,delta_stable
20,5.0,1000.0,1000,18046,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18047,,,,,,2,False,mdm_failed
20,5.0,1000.0,1000,18048,0.001,0.122283,3.4791,879.07,1123.0,3,True,delta_stable
20,5.0,1000.0,1000,18049,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22000,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22001,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22002,0.001,0.082851,5.7302,4430.33,1220.33,3,True,delta_stable
20,5.0,5000.0,1000,22003,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22004,0.001,3.840966,2.1596,3359.63,2846.78,3,True,delta_stable
20,5.0,5000.0,1000,22005,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22006,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22007,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22008,0.001,5.421722,1.8388,2666.72,3191.85,3,True,delta_stable
20,5.0,5000.0,1000,22009,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22010,,,,,,2,False,mdm_failed
20,5.0,5000.0,1000,22011,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22012,,,,,,2,False,mdm_failed
20,5.0,5000.0,1000,22013,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22014,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22015,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22016,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22017,0.001,3.979795,2.5729,3000.28,2893.2,3,True,delta_stable
20,5.0,5000.0,1000,22018,,,,,,2,False,mdm_failed
20,5.0,5000.0,1000,22019,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22020,0.001,4.989539,1.8995,2528.89,3088.24,3,True,delta_stable
20,5.0,5000.0,1000,22021,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22022,,,,,,2,False,mdm_failed
20,5.0,5000.0,1000,22023,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22024,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22025,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22026,0.001,11.324414,2.1512,2037.5,4263.24,3,True,delta_stable
20,5.0,5000.0,1000,22027,0.001,5.987251,3.1816,2870.05,3381.92,3,True,delta_stable
20,5.0,5000.0,1000,22028,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22029,0.001,5.283758,2.497,2728.03,3196.97,3,True,delta_stable
20,5.0,5000.0,1000,22030,0.001,6.604799,2.7013,2424.57,3475.51,3,True,delta_stable
20,5.0,5000.0,1000,22031,0.001,1.77171,3.6825,3961.98,2288.09,3,True,delta_stable
20,5.0,5000.0,1000,22032,,,,,,2,False,mdm_failed
20,5.0,5000.0,1000,22033,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22034,1.0,0.433393,8.2747,4897.02,936.48,10,False,max_iterations
20,5.0,5000.0,1000,22035,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22036,0.001,2.271204,3.4645,3818.4,2456.38,3,True,delta_stable
20,5.0,5000.0,1000,22037,0.001,0.478707,4.0876,4395.64,1656.35,3,True,delta_stable
20,5.0,5000.0,1000,22038,0.001,11.35959,1.8536,1585.48,4239.94,3,True,delta_stable
20,5.0,5000.0,1000,22039,0.001,0.51481,4.9264,4242.0,1701.15,3,True,delta_stable
20,5.0,5000.0,1000,22040,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22041,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22042,0.001,5.96083,3.7992,3117.87,3400.3,3,True,delta_stable
20,5.0,5000.0,1000,22043,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22044,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22045,0.001,0.278907,3.7752,4367.75,1450.46,3,True,delta_stable
20,5.0,5000.0,1000,22046,,,,,,1,False,mdm_failed
20,5.0,5000.0,1000,22047,0.001,1.82095,3.3848,3742.96,2285.84,3,True,delta_stable
20,5.0,5000.0,1000,22048,,,,,,0,False,mdm_failed
20,5.0,5000.0,1000,22049,0.001,0.99534,4.4437,4441.31,1985.13,3,True,delta_stable
