method,beta_group,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1_primary,J1_valid,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,beta_mae,eta_bias,eta_sd,eta_rmse,eta_mae,gamma_bias,gamma_sd,gamma_rmse,gamma_mae,x0.90_bias,x0.90_sd,x0.90_rmse,x0.90_mae,x0.95_bias,x0.95_sd,x0.95_rmse,x0.95_mae,x0.99_bias,x0.99_sd,x0.99_rmse,x0.99_mae
Direct-P,seen_grid,2.0,1.0,20,300,300,0.0,0.5176275009687751,0.5176275009687751,0.8578130284314909,0.9268877972257366,0.28579402644320195,0.24792513083510548,0.3780743398881889,0.30107155716073286,0.2407820163230589,0.12548448818827648,0.27142190093017904,0.24093961383696297,-0.21371945795513042,0.07530651921907149,0.22655722229215622,0.21371945795513042,-0.021536929699625375,0.0691610457290719,0.0723266577392982,0.0582385214275304,-0.044405321903249445,0.07116728114135197,0.08378384039916804,0.07062011519001601,-0.09707744566712179,0.06927753322986957,0.11919483690845817,0.10561851811745421
Direct-P,seen_grid,2.5,0.1,7,300,300,0.0,0.4205972036920021,0.4205972036920021,0.5661989514852676,0.6101755900080916,-0.16494365167986633,0.14322695010960557,0.21829335217331483,0.19514282668403515,-0.25388443775004055,0.12484871782871537,0.2828295471374649,0.2599117194279076,0.1923373702563965,0.11092709084929002,0.22194023388400125,0.1937461330854713,0.07183603531477663,0.26375777677025863,0.2729408120707604,0.21299236051861195,0.16128986623461056,0.3225103440838751,0.36011197321241767,0.28156306989212104,0.44870820475481416,0.47956113274079826,0.6561641081186477,0.5287875281829875
Direct-P,seen_grid,2.5,0.1,10,300,300,0.0,0.3912870201560951,0.3912870201560951,0.5410217046048599,0.5808686356898364,-0.17346327252277033,0.14376672731171744,0.225143248969682,0.20352170493197222,-0.22483221427038927,0.11269041426112814,0.2514086784669861,0.22829003507905715,0.16785010834057795,0.10522821404446946,0.19801445901119394,0.17035340591231896,0.038050152776333744,0.23663290358835082,0.2392828760068033,0.186868019594432,0.11259195829088246,0.2911033819724027,0.3116659389007625,0.24182929797676309,0.361033534719175,0.43642154656854965,0.5658392883850286,0.4446163695284211
Direct-P,seen_grid,2.5,0.1,15,300,300,0.0,0.35626318769206794,0.35626318769206794,0.5643696373317824,0.6008649458263331,-0.1614483513384394,0.15312527498124695,0.22233929512164297,0.19690047721182144,-0.1770461698987485,0.13262374384515224,0.22107865911453944,0.18983676321181028,0.13039953891128553,0.10792455319546512,0.1691535492782869,0.13849077825573397,0.0084218483789868,0.18308999204388324,0.1829785039272622,0.14520148204536126,0.06347090383206386,0.23093535882667604,0.23912742444801968,0.190761779406289,0.2550416240929596,0.37222039313933564,0.4507021459366264,0.3565550118144184
Direct-P,seen_grid,2.5,0.1,20,300,300,0.0,0.35239253925514974,0.35239253925514974,0.5413811148234506,0.5853726689751936,-0.16636577290023444,0.14466360682474214,0.22030744654180623,0.20049356024857679,-0.18482161578101378,0.1123333295367465,0.2161845137723019,0.18984069760308392,0.13883257132377547,0.09832155218634112,0.17002760577610576,0.14216172956812356,0.016163994276409188,0.16852517218150262,0.16901875415934434,0.13421112772891536,0.07489968420169368,0.21290999190647522,0.2253653148370812,0.17408285718370314,0.2779623628540912,0.3408057319188944,0.4393454907577561,0.3348823436924547
Direct-P,seen_grid,2.5,0.25,7,300,300,0.0,0.33487934994541274,0.33487934994541274,0.4788154910550291,0.5534783067989419,-0.11206456750836584,0.16671069561332175,0.20064466552243157,0.1710265693912608,-0.1716434096151655,0.12068747267484924,0.20971021570592716,0.18142526561058886,0.13375101960104585,0.10025813206414347,0.16705544781846318,0.14146877522896573,0.035205769249365006,0.2014870943032079,0.2042086478628011,0.15945666002677347,0.07774376652126387,0.23102651055821538,0.24339151789866392,0.18737603363636823,0.19369132886359608,0.2911809667826507,0.3493137058701008,0.2691639697683134
Direct-P,seen_grid,2.5,0.25,10,300,300,0.0,0.3072927550209862,0.3072927550209862,0.4371441159015942,0.4894697954839668,-0.11915736705109713,0.15165114382038158,0.19266522081884208,0.16795032075347502,-0.13590923736792646,0.12255835100689907,0.18287099744206722,0.15663477873348725,0.11413648948558676,0.1042893295205096,0.15448996171194457,0.1269175324008313,0.023253868576620422,0.170296575089866,0.17159544325581408,0.13510801336783557,0.05712619407914988,0.19898868974412146,0.20670731087029953,0.15896368705128702,0.15426653074368857,0.26229595626542396,0.30392104339555465,0.23121335198241458
Direct-P,seen_grid,2.5,0.25,15,300,300,0.0,0.30845190109669496,0.30845190109669496,0.4731867170180898,0.49987479673785173,-0.12897119275813335,0.1657863096408164,0.20982624245844106,0.18599280328912945,-0.12114697123007988,0.1308771899775277,0.1781806144481332,0.1493739760996931,0.09153224246432069,0.10500377676091231,0.13916605872418217,0.11375124826685588,-0.005931320274403738,0.14515171753810774,0.14503093323188893,0.11454336024132862,0.02073586086727667,0.1704399289132284,0.17141444725953991,0.13571334266030488,0.1023286999347326,0.2307608051935668,0.252079769543698,0.20098887088729234
Direct-P,seen_grid,2.5,0.25,20,300,300,0.0,0.2954170545076867,0.2954170545076867,0.4736202918642514,0.5217883688590362,-0.09950165641562933,0.18070330349769798,0.20602285774023185,0.1786678471844146,-0.1053471986555815,0.13163763591180144,0.16843021669442726,0.1381206585690722,0.07912509145399707,0.10114544738956888,0.12828515224613485,0.10168757457108342,0.0008786117313470217,0.142634210414496,0.14239899887009727,0.11819153677350992,0.025140780958020626,0.16518637788614146,0.16681619578104065,0.13770450694608774,0.09688050293799295,0.2193570513533893,0.23946389311970132,0.19317827415880506
Direct-P,seen_grid,2.5,0.5,7,300,300,0.0,0.25193540870730374,0.25193540870730374,0.4203484049219505,0.5103167171239423,-0.0009039332387764561,0.19746514781361765,0.19713783692554773,0.16280983810884533,-0.044080366588363916,0.11954878412489106,0.12722952015295777,0.10323902936454216,0.024911989122713887,0.08846611171613004,0.09176476782774773,0.07563192344663835,-0.0024005298094129713,0.14104759359206218,0.1408327783435035,0.11537594268231023,0.0052374772980855674,0.15503843621029975,0.15486841128941703,0.1268517785210011,0.023211363020230524,0.17459983238424467,0.17584724006070696,0.14262538348481393
Direct-P,seen_grid,2.5,0.5,10,300,300,0.0,0.24614883263223172,0.24614883263223172,0.41693327023907206,0.5120125425094343,-0.021792468241415362,0.19413167766669331,0.19502921896857509,0.16009472024117163,-0.03469582821806,0.11721652958817326,0.12205620121513659,0.10163516838066146,0.018733424143169308,0.08560737621487366,0.08749363005183947,0.07028909941258002,-0.011930977123194495,0.12240238695250757,0.12277927919243274,0.10032372516774123,-0.006686690982510265,0.1363907051025569,0.13632728337793204,0.11092004844194737,0.008255364892145052,0.15711016186503168,0.15706519453469442,0.12580792722014006
Direct-P,seen_grid,2.5,0.5,15,300,300,0.0,0.2602759456145098,0.2602759456145098,0.4454689097428561,0.5445994908633226,-0.014221908943143713,0.202133850813128,0.2022972137550321,0.1668677169514076,-0.017237931239921404,0.12455168752608245,0.12553309814337874,0.10081791602016343,0.011372707165417679,0.10472854530677334,0.10517055882233856,0.08785368690598662,-0.006135598212445199,0.11820839710184504,0.11817061095577341,0.09394223138579441,-0.002158907562076922,0.13060545968175705,0.1304054741701783,0.10313020039626923,0.008840930342637004,0.15255602986264355,0.15255794469408548,0.12012574247991428
Direct-P,seen_grid,2.5,0.5,20,300,300,0.0,0.26278538746148844,0.26278538746148844,0.47127885627958116,0.5431315784946176,0.014240381156831485,0.20075641701374589,0.20092681162830134,0.16067197954397755,0.006551458273349361,0.1323297285007537,0.1322713428037495,0.10601639140736895,-0.011741344585112019,0.10529942463513915,0.10577744610767796,0.08668006315587674,-0.007704666234251407,0.09586535542416799,0.09601507363159839,0.07791076832345965,-0.007150815478862716,0.1059383020809849,0.10600305780332664,0.0855819055922852,-0.006049373746979647,0.12710282661668543,0.12703492837891217,0.10198686247212572
Direct-P,seen_grid,2.5,0.75,7,300,300,0.0,0.29436989665324037,0.29436989665324037,0.4662220202300845,0.5376498598994417,0.08727979854021548,0.21318012899803823,0.23002618273037692,0.184447380455795,0.07764027487438203,0.1148479295957815,0.1384705470195704,0.1092562137748315,-0.09389239135601547,0.07596679723374947,0.12069589438846541,0.10253700787786632,-0.03487452913536156,0.11533034842168345,0.12030372016382757,0.09861413890678769,-0.043874754185299146,0.12362591231168435,0.1309863187349492,0.10835618473319283,-0.06395131713126975,0.13041030996672465,0.14505147504233126,0.12135961212818522
Direct-P,seen_grid,2.5,0.75,10,300,300,0.0,0.30507575931294906,0.30507575931294906,0.5153977559534518,0.5661945684673079,0.09819966844979194,0.21521695423398662,0.23623530179767188,0.18525874500351405,0.08410417178029639,0.11104557374787973,0.1391528922744646,0.10828763255487388,-0.10777903061987357,0.07940574165587787,0.13379302551548267,0.11416961038691786,-0.039616399513490254,0.10909487298328857,0.11589425403048047,0.09619902936122704,-0.049755217391287444,0.11765414219202205,0.12756150350064482,0.10635656234792738,-0.07294198929708218,0.1254761898506988,0.1449562937854008,0.12160377997619061
Direct-P,seen_grid,2.5,0.75,15,300,300,0.0,0.30888206094138915,0.30888206094138915,0.532307242733784,0.6229849817175318,0.11767814781077182,0.21149293385189227,0.24171948619124017,0.19452482264438065,0.094421457917863,0.10553212009226548,0.14147549843912627,0.1069147558394629,-0.09824048333337225,0.08566077029711691,0.13024784415967774,0.10595289659370599,-0.0200431829928479,0.09228265174936066,0.09428377399637182,0.07635580747640203,-0.029270944400843976,0.10074918664261898,0.10475376906458342,0.08544015247153418,-0.05246472652560651,0.11050564431915959,0.12216112296626115,0.10034711262012294
Direct-P,seen_grid,2.5,0.75,20,300,300,0.0,0.31454227893013886,0.31454227893013886,0.5575928872249473,0.6476230894509906,0.11836786198271163,0.19984598494073433,0.231983276096146,0.18398640127846974,0.11682340314993107,0.1143980983783604,0.16337383313454576,0.12721734209678015,-0.10891109505179192,0.08117841658268926,0.13575564626633468,0.11373657119859634,-0.018504686127329806,0.07951923372957649,0.08151474864403503,0.06677892951623446,-0.029867219283716242,0.08556559698627178,0.09049374161086103,0.07410441387050101,-0.05761425805310325,0.09211501975762815,0.10851864205321883,0.08992778073773496
Direct-P,seen_grid,2.5,1.0,7,300,300,0.0,0.4346722368924513,0.4346722368924513,0.5770476115057562,0.6153893648033665,0.17270341383321697,0.2061616311721014,0.2686771518445459,0.21777347459774438,0.22328140631201562,0.11428886388262614,0.2507448723255591,0.22408523297070454,-0.21924595375791892,0.07635572246303853,0.23211969025532764,0.21933333318956755,-0.049000609791920884,0.09791926344396833,0.10934935439320771,0.09110395649471634,-0.06848606988679078,0.10432904133467304,0.12465395623403855,0.10507736309696218,-0.11064019863814986,0.10873266406124704,0.1549988273539483,0.1337909906072933
Direct-P,seen_grid,2.5,1.0,10,300,300,0.0,0.4253149014650381,0.4253149014650381,0.5852492161026367,0.6498423020226622,0.17847715175223006,0.20433626350983514,0.2710502252119807,0.21714664783230683,0.21207315840979282,0.1048956147365994,0.23651942318177083,0.21295089750481871,-0.21728686714778894,0.06545074466243574,0.2268988833787245,0.21730988048542163,-0.0495410472613041,0.07979812893559829,0.09381274402107491,0.07645281419352656,-0.0682268013927618,0.08567301003308223,0.10940884269985773,0.09054672636786697,-0.10925218073943706,0.08991486257185054,0.14139933721886044,0.12125208823712012
Direct-P,seen_grid,2.5,1.0,15,300,300,0.0,0.4457016360981421,0.4457016360981421,0.6285377321120333,0.6792706749053357,0.22782286946512664,0.20084436631043154,0.3034917755036658,0.25334244002323375,0.22244002563246051,0.09378332167308084,0.24134116665554484,0.22283802394177116,-0.20802913301241033,0.07097749219977101,0.2197660845069907,0.20802913301241033,-0.025046548338458402,0.07204264749617936,0.07615886136930244,0.06222063174364022,-0.042237761826381025,0.07785216977801152,0.08845781854712415,0.07264867328264178,-0.083590576532958,0.08277009627088863,0.11753908722498305,0.09892068439325041
Direct-P,seen_grid,2.5,1.0,20,300,300,0.0,0.44484700887498524,0.44484700887498524,0.658286126451986,0.7137039369248499,0.24463163632520576,0.19642989980544923,0.3135294680625751,0.26486926626300034,0.21447712360077484,0.08576478418535557,0.23093617320319224,0.21447712360077484,-0.2053584864554253,0.06401695460327333,0.215073517355543,0.2053584864554253,-0.021053141078024407,0.060337796194465,0.06381025701267766,0.05145043830022609,-0.03721554984379527,0.06568892179506279,0.07540323699032131,0.061184806978356196,-0.07763457970691158,0.07023307294606156,0.10461056457132226,0.08895697643629784
Direct-P,seen_grid,3.0,0.1,7,300,300,0.0,0.4783174580562978,0.4783174580562978,0.6143483393174854,0.6373258302390762,-0.23266109637143562,0.15296977632013253,0.27830368135779016,0.25347872933440285,-0.26960609218770515,0.11227150956103855,0.29197657525500686,0.27141740637469414,0.23526445803494397,0.10378279630096708,0.2570687284103166,0.23567259236355728,0.05750669312700891,0.2322482359354253,0.23888588357736257,0.1883273909166111,0.13002124338642393,0.2768216221679506,0.3054182381529438,0.23722366470745926,0.37396327359989834,0.3909964200355185,0.5405711206497643,0.43936154172285624
Direct-P,seen_grid,3.0,0.1,10,300,300,0.0,0.45064509436320677,0.45064509436320677,0.6086044692060388,0.6367505027181525,-0.2466669755197797,0.13650722875732724,0.28180969862078475,0.2542180298663042,-0.24571793297866057,0.10531479306204881,0.2672667909403424,0.247024595244278,0.20573114082774122,0.09970250895552667,0.2285448693305919,0.20673314259155723,0.015154743949583122,0.19489776166243614,0.19516194977556908,0.1558851274579495,0.07379195067874242,0.2340250597220378,0.24501106396980857,0.19499754322860918,0.2819061863637169,0.3371549242167256,0.4390508277606463,0.35267802471142046
Direct-P,seen_grid,3.0,0.1,15,300,300,0.0,0.40498127730062145,0.40498127730062145,0.6135726629221409,0.6372318274295582,-0.22069537946667225,0.14380720567077188,0.2632831705206989,0.23475870452242134,-0.2039896431635215,0.11605059134044605,0.23459459030977917,0.20693350999930976,0.16765590574808092,0.10764435380521703,0.1991411190136239,0.1696831848294129,-0.0050815373384874305,0.15976586292753267,0.15958029079070196,0.12990348229352278,0.03966718165160187,0.19781444267227305,0.20142890520187032,0.16448584826596335,0.20533172730857757,0.3045628615899502,0.3668929813681146,0.29770343117242126
Direct-P,seen_grid,3.0,0.1,20,300,300,0.0,0.39695267506598153,0.39695267506598153,0.6106034140165512,0.6405285610799382,-0.2122303715185655,0.15138671783228355,0.2605441916511535,0.23257438521889975,-0.19792289744329053,0.11228606732649564,0.227463419135793,0.20143257352273022,0.16763560959075033,0.09939707433167648,0.19480385877579606,0.16961854204380739,0.005836389386600806,0.14625146797883132,0.14612411512391993,0.11881358067390589,0.051634223263959694,0.17782471313168408,0.1848846023436519,0.1484857213226104,0.2184132902616118,0.2686124534397114,0.34585619362965664,0.28178679145660335
Direct-P,seen_grid,3.0,0.25,7,300,300,0.0,0.3732018277989681,0.3732018277989681,0.5096408450198318,0.5337066047479173,-0.18876431924191375,0.1466097351712655,0.23886132926385364,0.21014443905341607,-0.1864404052951483,0.10282769104054379,0.21283400493780655,0.19156425802700827,0.16875217239795157,0.09207344190145116,0.192162837190049,0.17191801887587838,0.01963910187773657,0.1669766549905983,0.1678510062229017,0.13260159455940182,0.05415552690542976,0.18960190931917828,0.19688035833594736,0.1546919832492522,0.16142956930391217,0.23699170546527887,0.2864216427055114,0.23018962306236312
Direct-P,seen_grid,3.0,0.25,10,300,300,0.0,0.354736882438041,0.354736882438041,0.49828853089935626,0.5289381235896509,-0.17377013692998602,0.1579537530383024,0.23465354026853044,0.2069791240316833,-0.1670730517390932,0.11613424249374087,0.20336078700037052,0.176058455988577,0.14321895240843188,0.09454358119624866,0.17152364884148086,0.15084127199902114,0.0015029882763929261,0.15629151762476026,0.15603805303067866,0.12509819002652486,0.029957769891999688,0.18033211743601532,0.18250682630318876,0.14508527718013348,0.12156014807450373,0.23132211481791348,0.2609759069359618,0.20672767213664628
Direct-P,seen_grid,3.0,0.25,15,300,300,0.0,0.3451690284718623,0.3451690284718623,0.5083406190322316,0.5418426196243066,-0.1824481089985543,0.1530323577265772,0.23796670351150442,0.20876118201108126,-0.14971780556299694,0.11725265554412781,0.19004678174239648,0.16392609002789407,0.11957070417949775,0.11017729868082028,0.16246761826725648,0.1360567429852651,-0.022245488364987274,0.1313605398254033,0.1330147906728449,0.10841805601202525,-0.00034060937516290803,0.15579016586876873,0.15553067182036323,0.12638115850701523,0.07615535041068908,0.21337701462440384,0.22622471556315668,0.18422523494685425
