n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,optimal_delta,best_relative_mse
7,2.0,5000.0,1000,1699.9664130084532,2768.114649814093,2921.5197386077343,3141.5883400277903,3664.383641455426,4986.522453140662,5208.498527771253,0.201,0.17647735747695367
7,2.0,5000.0,1000,2960.6597987231426,3199.987667540739,4589.787630044135,6275.585722322905,6481.280621556089,7987.004266242749,9044.348684314158,0.041,0.012531906005413675
7,2.0,5000.0,1000,2779.2029251049657,3478.082987616935,4006.2309104461565,6270.991635486477,6424.479840147932,7489.262977462466,8843.114017384301,0.021,0.006025403541685653
7,2.0,5000.0,1000,1636.3770753310318,2972.162817939109,4454.63149324573,7064.959867715029,7368.219628543793,8583.083034528681,9249.256368820837,0.801,0.16028504234149304
7,2.0,5000.0,1000,1537.149523762494,2703.8789642013994,3299.3797669560972,3410.9036589440784,4748.704883376187,7303.400089570925,8258.764216386982,0.281,0.14852484832108476
7,2.0,5000.0,1000,2112.5753860351588,2418.6991957855435,4231.394607547766,6964.243571262206,7248.06924554638,8247.061182373944,8418.400479588334,0.251,0.07088927042374372
7,2.0,5000.0,1000,2476.701835983131,3281.899854195605,5823.616727146561,6470.327092977453,7622.316715401327,8941.030832398359,11058.94460995506,0.261,0.11192394204790788
7,2.0,5000.0,1000,4186.611863139888,4340.538633209953,5765.163176416521,6244.163945935007,7711.484861945042,8623.813015728692,8770.383262204194,0.011,0.32229791724976686
7,2.0,5000.0,1000,2306.7727170414337,3249.941823600227,3887.938603130821,6520.735255269431,7031.5626356586645,7246.1640119815875,7271.806021758771,0.131,0.01101819584744153
7,2.0,5000.0,1000,1816.5510872066616,3357.8574660773397,4441.7305079178295,4839.711428195389,5388.400911218615,6017.410811879174,6855.961532789931,0.441,0.02411641371099887
7,2.0,5000.0,1000,2670.5623166283995,3656.9928504786867,5240.02125758224,5951.256151174992,7042.331887247715,8633.702871696745,9982.006261046008,0.131,0.04533235877473447
7,2.0,5000.0,1000,1350.6528789739407,2510.0246038895657,2988.1661800479837,5322.6711475447355,5704.4218648932,7316.745602928004,8515.722814110974,0.901,0.19628372444215342
7,2.0,5000.0,1000,2228.9277693303393,3337.311007365187,4141.857498441264,5288.165266892317,7835.955009197732,7976.877350208755,9071.06295441079,0.091,0.05317841163020589
7,2.0,5000.0,1000,2361.9012290458413,3939.596662070083,4057.4488726569652,4269.721877660046,4848.1082739788235,5595.526386338834,8024.567357974251,0.101,0.04974412629701385
7,2.0,5000.0,1000,1376.1915932327734,2131.455061804408,2876.506507763794,4838.505581382428,6322.420392571371,8047.789365964727,8072.588489078328,0.301,0.2363724649616566
7,2.0,5000.0,1000,1068.8113589930263,3496.195394036374,5454.766463186428,5523.20770085184,6315.854360096128,8176.158470091865,8711.474994746439,0.641,0.016425543464257862
7,2.0,5000.0,1000,1540.9697484156518,2320.2083113046947,4322.282327779376,4500.597721203043,4509.184606981018,5966.041508852109,6135.645904405444,0.501,0.09592608699398393
7,2.0,5000.0,1000,4469.792449433195,6234.555992821096,7093.268994755294,7118.145942770014,7648.467026956141,8119.768132068324,8458.35275486839,0.071,1.4151579985934586
7,2.0,5000.0,1000,2195.1100612029295,3403.6182118017305,3889.800364856214,5279.3669967282285,7654.371223425248,7713.818752528038,9715.108130965007,0.091,0.057064819238670676
7,2.0,5000.0,1000,1699.1649416695375,3369.7843156604818,3641.274381353149,3910.529551552707,4922.516364257401,6250.3803106853575,7193.485729271829,0.441,0.05505069924771432
7,2.0,5000.0,1000,2399.722675027294,3849.369889660982,4890.03733316409,6254.8985683007795,6786.605453424542,6890.500283232759,9045.922376624934,0.271,0.011380286916726403
7,2.0,5000.0,1000,1883.082719216317,3649.3806545919,4397.895518647298,5178.102058624124,5234.985524949016,7574.082071831169,8584.241533733664,0.471,0.021997015106953212
7,2.0,5000.0,1000,3333.5871035106743,4178.738870294011,6067.452481983102,6285.515785208491,6627.585678591907,9312.997435480074,9505.278858655201,0.041,0.09071382265604697
7,2.0,5000.0,1000,3007.5429927516316,3629.5302296452414,5770.966863962284,6462.424376603318,7195.131341397058,7800.569200524521,9614.717383279229,0.121,0.03990311180355161
7,2.0,5000.0,1000,3155.0198102448053,4945.920346624251,5760.071174054704,7040.994562212194,7056.4264175041535,7826.341951758533,9976.698986943213,0.161,0.10382697143701396
7,2.0,5000.0,1000,1796.7228981376106,4050.8861391767396,4599.249005096564,6883.414596370261,7864.346311579292,8611.12270770458,9910.27157534585,0.761,0.0927561658854832
7,2.0,5000.0,1000,1726.0604110365562,3794.217772257787,4149.418455520688,4641.434911171382,6041.237408119066,7563.384186192152,8265.861725972669,0.581,0.022669688619709773
7,2.0,5000.0,1000,2558.6642429429576,2680.687436551091,3071.210676219886,4544.244741888271,6558.435625591177,6599.6650012786695,7388.009196451003,0.021,0.022846779668164743
7,2.0,5000.0,1000,1568.087776242427,4262.495940167447,5077.406078498081,5484.331050322078,7572.284764221775,7684.083878210314,7955.9528435917555,0.501,0.05770091291107145
7,2.0,5000.0,1000,2968.7429867602696,4898.434323795107,6301.827245601338,6725.662923026362,6803.537104404698,7394.2673248460405,9283.312680603336,0.201,0.11725613382777678
7,2.0,5000.0,1000,1733.5034000130543,4439.254908113447,4633.878958041114,6701.890310571861,7882.700481069868,8719.569468980648,9164.3436329727,0.671,0.037650060202401296
7,2.0,5000.0,1000,1502.5922622556366,3108.5196194996424,4563.5682485903635,5690.539362317506,6735.124408802177,6888.2660148051045,8395.051440747005,0.901,0.06595206286384948
7,2.0,5000.0,1000,2924.4446943775347,3351.734531979986,5144.270552514582,5358.39140366752,5653.701303404936,7995.961501379322,8051.977963251928,0.031,0.025294053020509077
7,2.0,5000.0,1000,1977.8745191940484,4131.041297535245,4581.7656730696435,5811.536348115363,6704.921652715613,7929.411700189758,9233.733746082351,0.541,0.025189608112457178
7,2.0,5000.0,1000,3559.5698635178896,6296.999933451494,6382.212526677918,6586.940373451894,6645.311943637626,7054.6836851333655,8491.46113273394,0.111,1.2081501482048669
7,2.0,5000.0,1000,1584.404745438052,3851.146380794321,3928.55409884261,4076.6400411766126,4750.407743007281,4810.128320388416,7721.334542253352,0.371,0.084103306192429
7,2.0,5000.0,1000,1524.5454518450179,3487.321948144549,5140.405398449816,6463.15956659906,7323.251116474739,7412.549340420187,12604.251254463275,1.001,0.16007915271060497
7,2.0,5000.0,1000,2732.200542775321,2832.4176476073962,3729.177800348946,4248.175683966583,4569.518348403642,4989.9045691093,5487.666954228632,0.031,0.3511537189695606
7,2.0,5000.0,1000,1357.102881880769,3073.2044847710977,4761.934600796563,4840.728802443331,4910.555368116136,5797.203140248977,8465.92078633116,0.681,0.04136731553831303
7,2.0,5000.0,1000,3403.65195420779,4828.913924930885,5014.5215134911505,5413.554616921918,5463.061144677363,7131.051938711842,7941.598779653318,0.031,0.3495501919158912
7,2.0,5000.0,1000,2749.2846615876915,2939.902915409417,4124.628474620458,7387.280069085931,7565.717400486368,9878.14865517625,9957.50504028355,0.091,0.07293880904878178
7,2.0,5000.0,1000,3098.4204019472118,3721.466315246297,4664.947111808168,5050.463200846887,5590.4821631087225,6522.081307835985,6826.9602671917455,0.031,0.2073367404309686
7,2.0,5000.0,1000,2087.5734644261456,2508.8482474599687,3826.7005308834,4849.142858052988,5545.288274716701,5551.916821719119,7789.6481344731055,0.101,0.04366181052938839
7,2.0,5000.0,1000,1408.4830774358213,4882.266301200382,5466.5154904722995,5716.197522943324,7021.604777217852,7373.960159179607,8215.458283826025,0.361,0.28139475902261724
7,2.0,5000.0,1000,1810.2166045422946,2990.54326904678,3136.1509191421733,4391.608028705324,5612.064838459475,5842.089540148678,6507.108143824613,0.261,0.06903332676345711
7,2.0,5000.0,1000,2823.9291121929627,3085.9449027484093,4009.0715795346778,6089.395842105007,6982.048682196016,7730.869353206036,8433.131840447042,0.051,0.01949696242588739
7,2.0,5000.0,1000,1326.26931184927,1692.7300950592994,2949.7229004207584,3526.696536365212,4337.065873493068,4761.021407558738,5443.695264278791,0.391,0.28209158394357814
7,2.0,5000.0,1000,2784.6287717769255,3856.2063152673377,4173.5877306742605,4439.3249497791885,4834.576155876175,5843.435007167086,6017.864138482278,0.071,0.32287265272751287
7,2.0,5000.0,1000,2114.4273919855186,4211.430696622928,4908.73519792152,5216.483563155591,7350.109499535959,7494.184461842665,8772.532750642029,0.411,0.010737250732747282
7,2.0,5000.0,1000,2268.1343337076796,3453.77219266801,4065.150725199543,6195.784309667222,6308.122090835555,8093.819391686557,8259.77613097748,0.161,0.02302469387178943
7,2.0,5000.0,1000,1629.688625664829,3113.1073770298344,3861.875033887888,3908.213785008471,4483.953204418748,4732.918727557089,5189.288205013134,0.351,0.17209156586042026
7,2.0,5000.0,1000,1456.4189849393094,4250.114075753723,5236.192719916308,6141.144185147833,6859.59401217693,7036.173946257033,8701.079379927614,0.521,0.08592052768340164
7,2.0,5000.0,1000,1210.9393814511218,2040.5647146845515,2953.691301832637,4278.900901373814,7523.9343029414285,7950.760642921347,8771.293000469013,0.691,0.30154996504495385
7,2.0,5000.0,1000,2360.972480281069,4395.981923975554,5237.936811225851,5496.230718242309,6549.201200687057,8824.039160106155,12197.64308792865,0.261,0.08408304331883461
7,2.0,5000.0,1000,2296.4646182684673,3054.9912143583665,4321.880263918195,4522.919242011703,5316.49377542562,6833.663179313476,7630.27912174335,0.081,0.013326088889146976
7,2.0,5000.0,1000,2132.6230839886757,4809.707626807329,5163.261180513757,5211.684399743067,5493.456874566158,6511.937602928328,11070.879371976247,0.281,0.006342846319755122
7,2.0,5000.0,1000,1769.3081131174915,2402.9453484838923,3844.355839959151,4055.528378675387,4379.857920861574,6161.266491526098,6861.900537096721,0.221,0.09716502252946013
7,2.0,5000.0,1000,1943.411733840324,1964.2333769167326,3960.200975025127,4110.041606360108,4669.803408180989,4713.919989497998,7432.038263509118,0.161,0.09185694173437325
7,2.0,5000.0,1000,2149.5993178348563,3783.856679949075,4192.584842612976,4433.740710936681,5696.430606805451,5871.338398530932,8597.506718947921,0.211,0.008487917005225394
7,2.0,5000.0,1000,3384.451155371761,4846.566429957031,5081.885422838803,5264.806533330041,5488.899906792053,5945.389030178395,6676.877353335513,0.081,1.0741130988085028
7,2.0,5000.0,1000,3186.426519289904,4399.156556701087,5154.937368879971,5812.949491409598,5845.263556808161,7699.927296761811,8096.785901976257,0.051,0.11174737337377726
7,2.0,5000.0,1000,3571.6753883522624,3579.089486724858,5271.947884770605,5286.25506760602,5588.2204594833,5751.151051363539,8113.338504623143,0.011,0.44173545341244713
7,2.0,5000.0,1000,1877.410237033078,4133.362177081248,4913.962366608348,5524.086688329853,5542.875387742867,6596.929630077971,11102.253877684478,0.451,0.019942075070844625
7,2.0,5000.0,1000,3152.501899283467,4311.387176314287,4443.939704187362,4562.730402515548,4588.434743908969,5360.176941895467,5940.57552821845,0.061,1.182769836098082
7,2.0,5000.0,1000,2905.50073491124,4597.625822685155,6022.6585454998085,6104.392907540358,7658.347177187667,8985.502152469497,9176.65447105363,0.191,0.07265917405031032
7,2.0,5000.0,1000,1786.7056484933933,1995.823157231387,4455.911391398507,6966.463306312482,7049.479721468477,7445.188156023972,9363.737205729274,0.511,0.11139769386434276
7,2.0,5000.0,1000,1397.807209245405,4648.715575502926,4696.395487901065,6025.911042278643,6840.501745526533,8056.757691774381,8732.098902094916,0.511,0.09101373214399877
7,2.0,5000.0,1000,3744.679928665124,4490.72207472365,5319.534948706757,7152.015708406508,7925.0895126707155,8416.282585344521,9498.53645520566,0.021,0.1724351238293687
7,2.0,5000.0,1000,1855.4447448953501,2962.1537232521778,3877.9269806521397,3919.569469943522,4717.325925343455,7536.285544815397,7623.227054013,0.131,0.0642160282959633
7,2.0,5000.0,1000,1910.1797164449256,3382.061717975395,3500.4122920339787,6804.584544222321,6832.000757260675,8023.633306582573,9151.49652153158,0.371,0.0787714839399905
7,2.0,5000.0,1000,2604.6300144415577,3041.079779409064,4867.551669385388,5237.11300620018,5710.86200767647,6219.118689559588,7718.010141046119,0.121,0.017324233672373415
7,2.0,5000.0,1000,3356.6977625199133,4701.319645643622,5332.467038386343,5992.17359566463,6887.231329311371,6887.79240738855,9606.771595483553,0.011,0.11601258584614937
7,2.0,5000.0,1000,3013.1251481235713,4925.041268135135,4969.246184043844,5151.098147238539,5241.9536432304385,5807.628067131918,6850.350875934249,0.111,0.8417229904403469
7,2.0,5000.0,1000,3134.6808241315593,3821.331886300486,4352.8074474723335,7256.541779091835,7575.9868442303805,7590.29548964541,9405.120016953124,0.051,0.03923851863297374
7,2.0,5000.0,1000,1942.4793996254143,2472.8096839411055,4122.281482931631,4714.371954352366,5252.468630263485,5944.459052179804,6655.355188772367,0.241,0.05261354260447869
7,2.0,5000.0,1000,2354.4384064348596,3246.004957815086,3949.7485522429715,4147.890507582293,4911.587136809796,5722.092020013499,6469.036091347449,0.111,0.07108345161454015
7,2.0,5000.0,1000,3262.312192965035,3616.5040510741524,5187.906208278284,5218.260304162774,5729.234108194056,7208.305968462911,8044.896633683394,0.011,0.11694343305823733
7,2.0,5000.0,1000,2386.5503868252144,2489.2152802579267,3152.8355376386476,4932.80455168911,6285.741620657573,6326.472549842728,8325.533467535057,0.021,0.0352165004844367
7,2.0,5000.0,1000,1564.4440572330345,2168.2198892578153,2560.167543269811,3877.2078023819427,4719.8732608010905,4950.957166503236,4960.67819574942,0.131,0.1961552868927023
7,2.0,5000.0,1000,1841.9892196310927,2730.8601570770425,3598.953177700785,4384.790829973925,4617.810771020053,6676.345489266502,6866.957344324665,0.171,0.0745041942676545
7,2.0,5000.0,1000,2699.9598475303537,4091.718693422393,5179.334715852045,5267.193000654661,6114.13989509628,6213.156661647085,9808.499090701103,0.051,0.010483910621785367
7,2.0,5000.0,1000,3168.364236998836,3593.548953323272,4854.160042985562,5056.80242266021,5448.3912019144045,5983.481366316218,6897.986750878445,0.041,0.28727748285263144
7,2.0,5000.0,1000,2826.9730196953997,2916.9373108924283,3344.3353034801894,4337.814377640854,5904.014777543022,5996.4665965890235,6437.770505505628,0.011,0.13631431712579153
7,2.0,5000.0,1000,3254.26287194084,5088.6928400882925,5850.8398168345375,5914.4989370630265,5964.8303200785695,8648.977193283734,9040.904742517345,0.081,0.14134926069050283
7,2.0,5000.0,1000,2689.8159352367993,4789.933376475587,6215.890277610086,7024.334918793595,8070.577122299757,9401.89868409621,11123.991426569975,0.371,0.15537631189714574
7,2.0,5000.0,1000,2246.5167907739296,3207.3265072953022,4512.922733731391,5019.475830547849,6482.159489013902,6868.247339293439,7920.906204165766,0.201,0.009870602660027353
7,2.0,5000.0,1000,2121.2453901489125,2967.070313612903,4467.1194230545525,5578.950371298253,6154.478648294023,7266.705039696464,8497.96000070665,0.261,0.033063966904053395
7,2.0,5000.0,1000,3494.814865423259,3661.055906829984,4586.389001916621,5124.658123415987,5330.164672769639,5779.332107548888,6227.741236673515,0.021,0.7993949231443478
7,2.0,5000.0,1000,2867.269779445225,4356.311924403226,4580.13097047916,4751.213468645981,5155.565254336973,5808.465902987653,7765.238111990177,0.061,0.1987744286471462
7,2.0,5000.0,1000,3061.2391506830377,4414.885138729686,5053.423518202869,5115.121132930394,5207.575449384642,5599.219544741491,6865.73929167913,0.091,0.5679195846640286
7,2.0,5000.0,1000,3190.3014680022916,3684.553848363693,4725.1885832035005,5015.972351829035,6504.953963105299,6540.8598501187325,7215.232885349264,0.011,0.16402064000868682
7,2.0,5000.0,1000,1412.1571144448098,2888.677269519555,2965.4265957150437,4496.701282712531,5020.217037713712,8877.173141987827,13666.59596995742,0.621,0.21897029417995903
7,2.0,5000.0,1000,1200.426647078465,3075.3359495595496,3305.6123894763455,3854.871526845706,6820.404019662186,7107.6311474481245,9510.058067781009,1.001,0.17211767844241008
7,2.0,5000.0,1000,2480.5576896816374,3888.5502922941105,4033.2304089861555,5473.592488057435,6021.527422531883,6695.344666614937,10040.094485488895,0.021,0.004538962727317102
7,2.0,5000.0,1000,2142.5900154704245,3065.247729258688,4145.766461996022,6575.647319341045,7997.844422173991,8044.906747359416,9887.73272474831,0.181,0.10230626479587805
7,2.0,5000.0,1000,2988.390804562444,4714.0745170144255,5942.803426327933,6623.967284311229,6674.36337719313,9345.86579833048,9616.207936531535,0.161,0.08139330422818107
7,2.0,5000.0,1000,2770.204887642722,2788.2497725586363,2789.155761206843,3990.5760340782354,5895.2890382057485,6367.920159165972,7386.185378539315,0.011,0.12597003642471727
7,2.0,5000.0,1000,1881.0415960029313,1935.3175118674073,3519.65633912571,4009.277212185115,4689.5648484047615,4754.259294819665,5491.250126973256,0.191,0.13100647646839342
7,2.0,5000.0,1000,2623.581736163799,4782.14960742955,5107.44018057033,5312.898757528081,6850.545029880071,7269.087477855661,9001.416820376235,0.231,0.034345062346690956
7,2.0,5000.0,1000,2309.9568208198107,3410.6568844374397,3784.182532765292,5440.767422001351,7348.767968188301,7914.552190447507,9270.459336479236,0.041,0.03802404029841029
7,2.0,5000.0,1000,1491.624099430893,1556.8537492517453,3266.530940684508,4374.592934478505,4420.7058759678275,6326.4237812873835,9138.314980056904,0.261,0.2149785703675302
7,2.0,5000.0,1000,2935.4504965689184,3588.808778459948,4847.975689789948,5912.896537412044,7183.494797262656,7440.185236970829,8644.096362270358,0.051,0.017502623977322093
7,2.0,5000.0,1000,2058.332330500013,3414.419517391865,3420.7557492054043,3431.109405083046,3944.188159792931,6454.042688465866,7589.327288432812,0.041,0.056290393114631326
7,2.0,5000.0,1000,2194.8226499577704,2827.0938991730045,4137.102043101129,4463.285069371686,4645.812903864062,6350.116095608354,7580.882181149867,0.051,0.03103301941515866
7,2.0,5000.0,1000,1780.247129418421,2791.028393919988,3056.0563000760762,4269.685474818153,4274.185235601803,5449.068309332582,5688.87453700034,0.231,0.10627943741537524
7,2.0,5000.0,1000,1959.6772410940575,3090.6653126160145,4633.273760185119,4971.293677429532,5981.72683694616,6929.123141609569,11006.316682628285,0.251,0.07415122570356614
7,2.0,5000.0,1000,1573.13025516889,3542.9238692598383,3861.361413113591,3986.5667503610944,4875.0882230847565,6455.293857544638,8811.513524240276,0.561,0.049326460717106405
7,2.0,5000.0,1000,2555.5690968169965,4048.7642977685296,4641.727713771017,5732.8846554836455,6189.6330076425365,6742.29476525475,10629.292206728067,0.041,0.012396559392376449
7,2.0,5000.0,1000,2489.4869239371315,3660.165278478988,3886.2962207582086,6496.501860868847,6573.749421935275,6804.625943191577,6912.086225580981,0.121,0.005137523314889353
7,2.0,5000.0,1000,1863.7550283408477,2626.451308514842,4780.055004860504,5712.332094257959,6193.407303379384,7763.69727894814,9614.962333711683,0.451,0.09224565408693923
7,2.0,5000.0,1000,1234.3424221462733,3079.3998464856027,3734.4841798692682,4110.160237556733,4326.734520621336,6509.710600156796,7177.329114626727,0.761,0.09005251993140921
7,2.0,5000.0,1000,2632.208696410977,3490.125499618723,3900.111970359801,6252.083830359317,6401.8487668537855,7044.8018419996415,8426.407803411406,0.061,0.0007266057197262493
7,2.0,5000.0,1000,1536.0981179931405,2009.3204022990524,4929.683810238057,6174.310327043051,6210.097677296949,6970.698125493579,10441.959012314901,0.861,0.1353892631734381
7,2.0,5000.0,1000,3138.549448747482,4122.224401880878,4691.470127845097,6408.843513704772,6514.909528305868,6700.194868844597,7188.033905165864,0.071,0.14724295551297029
7,2.0,5000.0,1000,1803.0289834244368,2936.3568659293314,2951.6493500910383,4994.694854028719,6697.1959416451,7049.947823352455,7167.54231782169,0.191,0.07870461509206148
7,2.0,5000.0,1000,2695.7471720176854,4106.901052095402,4671.10645695264,7981.414949857781,8577.879007375179,9453.074215635712,9842.626205267825,0.151,0.1298395686215065
7,2.0,5000.0,1000,2192.93249620147,2532.1221188960108,3687.630089991436,3969.2938026291677,5512.13277572237,6277.82999419282,6740.566802746032,0.011,0.05358701732659757
7,2.0,5000.0,1000,3223.3954272612123,4231.176935711097,5293.081077922118,5555.138505237039,6470.028792553075,7505.304621760523,8551.42084756218,0.041,0.08468057156609557
7,2.0,5000.0,1000,2256.4619647223735,2499.0142831691214,6075.529882016029,6861.40722369102,7091.551754943456,7380.10709108954,10301.690931462572,0.381,0.045111313299081385
7,2.0,5000.0,1000,2458.4109510509593,3060.844421349918,4571.067751184744,5416.589385704716,5641.01271438483,6970.262314000281,9403.307757691067,0.021,0.007171886156701484
7,2.0,5000.0,1000,2302.4670094143285,2710.5129984868972,5945.114487893807,6101.535572521193,6125.940540080322,7101.526596812478,10218.773741487663,0.291,0.022086050136129805
7,2.0,5000.0,1000,2877.109763919033,3000.687607462171,4528.751629743924,5315.913638735614,5733.246200715651,6229.720041041529,6844.31839191443,0.081,0.09150907813353532
7,2.0,5000.0,1000,3084.942368571673,4326.32419238636,4618.415675289829,5624.045587798079,6029.163017949796,6548.005722896682,6950.823916047649,0.091,0.2262711525976628
7,2.0,5000.0,1000,2307.8711864113793,3108.3038160089527,5626.474521456609,5841.089512415377,6928.265507311467,7689.54023753048,7913.800380292092,0.271,0.011432099223249243
7,2.0,5000.0,1000,2406.908056267559,2609.736852268139,2794.4903413743,4503.936879738669,4887.86444732113,6110.857602421343,6281.237101182334,0.011,0.15865171483736035
7,2.0,5000.0,1000,2068.89653812516,2619.042575941924,3975.2191917632986,5704.374885990619,5806.472722425841,7074.767614416819,8513.558659379605,0.161,0.0470819228457917
7,2.0,5000.0,1000,2059.546568490752,4063.1928313215208,5044.242036678959,5079.949012226624,5235.216475566713,5818.37736443323,6383.051054628325,0.261,0.22446885270129993
7,2.0,5000.0,1000,2026.5197790856137,3332.3194487680494,5711.601614644939,6489.875692352526,8320.868000569335,8402.644739523363,9229.318716882752,0.501,0.1055408581521353
7,2.0,5000.0,1000,1077.8676925733891,1933.8981788470146,2157.910172582525,3524.838226510699,4902.334292945137,6005.170428424589,7555.045184118145,0.991,0.3696103737919326
7,2.0,5000.0,1000,3752.2184536729064,4573.28520262332,5294.282272429481,5497.976992830085,6079.222390559631,6271.566610525765,6275.993554081147,0.041,1.2835434988790824
7,2.0,5000.0,1000,2882.5974194289956,4400.5895719920645,4806.792989774596,4983.746833364217,5881.64478378618,7104.46170561343,7374.795975446253,0.111,0.11553379418315061
7,2.0,5000.0,1000,2859.7411875477546,4760.270480302924,5009.600829393505,5271.366324257468,6544.80058718176,8257.968026205785,9020.77605178727,0.131,0.039153876798755274
7,2.0,5000.0,1000,1809.959131606643,2904.562676963934,5046.27135178535,5749.552818128771,6528.404757258544,7044.032799488782,8605.299299602877,0.551,0.05589491437972225
7,2.0,5000.0,1000,1879.1853592342854,2207.3211104217407,2326.785239895221,5073.184874467397,5215.027460450228,5936.720430625855,6891.621330021245,0.101,0.10618321157879726
7,2.0,5000.0,1000,2030.079309468438,2205.5136037027796,4075.717706128715,5045.532569656618,6406.041122434882,6907.311165745576,9952.891866107442,0.131,0.07441248504527108
7,2.0,5000.0,1000,3221.929037611297,3322.8847489196432,3814.321922077869,4832.238873658651,5103.04537243797,5574.0656590295575,5918.988487622102,0.011,0.6822458300973415
7,2.0,5000.0,1000,2496.5353567889633,5233.584910696634,6183.635210205008,6963.371041633022,7807.091449016705,8060.123846529996,11695.429465553269,0.381,0.11582098812353013
7,2.0,5000.0,1000,1545.3584982726625,3440.108612635983,3462.044018402055,3889.5358436784563,4290.780464007679,8325.91797228613,8650.00122525923,0.481,0.08020427567263747
7,2.0,5000.0,1000,2325.784239355069,2490.7797478206685,4364.815616431895,4651.966776051146,6837.619525553336,7968.381091160682,10149.467366128289,0.031,0.04561193458695541
7,2.0,5000.0,1000,2137.128979885343,3437.010697150426,3763.1456256037236,4163.182709880801,6015.977802770113,6348.202486093352,8882.724388932565,0.071,0.02140130182685081
7,2.0,5000.0,1000,1700.1790288212383,3465.0782761704313,5325.313991079172,5743.344747386533,6567.288908782765,7114.390458272357,16173.60857539321,0.691,0.21555946142401688
7,2.0,5000.0,1000,1584.9012426746594,2488.2816227294406,3472.8618406464657,5244.715150387822,7538.294782970944,7774.996828134919,10078.760653524567,0.351,0.1900547144307584
7,2.0,5000.0,1000,1878.5585795217276,4657.2052213764355,5757.811371295102,5930.933554354446,6150.268538895226,6574.523800365676,7992.868098836077,0.291,0.27210959465721096
7,2.0,5000.0,1000,2206.767709155344,3020.1622819148406,5046.3758659066125,5685.599467271606,6188.960486581718,7181.340128025386,9690.686991699758,0.261,0.03359930708230012
7,2.0,5000.0,1000,2949.656904066959,2987.857349068061,4951.098644145444,5747.8211488598035,5788.808967952842,7078.699607173657,7663.962237040192,0.091,0.038451058549689374
7,2.0,5000.0,1000,3924.97198133309,5561.328646954667,6751.249982895565,7151.6647848204375,10717.486198098353,10722.216440570652,10998.014483164727,0.041,0.37368720487457585
7,2.0,5000.0,1000,2497.7039527898464,2500.3078663186816,5090.28990605999,5357.036515217104,7503.122994966681,8015.2083393095445,8272.068597191072,0.181,0.013220064488071769
7,2.0,5000.0,1000,2034.7768978984689,3130.284948765281,4161.642722780513,4889.406558354594,7115.741897157152,7402.695620690955,8924.91671554945,0.211,0.05646063753787306
7,2.0,5000.0,1000,2495.213383413894,4675.226173521971,5642.265501888334,6229.85414301271,6783.597584791512,8438.792917629362,10906.08625738959,0.341,0.062464360028099616
7,2.0,5000.0,1000,4204.419120005008,5480.145322897892,6714.091846539239,6938.9365416458695,7445.061247649511,8208.10075145248,9714.3015642549,0.051,0.48848239873299865
7,2.0,5000.0,1000,3637.0437920565887,4302.575968683258,5919.801043220416,6783.717364201284,6926.8560434451065,7596.202502927504,8421.65388140447,0.071,0.22805388148853117
7,2.0,5000.0,1000,2154.4824578247312,2311.1523505625637,5416.648203872168,6676.105188070206,7519.248920764804,7977.544833422149,8432.685764792881,0.371,0.04440781156266052
7,2.0,5000.0,1000,1916.8476944868405,3159.182932230069,3555.0884552049197,3967.8783089177878,4399.908754869835,4681.8921366602335,5472.795402412051,0.271,0.14653337518312484
7,2.0,5000.0,1000,1300.9509249205485,2250.404490513529,2473.2996097687264,3603.1101933451055,4824.3605972074,4866.568066668105,8492.628738086543,0.361,0.2615344917153593
7,2.0,5000.0,1000,1299.5265535947099,2378.4625787723953,5276.447089541149,5380.718178906473,6823.803704691007,7363.416720402139,8795.23668937972,1.001,0.05527270883964257
7,2.0,5000.0,1000,1991.515349296903,2020.2163847023126,2492.5091014731706,5108.75996335856,5360.059552602608,8649.661896494996,8889.93722730301,0.031,0.10107104487798642
7,2.0,5000.0,1000,2370.893390827603,5704.1122631932285,5959.024675425621,7127.284124989483,8635.153111050107,10542.466838215065,11090.11038827507,0.481,0.18155759259809492
7,2.0,5000.0,1000,3452.747848959655,4471.343245692463,4784.033621098808,5892.474367486912,6364.998917094243,6461.272596856046,7957.51417594278,0.021,0.2805495327171583
7,2.0,5000.0,1000,2082.0007314869476,3860.028399717282,3884.1273814176725,4742.388574970586,5189.882630958112,8651.26648729208,9501.01647254825,0.181,0.027250108610276193
7,2.0,5000.0,1000,2286.120153421618,3758.1029254869745,4030.0744366222743,4335.514580210151,5801.4397239483405,8276.457145325552,8337.63127519445,0.071,0.007401723446064139
7,2.0,5000.0,1000,1294.7661585987628,1528.0597050393253,3289.6099529770263,4418.018026040589,4453.229634804551,5651.5884320878495,11619.55312489989,0.271,0.2851874632005025
7,2.0,5000.0,1000,2400.2158091348592,4845.531686274449,5025.494719669691,7019.415330606862,7267.192449412975,9256.20015167424,10189.677552097948,0.391,0.07903808917080238
7,2.0,5000.0,1000,2039.5866333253173,3200.1951901845996,3495.7329679770623,4455.187211139273,4908.673501076983,5179.500755313475,8666.23506806414,0.011,0.04137316812074955
7,2.0,5000.0,1000,1564.739729678583,2588.6351472003516,4295.054624094678,5424.943060464815,6138.056926648965,6851.883446695467,14650.032099989668,0.431,0.220545579711838
