fit_id,rule_id,module,route,n,loss,architecture,optimizer,training_size,seed,fit_kind,test_state
G3-fit-0203,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0204,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0205,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0206,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0207,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0208,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0209,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0210,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0211,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0212,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
G3-fit-0213,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0214,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0215,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0216,A-E1_optimized_supplement,A-E1,F2,15,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0217,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0218,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0219,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0220,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0221,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0222,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
G3-fit-0223,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0224,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0225,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0226,A-E1_optimized_supplement,A-E1,F2,20,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0227,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m01,stage1,100000,420001,search_stage1,sealed
G3-fit-0228,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m01,stage1,100000,420002,search_stage1,sealed
G3-fit-0229,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m01,stage1,100000,420003,search_stage1,sealed
G3-fit-0230,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m02,stage1,100000,420001,search_stage1,sealed
G3-fit-0231,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m02,stage1,100000,420002,search_stage1,sealed
G3-fit-0232,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m02,stage1,100000,420003,search_stage1,sealed
G3-fit-0233,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m03,stage1,100000,420001,search_stage1,sealed
G3-fit-0234,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m03,stage1,100000,420002,search_stage1,sealed
G3-fit-0235,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m03,stage1,100000,420003,search_stage1,sealed
G3-fit-0236,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m04,stage1,100000,420001,search_stage1,sealed
G3-fit-0237,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m04,stage1,100000,420002,search_stage1,sealed
G3-fit-0238,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m04,stage1,100000,420003,search_stage1,sealed
G3-fit-0239,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m05,stage1,100000,420001,search_stage1,sealed
G3-fit-0240,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m05,stage1,100000,420002,search_stage1,sealed
G3-fit-0241,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m05,stage1,100000,420003,search_stage1,sealed
G3-fit-0242,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m06,stage1,100000,420001,search_stage1,sealed
G3-fit-0243,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m06,stage1,100000,420002,search_stage1,sealed
G3-fit-0244,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m06,stage1,100000,420003,search_stage1,sealed
G3-fit-0245,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m07,stage1,100000,420001,search_stage1,sealed
G3-fit-0246,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m07,stage1,100000,420002,search_stage1,sealed
G3-fit-0247,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m07,stage1,100000,420003,search_stage1,sealed
G3-fit-0248,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m08,stage1,100000,420001,search_stage1,sealed
G3-fit-0249,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m08,stage1,100000,420002,search_stage1,sealed
G3-fit-0250,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m08,stage1,100000,420003,search_stage1,sealed
G3-fit-0251,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m09,stage1,100000,420001,search_stage1,sealed
G3-fit-0252,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m09,stage1,100000,420002,search_stage1,sealed
G3-fit-0253,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m09,stage1,100000,420003,search_stage1,sealed
G3-fit-0254,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m10,stage1,100000,420001,search_stage1,sealed
G3-fit-0255,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m10,stage1,100000,420002,search_stage1,sealed
G3-fit-0256,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m10,stage1,100000,420003,search_stage1,sealed
G3-fit-0257,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m11,stage1,100000,420001,search_stage1,sealed
G3-fit-0258,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m11,stage1,100000,420002,search_stage1,sealed
G3-fit-0259,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m11,stage1,100000,420003,search_stage1,sealed
G3-fit-0260,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m12,stage1,100000,420001,search_stage1,sealed
G3-fit-0261,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m12,stage1,100000,420002,search_stage1,sealed
G3-fit-0262,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,m12,stage1,100000,420003,search_stage1,sealed
G3-fit-0263,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o1,100000,420001,search_stage2,sealed
G3-fit-0264,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o1,100000,420002,search_stage2,sealed
G3-fit-0265,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o1,100000,420003,search_stage2,sealed
G3-fit-0266,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o2,100000,420001,search_stage2,sealed
G3-fit-0267,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o2,100000,420002,search_stage2,sealed
G3-fit-0268,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o2,100000,420003,search_stage2,sealed
G3-fit-0269,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o3,100000,420001,search_stage2,sealed
G3-fit-0270,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o3,100000,420002,search_stage2,sealed
G3-fit-0271,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_1,o3,100000,420003,search_stage2,sealed
G3-fit-0272,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o1,100000,420001,search_stage2,sealed
G3-fit-0273,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o1,100000,420002,search_stage2,sealed
G3-fit-0274,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o1,100000,420003,search_stage2,sealed
G3-fit-0275,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o2,100000,420001,search_stage2,sealed
G3-fit-0276,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o2,100000,420002,search_stage2,sealed
G3-fit-0277,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o2,100000,420003,search_stage2,sealed
G3-fit-0278,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o3,100000,420001,search_stage2,sealed
G3-fit-0279,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o3,100000,420002,search_stage2,sealed
G3-fit-0280,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_2,o3,100000,420003,search_stage2,sealed
G3-fit-0281,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o1,100000,420001,search_stage2,sealed
G3-fit-0282,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o1,100000,420002,search_stage2,sealed
G3-fit-0283,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o1,100000,420003,search_stage2,sealed
G3-fit-0284,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o2,100000,420001,search_stage2,sealed
G3-fit-0285,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o2,100000,420002,search_stage2,sealed
G3-fit-0286,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o2,100000,420003,search_stage2,sealed
G3-fit-0287,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o3,100000,420001,search_stage2,sealed
G3-fit-0288,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o3,100000,420002,search_stage2,sealed
G3-fit-0289,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_3,o3,100000,420003,search_stage2,sealed
G3-fit-0290,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o1,100000,420001,search_stage2,sealed
G3-fit-0291,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o1,100000,420002,search_stage2,sealed
G3-fit-0292,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o1,100000,420003,search_stage2,sealed
G3-fit-0293,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o2,100000,420001,search_stage2,sealed
G3-fit-0294,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o2,100000,420002,search_stage2,sealed
G3-fit-0295,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o2,100000,420003,search_stage2,sealed
G3-fit-0296,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o3,100000,420001,search_stage2,sealed
G3-fit-0297,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o3,100000,420002,search_stage2,sealed
G3-fit-0298,A-E1_optimized_supplement,A-E1,V,10,transformed_train_z_huber,selected_top_4,o3,100000,420003,search_stage2,sealed
G3-fit-0299,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0300,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0301,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0302,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0303,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0304,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
G3-fit-0305,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0306,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0307,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0308,A-E1_optimized_supplement,A-E1,V,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0309,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0310,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0311,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0312,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0313,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0314,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
G3-fit-0315,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0316,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0317,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0318,A-E1_optimized_supplement,A-E1,V,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0319,A-E1_optimized_supplement,A-E1,V,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0320,A-E1_optimized_supplement,A-E1,V,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
