beta,gamma_over_eta,n,repeat_id,cohort_delta,orig_best_delta,orig_best_loss,extended_best_delta,extended_best_loss,migrated,loss_improvement,rel_improvement
2.0,1.0,20,103,0.5,0.5,0.002453195489296,0.56,0.0017755871408233,True,0.0006776083484726,0.2762145745943467
2.0,1.0,20,106,0.5,0.5,0.0402550983616403,0.7,0.0371557748154573,True,0.003099323546183,0.0769920748507322
2.0,1.0,20,107,0.5,0.5,0.007588105495709,0.62,0.0046523972558444,True,0.0029357082398646,0.3868828973878548
2.0,1.0,20,119,0.5,0.5,0.0077792110546645,0.56,0.0069388826224537,True,0.0008403284322108,0.1080223208119461
2.0,1.0,20,127,0.5,0.5,0.0176529293034598,0.52,0.0174916367050203,True,0.0001612925984395,0.0091368744340869
2.0,1.0,20,133,0.5,0.5,0.032542390110254,0.68,0.0263609681774556,True,0.0061814219327983,0.1899498442448645
2.0,1.0,20,138,0.5,0.5,0.0661856665422664,0.56,0.0549760317494463,True,0.01120963479282,0.1693665015167834
2.0,1.0,20,142,0.5,0.5,0.0406182626856994,0.66,0.0187617767659934,True,0.0218564859197059,0.5380950457883825
2.0,1.0,20,146,0.5,0.5,0.0550979144132644,1.0,0.0068680583806891,True,0.0482298560325753,0.8753481242651959
2.0,1.0,20,152,0.5,0.5,0.0196904427605699,0.7,0.0043945338607936,True,0.0152959088997762,0.77681894133972
2.0,1.0,20,162,0.5,0.5,0.0236390031912353,0.84,0.000836639225523,True,0.0228023639657122,0.9646076774576828
2.0,1.0,20,164,0.5,0.5,0.0059830095399179,0.52,0.0057042990018131,True,0.0002787105381048,0.0465836693465529
2.0,1.0,20,165,0.5,0.5,0.0550946154066341,0.6,0.0358328615565318,True,0.0192617538501023,0.3496122753183415
2.0,1.0,20,176,0.5,0.5,0.0049173640741372,0.52,0.0047310665267205,True,0.0001862975474166,0.0378856526805696
2.0,1.0,20,190,0.5,0.5,0.039526649564941,0.82,0.0010849007544222,True,0.0384417488105187,0.9725526760713724
2.0,1.0,20,200,0.5,0.5,0.0262365895051316,1.0,0.016893287881323,True,0.0093433016238085,0.3561172316996868
2.0,1.0,20,220,0.5,0.5,0.0108998112474123,0.52,0.0107017076280544,True,0.0001981036193578,0.0181749587090217
2.0,1.0,20,234,0.5,0.5,0.0258062979381931,0.56,0.023243521760488,True,0.0025627761777051,0.09930816825579
2.0,1.0,20,248,0.5,0.5,0.0203023302330141,0.62,0.0175140583362521,True,0.002788271896762,0.1373375304588399
2.0,1.0,20,253,0.5,0.5,0.0189978586295816,0.5,0.0189978586295816,False,0.0,0.0
2.0,1.0,20,264,0.5,0.5,0.0536768757086402,0.5,0.0536768757086402,False,0.0,0.0
2.0,1.0,20,268,0.5,0.5,0.0044618022406872,0.56,0.0034356892683253,True,0.0010261129723618,0.229977241708461
2.0,1.0,20,287,0.5,0.5,0.0540414029630588,0.5,0.0540414029630588,False,0.0,0.0
2.0,1.0,20,293,0.5,0.5,0.0083979182912829,0.52,0.0083973785138099,True,5.397774729097582e-07,6.42751517920877e-05
2.0,1.0,20,294,0.5,0.5,0.0427818764695005,0.88,0.0073406427210415,True,0.0354412337484589,0.8284169997481357
2.0,1.0,20,307,0.5,0.5,0.065330489030328,1.0,0.008221790502764,True,0.057108698527564,0.87415078893796
2.0,1.0,20,310,0.5,0.5,0.1048494334116188,1.0,0.0724804222635353,True,0.0323690111480834,0.3087189896487942
2.0,1.0,20,313,0.5,0.5,0.0044928764000969,0.52,0.0044002129592512,True,9.266344084571908e-05,0.0206245248241682
2.0,1.0,20,315,0.5,0.5,0.0147265641877873,0.58,0.0119312743022803,True,0.0027952898855069,0.1898127662272449
2.0,1.0,20,322,0.5,0.5,0.0149939866537793,0.56,0.0142163198076474,True,0.0007776668461319,0.0518652486552593
2.0,1.0,20,324,0.5,0.5,0.02016748105736,0.52,0.0201370027937919,True,3.047826356807753e-05,0.0015112578254761
2.0,1.0,20,326,0.5,0.5,0.0820021873022952,1.0,0.0767309729028207,True,0.0052712143994745,0.0642813877639943
2.0,1.0,20,330,0.5,0.5,0.005851957402853,0.5,0.005851957402853,False,0.0,0.0
2.0,1.0,20,331,0.5,0.5,0.0546728926103262,1.0,0.0226371418381822,True,0.0320357507721439,0.5859530974604642
2.0,1.0,20,344,0.5,0.5,0.0265261705421156,0.66,0.0085173554869176,True,0.018008815055198,0.678907459582429
2.0,1.0,20,345,0.5,0.5,0.0232517049056735,0.56,0.0202937279171036,True,0.0029579769885699,0.1272154880930103
2.0,1.0,20,356,0.5,0.5,0.0093266400072367,0.52,0.0090418960248773,True,0.0002847439823594,0.0305301782998462
2.0,1.0,20,358,0.5,0.5,0.0399717954335589,0.82,0.0022435976550966,True,0.0377281977784623,0.9438704809038186
2.0,1.0,20,359,0.5,0.5,0.0108206910091377,0.68,0.0006642973073823,True,0.0101563937017554,0.9386086057885408
2.0,1.0,20,362,0.5,0.5,0.0084442351937899,0.66,0.002469881908509,True,0.0059743532852809,0.7075067366283905
2.0,1.0,20,376,0.5,0.5,0.0510053519776313,1.0,0.0368039715958438,True,0.0142013803817874,0.2784292202907564
2.0,1.0,20,400,0.5,0.5,0.0032626851429341,0.6,0.000711105950593,True,0.002551579192341,0.7820488587036678
2.0,1.0,20,413,0.5,0.5,0.1012306752107544,0.88,0.0053984370441085,True,0.0958322381666458,0.9466719249588188
2.0,1.0,20,417,0.5,0.5,0.0102734989134169,0.6,0.0063193370366748,True,0.0039541618767421,0.3848895016261759
2.0,1.0,20,419,0.5,0.5,0.040165770197461,0.5,0.040165770197461,False,0.0,0.0
2.0,1.0,20,433,0.5,0.5,0.1338156432534255,1.0,0.0527291335483841,True,0.0810865097050413,0.6059568801793707
2.0,1.0,20,437,0.5,0.5,0.0837227153672354,0.52,0.0820546967498749,True,0.0016680186173604,0.0199231308975588
2.0,1.0,20,441,0.5,0.5,0.1028932794717869,1.0,0.078942750379791,True,0.0239505290919959,0.2327705873012156
2.0,1.0,20,447,0.5,0.5,0.0683464201187054,0.54,0.0625621211948073,True,0.005784298923898,0.0846320687148177
2.0,1.0,20,455,0.5,0.5,0.0033341316256688,0.54,0.0031545964937798,True,0.000179535131889,0.0538476437183316
2.0,1.0,20,458,0.5,0.5,0.0196544091711058,0.62,0.0180796439960582,True,0.0015747651750475,0.0801227430108993
2.0,1.0,20,460,0.5,0.5,0.0242042300884954,0.66,0.0108837829226377,True,0.0133204471658577,0.5503355040484866
2.0,1.0,20,463,0.5,0.5,0.0293513628871694,0.6,0.0268182736664101,True,0.0025330892207592,0.0863022691824149
2.0,1.0,20,468,0.5,0.5,0.0073186408241412,0.54,0.0065463565131526,True,0.0007722843109886,0.1055229146430046
2.0,1.0,20,470,0.5,0.5,0.0375427532280141,0.58,0.0371973092720688,True,0.0003454439559453,0.0092013484958683
2.0,1.0,20,474,0.5,0.5,0.0688964999318533,1.0,0.0501496601880009,True,0.0187468397438524,0.2721014821129554
2.0,1.0,20,477,0.5,0.5,0.1936013710711461,1.0,0.0915861697916387,True,0.1020152012795074,0.5269342914003333
2.0,1.0,20,479,0.5,0.5,0.0830584502686398,0.56,0.0712922941334052,True,0.0117661561352346,0.1416611566574958
2.0,1.0,20,483,0.5,0.5,0.0272035015492665,0.7,0.012224522747157,True,0.0149789788021095,0.550626865993043
2.0,1.0,20,494,0.5,0.5,0.0149868224414859,0.52,0.0148208005772689,True,0.0001660218642169,0.0110778562210349
2.0,1.0,20,518,0.5,0.5,0.002139330847668,0.56,0.0009537490488565,True,0.0011855817988115,0.5541834728853847
2.0,1.0,20,521,0.5,0.5,0.0406401109979055,0.52,0.0406112316747398,True,2.887932316574665e-05,0.0007106113260181
2.0,1.0,20,527,0.5,0.5,0.022244684142981,0.58,0.015765466418565,True,0.006479217724416,0.2912703854444452
2.0,1.0,20,542,0.5,0.5,0.0409345976389732,0.82,0.0319593770130023,True,0.0089752206259709,0.2192575753432036
2.0,1.0,20,559,0.5,0.5,0.0234920206695776,0.76,0.0010871748889415,True,0.0224048457806361,0.9537215250985448
2.0,1.0,20,582,0.5,0.5,0.0044446481457017,0.6,0.0029804456294299,True,0.0014642025162718,0.3294304674460649
2.0,1.0,20,589,0.5,0.5,0.0402174044775585,0.92,0.0021202863794436,True,0.0380971180981149,0.9472793829689644
2.0,1.0,20,605,0.5,0.5,0.0627875904049747,1.0,0.0207812780559755,True,0.0420063123489991,0.6690225262358688
2.0,1.0,20,617,0.5,0.5,0.0213333822893479,0.76,0.0004927212685518,True,0.020840661020796,0.9769037435382252
2.0,1.0,20,626,0.5,0.5,0.027080460239504,0.7,0.0053788051823895,True,0.0217016550571145,0.801376891868954
2.0,1.0,20,627,0.5,0.5,0.0044525020684459,0.58,0.0027411861542979,True,0.001711315914148,0.384349268757406
2.0,1.0,20,636,0.5,0.5,0.0061368186950199,0.62,0.0023085303670746,True,0.0038282883279452,0.6238229477191399
2.0,1.0,20,652,0.5,0.5,0.0176586368088776,0.6,0.0142619894913389,True,0.0033966473175386,0.1923504828997345
2.0,1.0,20,669,0.5,0.5,0.0053766922690263,0.54,0.0051134705663003,True,0.0002632217027259,0.0489560662123577
2.0,1.0,20,677,0.5,0.5,0.0443613846400455,0.5,0.0443613846400455,False,0.0,0.0
2.0,1.0,20,683,0.5,0.5,0.0442750797891778,0.7,0.0123974348092393,True,0.0318776449799385,0.7199906839632702
2.0,1.0,20,686,0.5,0.5,0.0448399294280662,0.82,0.0103291090183217,True,0.0345108204097445,0.7696448422183174
2.0,1.0,20,701,0.5,0.5,0.1020218347763802,1.0,0.0810724063933786,True,0.0209494283830016,0.205342595817065
2.0,1.0,20,707,0.5,0.5,0.0199621350646899,0.82,0.007078588244414,True,0.0128835468202759,0.6453992410393512
2.0,1.0,20,711,0.5,0.5,0.0064213568011584,0.52,0.0063728098816657,True,4.854691949273283e-05,0.0075602276895709
2.0,1.0,20,714,0.5,0.5,0.0164951187300256,0.74,0.0004739886776187,True,0.0160211300524068,0.971264912646189
2.0,1.0,20,716,0.5,0.5,0.0320810649561558,0.52,0.0319796920191759,True,0.0001013729369799,0.003159899371124
2.0,1.0,20,718,0.5,0.5,0.0174855652180061,0.8,0.008024034443089,True,0.0094615307749171,0.5411052291963604
2.0,1.0,20,747,0.5,0.5,0.0013016205310221,0.5,0.0013016205310221,False,0.0,0.0
2.0,1.0,20,751,0.5,0.5,0.0086963027779873,0.62,0.0062291060375737,True,0.0024671967404135,0.2837063983856131
2.0,1.0,20,752,0.5,0.5,0.0092529241742917,0.6,0.0073234667290059,True,0.0019294574452857,0.2085240740053353
2.0,1.0,20,755,0.5,0.5,0.0389682276075642,0.64,0.0231202632927946,True,0.0158479643147695,0.4066893797267105
2.0,1.0,20,762,0.5,0.5,0.0567407498081274,1.0,0.0237337064652657,True,0.0330070433428616,0.5817167283562014
2.0,1.0,20,765,0.5,0.5,0.0291179468777117,0.76,0.0034597830085778,True,0.0256581638691338,0.8811803928653316
2.0,1.0,20,767,0.5,0.5,0.1094546378762989,0.7,0.0315472461552391,True,0.0779073917210598,0.7117778947759847
2.0,1.0,20,782,0.5,0.5,0.0041706796017151,0.56,0.0032773695170659,True,0.0008933100846491,0.2141881347782753
2.0,1.0,20,790,0.5,0.5,0.0256813457779089,0.7,0.0050520659895925,True,0.0206292797883164,0.8032787676595076
2.0,1.0,20,791,0.5,0.5,0.0481812580834552,1.0,0.0400015339554289,True,0.0081797241280262,0.1697698327814125
2.0,1.0,20,809,0.5,0.5,0.0503843341743233,1.0,0.0354526593716989,True,0.0149316748026244,0.2963555050854249
2.0,1.0,20,811,0.5,0.5,0.0066103218917706,0.56,0.0049448102456299,True,0.0016655116461406,0.2519562093056441
2.0,1.0,20,817,0.5,0.5,0.0353591787617437,1.0,0.008683351218528,True,0.0266758275432157,0.75442440908942
2.0,1.0,20,821,0.5,0.5,0.0407762690029649,0.54,0.0399656797747956,True,0.0008105892281693,0.0198789454746432
2.0,1.0,20,825,0.5,0.5,0.0112908114165729,0.66,0.002440871191587,True,0.0088499402249859,0.7838179116157911
2.0,1.0,20,826,0.5,0.5,0.0825316844435611,1.0,0.0640510625350298,True,0.0184806219085312,0.2239215403530155
2.0,1.0,20,829,0.5,0.5,0.066232457016371,0.88,0.0009983308876039,True,0.0652341261287671,0.984926863163823
2.0,1.0,20,837,0.5,0.5,0.0190535120712061,0.64,0.0081978615936024,True,0.0108556504776037,0.5697453801186029
2.0,1.0,20,842,0.5,0.5,0.05648394958752,1.0,0.0202067986166603,True,0.0362771509708596,0.6422559193501406
2.0,1.0,20,846,0.5,0.5,0.0237550771804157,0.6,0.0202624044261543,True,0.0034926727542613,0.147028474280893
2.0,1.0,20,854,0.5,0.5,0.011788857369159,0.58,0.0080531487883486,True,0.0037357085808103,0.3168847042448217
2.0,1.0,20,862,0.5,0.5,0.1260121665408992,1.0,0.025633904648527,True,0.1003782618923722,0.7965759549082335
2.0,1.0,20,866,0.5,0.5,0.0112380181275869,0.58,0.0080677356353882,True,0.0031702824921986,0.2821033438641899
2.0,1.0,20,877,0.5,0.5,0.0153289341071565,0.56,0.0145683694526653,True,0.0007605646544911,0.0496162778947607
2.0,1.0,20,881,0.5,0.5,0.0073491737228176,0.56,0.0055409319080123,True,0.0018082418148053,0.2460469548013439
2.0,1.0,20,895,0.5,0.5,0.0272183589000185,0.7,0.0114883667240692,True,0.0157299921759493,0.5779184642884048
2.0,1.0,20,900,0.5,0.5,0.0137616661410059,0.62,0.0100887287346265,True,0.0036729374063793,0.2668962732234181
2.0,1.0,20,905,0.5,0.5,0.0694681946630065,1.0,0.0076229471533586,True,0.0618452475096478,0.89026708999222
2.0,1.0,20,911,0.5,0.5,0.0447034581367813,0.72,0.0403624202017575,True,0.0043410379350237,0.0971074300726648
2.0,1.0,20,928,0.5,0.5,0.061463647471339,1.0,0.0049380868500122,True,0.0565255606213267,0.9196584151255428
2.0,1.0,20,929,0.5,0.5,0.0371764444740774,0.88,0.0258642225778878,True,0.0113122218961896,0.3042846634803247
2.0,1.0,20,935,0.5,0.5,0.1140550474288756,1.0,0.0920574821982684,True,0.0219975652306071,0.1928679679373663
2.0,1.0,20,946,0.5,0.5,0.0105088871581374,0.54,0.0101451786947516,True,0.0003637084633858,0.034609607840749
2.0,1.0,20,951,0.5,0.5,0.0145715128503298,0.54,0.0135065771971072,True,0.0010649356532225,0.0730833966356803
2.0,1.0,20,956,0.5,0.5,0.0322638558235659,0.52,0.0322028459422527,True,6.100988131318985e-05,0.0018909668344298
2.0,1.0,20,969,0.5,0.5,0.0512226954881049,0.5,0.0512226954881049,False,0.0,0.0
2.0,1.0,20,970,0.5,0.5,0.1107668355119905,1.0,0.0692563425883494,True,0.041510492923641,0.374755609219761
2.0,1.0,20,974,0.5,0.5,0.0316007539576031,0.74,0.0281421488544751,True,0.003458605103128,0.1094469172402724
2.0,1.0,20,999,0.5,0.5,0.0431880074135321,0.96,0.0084344344311084,True,0.0347535729824237,0.8047042469371796
2.5,0.1,7,34,0.5,0.5,0.2329700750238225,0.54,0.2327853578260039,True,0.0001847171978186,0.0007928795052314
2.5,0.1,7,101,0.5,0.5,0.184586831282499,0.94,0.1161460083540689,True,0.06844082292843,0.3707784702348863
2.5,0.1,7,247,0.5,0.5,0.158989204899404,0.62,0.1020128570562328,True,0.0569763478431711,0.3583661411428615
2.5,0.1,7,262,0.5,0.5,0.1608590491797655,0.76,0.082158029011879,True,0.0787010201678865,0.4892545403518792
2.5,0.1,7,338,0.5,0.5,0.0412472747955973,0.52,0.0408995290107518,True,0.0003477457848455,0.0084307578274877
2.5,0.1,7,364,0.5,0.5,0.0424794713261842,0.52,0.0422410835261247,True,0.0002383878000595,0.0056118353787649
2.5,0.1,7,451,0.5,0.5,0.0707480370404303,0.56,0.0327654330054756,True,0.0379826040349546,0.5368714896393344
2.5,0.1,7,466,0.5,0.5,0.1230276082182265,0.62,0.0478618873849795,True,0.0751657208332469,0.6109662857130238
2.5,0.1,7,715,0.5,0.5,0.0577282832350175,0.56,0.0558471878851617,True,0.0018810953498558,0.0325853332966399
2.5,0.1,7,763,0.5,0.5,0.0966191366709579,0.52,0.0966017623031195,True,1.737436783837143e-05,0.0001798232569345
2.5,0.1,10,60,0.5,0.5,0.0333783491314693,0.54,0.0237053763195496,True,0.0096729728119197,0.2897978199526955
2.5,0.1,10,81,0.5,0.5,0.0162248360702792,0.58,0.0120086960861348,True,0.0042161399841444,0.2598571699511683
2.5,0.1,10,135,0.5,0.5,0.1743262407795791,1.0,0.1525890825830922,True,0.0217371581964869,0.1246924048799499
2.5,0.1,10,168,0.5,0.5,0.0330468778709344,0.6,0.0172154390280752,True,0.0158314388428592,0.4790600462981508
2.5,0.1,10,409,0.5,0.5,0.1229386662718764,0.82,0.0653190336405866,True,0.0576196326312897,0.4686860072474274
2.5,0.1,10,426,0.5,0.5,0.0026786266610215,0.5,0.0026786266610215,False,0.0,0.0
2.5,0.1,10,487,0.5,0.5,0.1631150303349692,1.0,0.1473104251044127,True,0.0158046052305564,0.096892390591477
2.5,0.1,10,639,0.5,0.5,0.1030464340060985,0.9,0.0775180275842262,True,0.0255284064218723,0.2477369223699821
2.5,0.1,10,668,0.5,0.5,0.0734880806452956,0.78,0.0470428054519917,True,0.0264452751933039,0.35985801998214
2.5,0.1,10,724,0.5,0.5,0.0650081970760703,0.52,0.0648559516251775,True,0.0001522454508927,0.0023419423663537
2.5,0.1,10,767,0.5,0.5,0.0259770255783372,0.5,0.0259770255783372,False,0.0,0.0
2.5,0.1,10,881,0.5,0.5,0.1540827761280107,0.66,0.0187798619282084,True,0.1353029141998022,0.8781183568979423
2.5,0.1,10,908,0.5,0.5,0.0679563233056175,0.76,0.0534096477422067,True,0.0145466755634108,0.2140591906067454
2.5,0.1,20,15,0.5,0.5,0.010477939966639,0.58,0.0083727537318729,True,0.0021051862347661,0.2009160427974254
2.5,0.1,20,30,0.5,0.5,0.01039940459676,0.52,0.0100986684886002,True,0.0003007361081597,0.0289185890751316
2.5,0.1,20,48,0.5,0.5,0.0712839518558374,0.82,0.0404518643867397,True,0.0308320874690976,0.4325249465889819
2.5,0.1,20,50,0.5,0.5,0.0098351694145254,0.52,0.0094030148232588,True,0.0004321545912666,0.0439397201057236
2.5,0.1,20,106,0.5,0.5,0.0349236271883241,0.7,0.0248780367617916,True,0.0100455904265325,0.2876445328076059
2.5,0.1,20,146,0.5,0.5,0.0229589715415249,0.6,0.0203223702188102,True,0.0026366013227147,0.1148396964535626
2.5,0.1,20,191,0.5,0.5,0.0800177697186,0.52,0.0798985665698538,True,0.0001192031487462,0.0014897084630752
2.5,0.1,20,206,0.5,0.5,0.0198018935043364,0.56,0.0185842516477214,True,0.001217641856615,0.061491182969364
2.5,0.1,20,283,0.5,0.5,0.0151168700857045,0.52,0.0150661351077427,True,5.073497796180375e-05,0.0033561827067484
2.5,0.1,20,343,0.5,0.5,0.0476226815652894,0.54,0.0473331290821853,True,0.0002895524831041,0.0060801381523882
2.5,0.1,20,353,0.5,0.5,0.0648604534314451,0.68,0.0143462081003652,True,0.0505142453310799,0.7788142490319069
2.5,0.1,20,355,0.5,0.5,0.0373268029825032,0.58,0.0357669699444676,True,0.0015598330380355,0.0417885517483713
2.5,0.1,20,389,0.5,0.5,0.1490886570607982,1.0,0.1146566499935345,True,0.0344320070672637,0.2309498773821697
2.5,0.1,20,476,0.5,0.5,0.009021877761481,0.58,0.0074580572754893,True,0.0015638204859916,0.173336474660345
2.5,0.1,20,642,0.5,0.5,0.067443111400185,0.58,0.0667041541748209,True,0.0007389572253641,0.0109567487327115
2.5,0.1,20,657,0.5,0.5,0.0560078954648364,0.52,0.0559616448004236,True,4.625066441274472e-05,0.0008257882933984
2.5,0.1,20,679,0.5,0.5,0.0249881223831662,0.58,0.007852278911413,True,0.0171358434717532,0.6857595464354338
2.5,0.1,20,689,0.5,0.5,0.0499590133099939,0.84,0.036397383829416,True,0.0135616294805778,0.2714551105408835
2.5,0.1,20,748,0.5,0.5,0.0074596053832335,0.54,0.0015863716554598,True,0.0058732337277737,0.7873383947325904
2.5,0.1,20,758,0.5,0.5,0.0242964714461124,0.7,0.015010843757853,True,0.0092856276882594,0.3821800918233817
2.5,0.1,20,759,0.5,0.5,0.0049638606827146,0.56,0.0026254227185379,True,0.0023384379641767,0.471092585720577
2.5,0.1,20,772,0.5,0.5,0.0034272246927107,0.54,0.0025160075550353,True,0.0009112171376753,0.2658761007451348
2.5,0.1,20,806,0.5,0.5,0.0070199916243066,0.56,0.0042949060257585,True,0.0027250855985481,0.3881892948579292
2.5,0.1,20,862,0.5,0.5,0.0274546591281941,0.54,0.0270161941821883,True,0.0004384649460058,0.0159705113787246
2.5,0.1,20,895,0.5,0.5,0.0745139331468444,0.62,0.0719527033285893,True,0.002561229818255,0.0343724953185287
2.5,0.1,20,933,0.5,0.5,0.0056660781413081,0.5,0.0056660781413081,False,0.0,0.0
2.5,0.1,20,961,0.5,0.5,0.0571522944587177,0.74,0.013899294626349,True,0.0432529998323686,0.7568025088408509
2.5,0.5,7,106,0.5,0.5,0.1104070811553505,0.76,0.0862569909117324,True,0.024150090243618,0.2187367874496849
2.5,0.5,7,161,0.5,0.5,0.0823104283103285,0.6,0.0489566212516898,True,0.0333538070586387,0.405219699901056
2.5,0.5,7,209,0.5,0.5,0.1819852756762986,0.72,0.068118619671626,True,0.1138666560046726,0.6256915873084691
2.5,0.5,7,327,0.5,0.5,0.0473889016409027,0.58,0.0416719514076069,True,0.0057169502332958,0.1206390111468912
2.5,0.5,7,349,0.5,0.5,0.1761354016785904,0.84,0.091386244994895,True,0.0847491566836954,0.481159130282875
2.5,0.5,7,377,0.5,0.5,0.1978972223406548,0.68,0.1923022101245597,True,0.005595012216095,0.0282723130214733
2.5,0.5,7,403,0.5,0.5,0.0532229215888844,0.5,0.0532229215888844,False,0.0,0.0
2.5,0.5,7,501,0.5,0.5,0.2110514173004356,0.62,0.2091615689382933,True,0.0018898483621422,0.0089544452546938
2.5,0.5,7,522,0.5,0.5,0.1218714214338209,0.74,0.1010123196888652,True,0.0208591017449556,0.1711566296638513
2.5,0.5,7,541,0.5,0.5,0.0919182737343101,0.72,0.0694484403598563,True,0.0224698333744538,0.244454475280975
2.5,0.5,7,550,0.5,0.5,0.1544895280446682,0.6,0.075758670974444,True,0.0787308570702241,0.5096193772270468
2.5,0.5,7,612,0.5,0.5,0.1996645459828605,0.9,0.11621127829886,True,0.0834532676840004,0.4179673826076474
2.5,0.5,7,646,0.5,0.5,0.1323387774455329,0.8,0.0828178726673969,True,0.049520904778136,0.3741979919567978
2.5,0.5,7,780,0.5,0.5,0.1078502284763334,0.7,0.0706172591850641,True,0.0372329692912692,0.3452284693067635
2.5,0.5,7,839,0.5,0.5,0.1059936281332332,0.74,0.099900998084778,True,0.0060926300484552,0.0574810972674399
2.5,0.5,7,864,0.5,0.5,0.1000214579753381,0.78,0.0960625359743225,True,0.0039589220010155,0.0395807267875627
2.5,0.5,7,907,0.5,0.5,0.2223460783367773,0.84,0.0751753164750567,True,0.1471707618617206,0.6618995170169265
2.5,0.5,7,935,0.5,0.5,0.1565370309959992,0.68,0.1154777549813676,True,0.0410592760146315,0.2622975263641033
2.5,0.5,7,967,0.5,0.5,0.1454760617850088,0.7,0.0638696552928169,True,0.0816064064921918,0.5609610645962738
2.5,0.5,10,59,0.5,0.5,0.0439018728991199,0.6,0.0298786824547788,True,0.014023190444341,0.3194212346376276
2.5,0.5,10,94,0.5,0.5,0.1184031531278631,0.86,0.0632107518397268,True,0.0551924012881362,0.4661396240734756
2.5,0.5,10,127,0.5,0.5,0.0690942007253115,0.76,0.0547310974332762,True,0.0143631032920352,0.2078771176344703
2.5,0.5,10,158,0.5,0.5,0.1069751180312312,0.5,0.1069751180312312,False,0.0,0.0
2.5,0.5,10,211,0.5,0.5,0.0495766446312599,0.7,0.0374376520083502,True,0.0121389926229097,0.244853049519524
