beta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,30,0.05,81,2.519272,528.710550,1462.751228,-2.480728,-471.289450,462.751228,0.989548
5,30,0.05,82,2.569291,473.631326,1510.274610,-2.430709,-526.368674,510.274610,0.974066
5,30,0.05,83,4.008434,641.292694,1317.861931,-0.991566,-358.707306,317.861931,0.976327
5,30,0.05,84,3.187967,584.315929,1381.147687,-1.812033,-415.684071,381.147687,0.979443
5,30,0.05,85,4.054759,678.990948,1390.202457,-0.945241,-321.009052,390.202457,0.960629
5,30,0.05,86,3.418902,798.527300,1261.354351,-1.581098,-201.472700,261.354351,0.985135
5,30,0.05,87,4.944689,947.182926,1057.531166,-0.055311,-52.817074,57.531166,0.967270
5,30,0.05,88,5.757867,893.798837,1061.953039,0.757867,-106.201163,61.953039,0.945564
5,30,0.05,89,5.271780,1006.478123,1040.640646,0.271780,6.478123,40.640646,0.974779
5,30,0.05,90,2.516832,753.226239,1208.152834,-2.483168,-246.773761,208.152834,0.973347
5,30,0.05,91,3.359437,725.364894,1294.188509,-1.640563,-274.635106,294.188509,0.987261
5,30,0.05,92,4.933321,1110.489635,932.861798,-0.066679,110.489635,-67.138202,0.969476
5,30,0.05,93,5.123332,1106.079467,951.114672,0.123332,106.079467,-48.885328,0.944207
5,30,0.05,94,3.185245,786.304115,1194.993041,-1.814755,-213.695885,194.993041,0.982629
5,30,0.05,95,1.823359,377.241387,1607.028088,-3.176641,-622.758613,607.028088,0.987895
5,30,0.05,96,2.785377,571.023138,1413.110179,-2.214623,-428.976862,413.110179,0.980540
5,30,0.05,97,2.879869,739.466384,1189.836133,-2.120131,-260.533616,189.836133,0.975959
5,30,0.05,98,1.913526,455.448423,1538.924199,-3.086474,-544.551577,538.924199,0.928871
5,30,0.05,99,2.570341,535.257488,1451.477657,-2.429659,-464.742512,451.477657,0.985904
5,30,0.05,100,3.584884,650.094672,1297.225669,-1.415116,-349.905328,297.225669,0.986030
5,30,0.1,1,3.778721,861.743503,1120.821899,-1.221279,-138.256497,120.821899,0.964151
5,30,0.1,2,1.903950,412.158920,1588.265767,-3.096050,-587.841080,588.265767,0.962650
5,30,0.1,3,4.804965,878.715928,1089.717334,-0.195035,-121.284072,89.717334,0.825919
5,30,0.1,4,1.999611,502.293505,1492.332075,-3.000389,-497.706495,492.332075,0.949378
5,30,0.1,5,5.194118,1155.386067,842.763999,0.194118,155.386067,-157.236001,0.776092
5,30,0.1,6,4.125342,1076.889240,956.388359,-0.874658,76.889240,-43.611641,0.940306
5,30,0.1,7,2.527173,509.637996,1471.575354,-2.472827,-490.362004,471.575354,0.985329
5,30,0.1,8,4.854063,678.581127,1271.408391,-0.145937,-321.418873,271.408391,0.774126
5,30,0.1,9,1.716005,393.089024,1532.233937,-3.283995,-606.910976,532.233937,0.986663
5,30,0.1,10,3.265091,807.247411,1215.402213,-1.734909,-192.752589,215.402213,0.973834
5,30,0.1,11,3.768332,842.663292,1094.468332,-1.231668,-157.336708,94.468332,0.953634
5,30,0.1,12,3.428039,723.294979,1264.495493,-1.571961,-276.705021,264.495493,0.954500
5,30,0.1,13,4.173546,728.205254,1232.681046,-0.826454,-271.794746,232.681046,0.920129
5,30,0.1,14,3.479831,694.651418,1306.775493,-1.520169,-305.348582,306.775493,0.984509
5,30,0.1,15,4.646034,904.216412,1124.576452,-0.353966,-95.783588,124.576452,0.898041
5,30,0.1,16,3.531426,829.805260,1202.926452,-1.468574,-170.194740,202.926452,0.975311
5,30,0.1,17,2.826369,533.793409,1486.374267,-2.173631,-466.206591,486.374267,0.987081
5,30,0.1,18,3.332241,639.680178,1386.258606,-1.667759,-360.319822,386.258606,0.959130
5,30,0.1,19,3.499829,818.721110,1184.616465,-1.500171,-181.278890,184.616465,0.974821
5,30,0.1,20,2.857200,483.834638,1530.343502,-2.142800,-516.165362,530.343502,0.989156
5,30,0.1,21,2.389947,523.087456,1458.468316,-2.610053,-476.912544,458.468316,0.972980
5,30,0.1,22,3.291052,710.962970,1292.648992,-1.708948,-289.037030,292.648992,0.944131
5,30,0.1,23,2.143125,411.711064,1546.623835,-2.856875,-588.288936,546.623835,0.976344
5,30,0.1,24,3.113590,927.304449,1031.538932,-1.886410,-72.695551,31.538932,0.977333
5,30,0.1,25,4.659945,1019.411027,991.949725,-0.340055,19.411027,-8.050275,0.889752
5,30,0.1,26,4.063803,902.588457,1112.901004,-0.936197,-97.411543,112.901004,0.957550
5,30,0.1,27,3.232779,732.067887,1241.396140,-1.767221,-267.932113,241.396140,0.979270
5,30,0.1,28,2.500311,652.702619,1331.058054,-2.499689,-347.297381,331.058054,0.969295
5,30,0.1,29,2.420458,471.087944,1503.948288,-2.579542,-528.912056,503.948288,0.979005
5,30,0.1,30,2.883789,614.414263,1414.928088,-2.116211,-385.585737,414.928088,0.965939
5,30,0.1,31,2.412415,514.137921,1476.542293,-2.587585,-485.862079,476.542293,0.989228
5,30,0.1,32,2.348541,448.294676,1534.527370,-2.651459,-551.705324,534.527370,0.973036
5,30,0.1,33,3.436960,571.927907,1385.724740,-1.563040,-428.072093,385.724740,0.970075
5,30,0.1,34,2.894695,546.302812,1417.898939,-2.105305,-453.697188,417.898939,0.977488
5,30,0.1,35,3.346690,591.330191,1476.370181,-1.653310,-408.669809,476.370181,0.952461
5,30,0.1,36,3.129879,748.099228,1310.056862,-1.870121,-251.900772,310.056862,0.982377
5,30,0.1,37,3.937452,795.624691,1207.180089,-1.062548,-204.375309,207.180089,0.952471
5,30,0.1,38,4.635469,741.749081,1211.145152,-0.364531,-258.250919,211.145152,0.907998
5,30,0.1,39,4.302242,851.188567,1193.150020,-0.697758,-148.811433,193.150020,0.955352
5,30,0.1,40,2.322932,718.128748,1241.935773,-2.677068,-281.871252,241.935773,0.972431
5,30,0.1,41,2.982969,668.323635,1349.815445,-2.017031,-331.676365,349.815445,0.984517
5,30,0.1,42,3.966930,938.771652,1102.305018,-1.033070,-61.228348,102.305018,0.954320
5,30,0.1,43,4.259867,941.016297,1111.635036,-0.740133,-58.983703,111.635036,0.912955
5,30,0.1,44,2.955308,744.441062,1235.137038,-2.044692,-255.558938,235.137038,0.980080
5,30,0.1,45,1.771193,371.805509,1612.045390,-3.228807,-628.194491,612.045390,0.988758
5,30,0.1,46,2.583122,543.647730,1439.423277,-2.416878,-456.352270,439.423277,0.979832
5,30,0.1,47,2.614846,695.106893,1232.851289,-2.385154,-304.893107,232.851289,0.974656
5,30,0.1,48,1.794841,441.815490,1551.800315,-3.205159,-558.184510,551.800315,0.932698
5,30,0.1,49,2.459750,519.828410,1466.026925,-2.540250,-480.171590,466.026925,0.985471
5,30,0.1,50,3.232289,602.412011,1343.549732,-1.767711,-397.587989,343.549732,0.982990
5,30,0.1,51,4.557051,1020.498206,979.125144,-0.442949,20.498206,-20.874856,0.918108
5,30,0.1,52,3.719694,724.280388,1322.025801,-1.280306,-275.719612,322.025801,0.957125
5,30,0.1,53,3.983542,1011.783182,951.106582,-1.016458,11.783182,-48.893418,0.941397
5,30,0.1,54,3.414337,979.215090,1033.058358,-1.585663,-20.784910,33.058358,0.951694
5,30,0.1,55,2.919446,740.444229,1227.234415,-2.080554,-259.555771,227.234415,0.961569
5,30,0.1,56,4.038699,1014.705573,990.527835,-0.961301,14.705573,-9.472165,0.931274
5,30,0.1,57,2.917110,636.218533,1360.189698,-2.082890,-363.781467,360.189698,0.983466
5,30,0.1,58,3.463063,831.797463,1102.444554,-1.536937,-168.202537,102.444554,0.980431
5,30,0.1,59,4.848668,1030.119175,954.873711,-0.151332,30.119175,-45.126289,0.837594
5,30,0.1,60,4.181830,819.469920,1164.227991,-0.818170,-180.530080,164.227991,0.937900
5,30,0.1,61,2.204923,519.329013,1443.428087,-2.795077,-480.670987,443.428087,0.989642
5,30,0.1,62,3.449019,623.143308,1395.221808,-1.550981,-376.856692,395.221808,0.985977
5,30,0.1,63,2.836575,616.951617,1364.035781,-2.163425,-383.048383,364.035781,0.973828
5,30,0.1,64,4.246063,874.785212,1080.474753,-0.753937,-125.214788,80.474753,0.931314
5,30,0.1,65,3.932517,672.472014,1295.869342,-1.067483,-327.527986,295.869342,0.972520
5,30,0.1,66,2.522712,664.772548,1309.570821,-2.477288,-335.227452,309.570821,0.983766
5,30,0.1,67,4.149574,1060.623249,897.261284,-0.850426,60.623249,-102.738716,0.963360
5,30,0.1,68,4.462233,1098.383610,931.116320,-0.537767,98.383610,-68.883680,0.935184
5,30,0.1,69,2.708167,620.278984,1364.041977,-2.291833,-379.721016,364.041977,0.975877
5,30,0.1,70,1.875763,364.476576,1557.824500,-3.124237,-635.523424,557.824500,0.964383
5,30,0.1,71,2.380221,579.279360,1328.590779,-2.619779,-420.720640,328.590779,0.967257
5,30,0.1,72,3.169526,716.217015,1267.479241,-1.830474,-283.782985,267.479241,0.982557
5,30,0.1,73,3.565728,651.723634,1378.483972,-1.434272,-348.276366,378.483972,0.967654
5,30,0.1,74,2.928631,823.621347,1169.834702,-2.071369,-176.378653,169.834702,0.987545
5,30,0.1,75,2.733199,589.777298,1335.180121,-2.266801,-410.222702,335.180121,0.971223
5,30,0.1,76,3.327997,781.242028,1213.243175,-1.672003,-218.757972,213.243175,0.982674
5,30,0.1,77,3.940469,884.708073,1099.799226,-1.059531,-115.291927,99.799226,0.934808
5,30,0.1,78,2.511320,521.618065,1478.655989,-2.488680,-478.381935,478.655989,0.985433
5,30,0.1,79,2.282530,539.721068,1440.254139,-2.717470,-460.278932,440.254139,0.978425
5,30,0.1,80,3.956213,849.467655,1219.255228,-1.043787,-150.532345,219.255228,0.960430
5,30,0.1,81,4.124526,1071.226356,922.595681,-0.875474,71.226356,-77.404319,0.946070
5,30,0.1,82,2.098828,438.553646,1525.713743,-2.901172,-561.446354,525.713743,0.979801
5,30,0.1,83,3.049001,766.895082,1269.171239,-1.950999,-233.104918,269.171239,0.961657
5,30,0.1,84,2.737533,602.422875,1363.325834,-2.262467,-397.577125,363.325834,0.989391
5,30,0.1,85,3.355143,776.195267,1289.499522,-1.644857,-223.804733,289.499522,0.974414
5,30,0.1,86,4.126066,747.196673,1320.952272,-0.873934,-252.803327,320.952272,0.958560
5,30,0.1,87,2.483799,560.420502,1416.976074,-2.516201,-439.579498,416.976074,0.979679
5,30,0.1,88,3.601819,615.878600,1335.628513,-1.398181,-384.121400,335.628513,0.951010
5,30,0.1,89,5.011262,1188.311782,884.838806,0.011262,188.311782,-115.161194,0.800979
5,30,0.1,90,2.931149,585.168285,1442.223015,-2.068851,-414.831715,442.223015,0.979443
5,30,0.1,91,2.324285,456.111739,1565.487783,-2.675715,-543.888261,565.487783,0.991089
5,30,0.1,92,3.247549,812.346319,1215.879469,-1.752451,-187.653681,215.879469,0.928886
5,30,0.1,93,3.601703,958.367180,1110.688496,-1.398297,-41.632820,110.688496,0.970736
5,30,0.1,94,2.686923,517.279533,1479.269852,-2.313077,-482.720467,479.269852,0.957008
5,30,0.1,95,3.128350,840.765070,1111.864564,-1.871650,-159.234930,111.864564,0.964513
5,30,0.1,96,3.180544,742.409478,1177.271385,-1.819456,-257.590522,177.271385,0.974028
5,30,0.1,97,2.021782,412.782250,1574.301155,-2.978218,-587.217750,574.301155,0.988883
5,30,0.1,98,4.219392,1011.468425,1004.217781,-0.780608,11.468425,4.217781,0.934939
5,30,0.1,99,2.055872,491.012593,1518.797468,-2.944128,-508.987407,518.797468,0.994110
5,30,0.1,100,4.228131,784.379204,1222.009755,-0.771869,-215.620796,222.009755,0.952003
5,30,0.15,1,4.045668,917.319574,1078.392770,-0.954332,-82.680426,78.392770,0.873566
5,30,0.15,2,3.315951,666.187830,1378.705832,-1.684049,-333.812170,378.705832,0.944991
5,30,0.15,3,3.605589,929.946354,1029.524110,-1.394411,-70.053646,29.524110,0.916637
5,30,0.15,4,3.054480,903.539916,1106.133915,-1.945520,-96.460084,106.133915,0.940334
5,30,0.15,5,2.701204,703.618816,1262.839471,-2.298796,-296.381184,262.839471,0.957367
5,30,0.15,6,3.647556,930.904740,1070.925628,-1.352444,-69.095260,70.925628,0.906434
5,30,0.15,7,2.737486,609.503791,1385.899325,-2.262514,-390.496209,385.899325,0.980938
5,30,0.15,8,3.139033,775.522737,1157.203751,-1.860967,-224.477263,157.203751,0.973899
5,30,0.15,9,4.310456,916.890010,1062.986556,-0.689544,-83.109990,62.986556,0.754048
5,30,0.15,10,3.779258,749.708593,1231.044282,-1.220742,-250.291407,231.044282,0.908779
5,30,0.15,11,2.148680,511.890649,1450.536653,-2.851320,-488.109351,450.536653,0.989341
5,30,0.15,12,3.175321,586.101008,1431.013340,-1.824679,-413.898992,431.013340,0.980697
5,30,0.15,13,2.669578,592.434501,1387.575145,-2.330422,-407.565499,387.575145,0.970652
5,30,0.15,14,3.813530,795.984983,1156.026550,-1.186470,-204.015017,156.026550,0.896442
5,30,0.15,15,3.533833,618.701169,1348.049358,-1.466167,-381.298831,348.049358,0.959320
5,30,0.15,16,2.419963,647.411977,1326.067242,-2.580037,-352.588023,326.067242,0.982678
5,30,0.15,17,3.708729,967.315737,987.499621,-1.291271,-32.684263,-12.500379,0.943011
5,30,0.15,18,3.946796,989.387301,1036.529082,-1.053204,-10.612699,36.529082,0.901294
5,30,0.15,19,2.564966,597.635195,1385.425957,-2.435034,-402.364805,385.425957,0.972993
5,30,0.15,20,1.795158,356.603803,1565.117447,-3.204842,-643.396197,565.117447,0.965509
5,30,0.15,21,2.213234,555.904681,1351.080296,-2.786766,-444.095319,351.080296,0.965156
5,30,0.15,22,2.962049,682.169564,1300.217817,-2.037951,-317.830436,300.217817,0.978342
5,30,0.15,23,3.270026,609.221020,1419.293978,-1.729974,-390.778980,419.293978,0.958615
5,30,0.15,24,2.743444,788.243219,1203.930984,-2.256556,-211.756781,203.930984,0.985205
5,30,0.15,25,2.534508,562.005113,1361.852857,-2.465492,-437.994887,361.852857,0.968234
5,30,0.15,26,3.043794,733.864952,1259.306418,-1.956206,-266.135048,259.306418,0.977480
5,30,0.15,27,3.605425,816.752637,1164.252148,-1.394575,-183.247363,164.252148,0.906575
5,30,0.15,28,2.377187,504.809665,1494.860002,-2.622813,-495.190335,494.860002,0.984303
5,30,0.15,29,2.231025,531.057947,1448.040689,-2.768975,-468.942053,448.040689,0.977347
5,30,0.15,30,3.570339,782.165141,1284.261281,-1.429661,-217.834859,284.261281,0.943408
5,30,0.15,31,3.638098,970.890439,1020.142040,-1.361902,-29.109561,20.142040,0.926165
5,30,0.15,32,2.008362,428.028803,1535.572733,-2.991638,-571.971197,535.572733,0.978944
5,30,0.15,33,2.766352,719.929808,1314.941043,-2.233648,-280.070192,314.941043,0.957039
5,30,0.15,34,2.622430,585.020984,1379.867941,-2.377570,-414.979016,379.867941,0.987831
5,30,0.15,35,3.108745,732.580922,1331.289845,-1.891255,-267.419078,331.289845,0.967514
5,30,0.15,36,3.677803,681.110242,1384.990776,-1.322197,-318.889758,384.990776,0.939919
5,30,0.15,37,2.350193,541.336676,1435.043944,-2.649807,-458.663324,435.043944,0.977541
5,30,0.15,38,3.293589,572.800395,1376.706514,-1.706411,-427.199605,376.706514,0.939579
5,30,0.15,39,4.485870,1051.424125,1014.461479,-0.514130,51.424125,14.461479,0.647092
5,30,0.15,40,2.697231,554.290108,1472.136126,-2.302769,-445.709892,472.136126,0.976149
5,30,0.15,41,2.254646,447.647189,1573.453036,-2.745354,-552.352811,573.453036,0.990785
5,30,0.15,42,2.916340,756.832520,1270.254106,-2.083660,-243.167480,270.254106,0.920727
5,30,0.15,43,3.212499,883.343428,1183.936354,-1.787501,-116.656572,183.936354,0.961536
5,30,0.15,44,2.587639,502.391212,1492.927669,-2.412361,-497.608788,492.927669,0.953164
5,30,0.15,45,2.848552,789.563766,1161.613551,-2.151448,-210.436234,161.613551,0.959013
5,30,0.15,46,2.899152,696.869576,1221.457787,-2.100848,-303.130424,221.457787,0.967940
5,30,0.15,47,1.987047,409.004728,1577.874536,-3.012953,-590.995272,577.874536,0.988904
5,30,0.15,48,3.778997,920.265819,1091.915951,-1.221003,-79.734181,91.915951,0.902813
5,30,0.15,49,2.006575,484.456888,1524.937577,-2.993425,-515.543112,524.937577,0.994052
5,30,0.15,50,3.785748,715.293445,1288.763948,-1.214252,-284.706555,288.763948,0.928038
5,30,0.15,51,3.298763,784.578228,1229.348944,-1.701237,-215.421772,229.348944,0.908282
5,30,0.15,52,2.964170,728.149061,1269.811292,-2.035830,-271.850939,269.811292,0.957364
5,30,0.15,53,4.122417,947.755387,1077.146915,-0.877583,-52.244613,77.146915,0.830117
5,30,0.15,54,2.674287,572.107513,1395.197775,-2.325713,-427.892487,395.197775,0.966654
5,30,0.15,55,2.549356,629.567702,1339.271538,-2.450644,-370.432298,339.271538,0.881099
5,30,0.15,56,3.784957,911.293213,1017.562676,-1.215043,-88.706787,17.562676,0.921437
5,30,0.15,57,2.904239,529.171700,1440.364021,-2.095761,-470.828300,440.364021,0.953610
5,30,0.15,58,3.263872,763.444794,1241.421091,-1.736128,-236.555206,241.421091,0.971007
5,30,0.15,59,2.661533,608.315132,1334.485479,-2.338467,-391.684868,334.485479,0.980806
5,30,0.15,60,2.903385,683.413867,1331.786267,-2.096615,-316.586133,331.786267,0.965971
5,30,0.15,61,2.469907,551.464231,1422.901980,-2.530093,-448.535769,422.901980,0.979527
5,30,0.15,62,3.521008,765.665897,1245.373933,-1.478992,-234.334103,245.373933,0.949616
5,30,0.15,63,3.102846,564.600159,1495.116891,-1.897154,-435.399841,495.116891,0.972986
5,30,0.15,64,3.850361,880.126507,1071.917138,-1.149639,-119.873493,71.917138,0.884816
5,30,0.15,65,3.005156,693.929169,1331.444684,-1.994844,-306.070831,331.444684,0.962181
5,30,0.15,66,2.914017,624.307651,1293.274237,-2.085983,-375.692349,293.274237,0.968090
5,30,0.15,67,2.257604,551.114052,1399.156383,-2.742396,-448.885948,399.156383,0.965253
5,30,0.15,68,2.660470,577.688015,1388.658907,-2.339530,-422.311985,388.658907,0.945677
5,30,0.15,69,2.754653,557.251533,1469.323214,-2.245347,-442.748467,469.323214,0.958443
5,30,0.15,70,3.625919,557.186509,1433.301082,-1.374081,-442.813491,433.301082,0.942861
5,30,0.15,71,3.497110,838.053899,1161.846196,-1.502890,-161.946101,161.846196,0.915100
5,30,0.15,72,1.958503,493.538082,1511.927142,-3.041497,-506.461918,511.927142,0.970493
5,30,0.15,73,2.774292,628.916096,1355.506927,-2.225708,-371.083904,355.506927,0.980934
5,30,0.15,74,3.193367,578.526686,1463.274718,-1.806633,-421.473314,463.274718,0.949824
5,30,0.15,75,2.632985,640.300765,1405.573924,-2.367015,-359.699235,405.573924,0.950673
5,30,0.15,76,3.386145,658.480615,1389.479726,-1.613855,-341.519385,389.479726,0.940066
5,30,0.15,77,3.525115,742.020470,1276.340636,-1.474885,-257.979530,276.340636,0.947935
5,30,0.15,78,3.431936,768.272945,1252.604036,-1.568064,-231.727055,252.604036,0.954898
5,30,0.15,79,3.764941,655.687550,1332.757200,-1.235059,-344.312450,332.757200,0.814878
5,30,0.15,80,3.176285,750.747866,1183.263185,-1.823715,-249.252134,183.263185,0.969120
5,30,0.15,81,3.067504,885.082364,1130.311937,-1.932496,-114.917636,130.311937,0.897379
5,30,0.15,82,2.867763,445.326507,1518.050588,-2.132237,-554.673493,518.050588,0.937641
5,30,0.15,83,3.309463,684.099022,1271.696505,-1.690537,-315.900978,271.696505,0.958597
5,30,0.15,84,2.354707,547.744632,1407.279393,-2.645293,-452.255368,407.279393,0.950011
5,30,0.15,85,2.239846,552.439798,1386.074043,-2.760154,-447.560202,386.074043,0.982320
5,30,0.15,86,3.444710,881.631980,1147.023812,-1.555290,-118.368020,147.023812,0.938643
5,30,0.15,87,2.885081,565.933947,1417.446794,-2.114919,-434.066053,417.446794,0.941948
5,30,0.15,88,2.560446,593.623193,1408.441101,-2.439554,-406.376807,408.441101,0.982775
5,30,0.15,89,2.214621,548.443465,1386.164032,-2.785379,-451.556535,386.164032,0.958294
5,30,0.15,90,3.269901,818.891481,1173.731458,-1.730099,-181.108519,173.731458,0.901735
5,30,0.15,91,2.178873,504.520678,1443.063592,-2.821127,-495.479322,443.063592,0.986543
5,30,0.15,92,3.172289,554.357314,1449.517693,-1.827711,-445.642686,449.517693,0.890743
5,30,0.15,93,2.917701,501.201604,1479.778198,-2.082299,-498.798396,479.778198,0.959954
5,30,0.15,94,2.582035,499.810310,1465.565697,-2.417965,-500.189690,465.565697,0.965770
5,30,0.15,95,3.321957,607.647983,1361.655705,-1.678043,-392.352017,361.655705,0.973993
5,30,0.15,96,3.014473,605.350990,1344.033552,-1.985527,-394.649010,344.033552,0.973944
5,30,0.15,97,3.383919,759.766545,1231.793987,-1.616081,-240.233455,231.793987,0.957579
5,30,0.15,98,3.620871,867.248959,1132.945983,-1.379129,-132.751041,132.945983,0.893869
5,30,0.15,99,2.764954,699.305989,1366.383598,-2.235046,-300.694011,366.383598,0.969274
5,30,0.15,100,2.596501,656.505967,1247.618641,-2.403499,-343.494033,247.618641,0.938571
5,30,0.2,1,3.064476,740.242644,1271.228120,-1.935524,-259.757356,271.228120,0.891275
5,30,0.2,2,2.761823,694.613076,1302.172695,-2.238177,-305.386924,302.172695,0.951065
5,30,0.2,3,3.825632,873.441496,1146.168811,-1.174368,-126.558504,146.168811,0.724782
5,30,0.2,4,2.511489,549.575097,1416.741534,-2.488511,-450.424903,416.741534,0.963101
5,30,0.2,5,2.353748,596.488779,1369.679094,-2.646252,-403.511221,369.679094,0.870403
5,30,0.2,6,3.511452,851.764841,1073.741240,-1.488548,-148.235159,73.741240,0.885220
5,30,0.2,7,2.733731,506.370635,1461.838834,-2.266269,-493.629365,461.838834,0.946015
5,30,0.2,8,3.074329,728.330841,1274.710915,-1.925671,-271.669159,274.710915,0.961217
5,30,0.2,9,2.568559,592.973439,1348.799677,-2.431441,-407.026561,348.799677,0.977823
5,30,0.2,10,2.711154,653.015395,1361.061264,-2.288846,-346.984605,361.061264,0.959949
5,30,0.2,11,2.373009,537.677439,1435.952029,-2.626991,-462.322561,435.952029,0.977745
5,30,0.2,12,3.290859,722.963408,1285.701010,-1.709141,-277.036592,285.701010,0.929473
5,30,0.2,13,2.936157,541.828250,1516.781332,-2.063843,-458.171750,516.781332,0.966065
