level,group,delta,mean_composite,mean_bias_beta,mean_bias_gamma,mean_bias_eta,mean_sd_beta,mean_sd_gamma,mean_sd_eta
L4,beta=2.5_n=20_g=0.5,0.32,0.8861864020000002,-0.5517577100000002,0.158228432,-0.17620026,0.4451957597987423,0.1442959005229769,0.1699127075995908
L4,beta=2.5_n=20_g=0.5,0.34,0.9137440560000001,-0.5686113500000001,0.16319746,-0.181935246,0.4388977720851749,0.142054360976075,0.1668852889391455
L4,beta=2.5_n=20_g=0.5,0.36,0.939363814,-0.5842421959999999,0.16781394,-0.187307678,0.4333230893951712,0.1399704547292127,0.1641340913555881
L4,beta=2.5_n=20_g=0.5,0.38,0.9633199299999999,-0.598664114,0.172195246,-0.1924605699999999,0.4287265408661039,0.1380313582564401,0.1615780010574848
L4,beta=2.5_n=20_g=0.5,0.4,0.9857053700000001,-0.61187781,0.1763838720000001,-0.197443688,0.4253307289639957,0.1362235976891609,0.1591989511850234
L4,beta=2.5_n=20_g=0.5,0.42,1.005990484,-0.6229908040000001,0.180529962,-0.202469718,0.4260004153368961,0.1345749381141876,0.1570162377515069
L4,beta=2.5_n=20_g=0.5,0.44,1.0244874899999998,-0.6325257180000001,0.1845410159999999,-0.2074207559999999,0.4284849169675777,0.1328118907218852,0.1548438710756996
L4,beta=2.5_n=20_g=0.5,0.46,1.04280586,-0.6429899420000003,0.188070772,-0.2117451459999999,0.4272794782837804,0.1314196702645113,0.1528863447666956
L4,beta=2.5_n=20_g=0.5,0.48,1.0599592639999997,-0.6523842959999999,0.1915299019999999,-0.216045066,0.4273408217565782,0.1301097624779653,0.1510426111850455
L4,beta=2.5_n=20_g=0.5,0.5,1.0761973119999997,-0.6613461999999999,0.1947604579999999,-0.2200906539999999,0.4271777470018295,0.128918850890481,0.1491867333551232
L4,beta=2.5_n=20_g=1.0,0.0,1.2048112820000005,0.7997215240000006,-0.203998546,0.2010912119999999,1.5819098180505622,0.4269960702482058,0.4667735536568819
L4,beta=2.5_n=20_g=1.0,0.02,0.47596843399999983,0.3276660339999999,-0.07730339,0.0709990099999999,1.0950947521189325,0.3078214866322865,0.3497253573778602
L4,beta=2.5_n=20_g=1.0,0.04,0.15838082000000028,0.1211955020000004,-0.022666484,0.0145188339999999,0.8855946537383669,0.2548136142195015,0.296139205730406
L4,beta=2.5_n=20_g=1.0,0.06,0.0395822659999995,-0.0078166979999996,0.0111173419999999,-0.020648226,0.7677202517217415,0.2249180407546599,0.2653334288335037
L4,beta=2.5_n=20_g=1.0,0.08,0.1820178279999998,-0.1008297339999999,0.0352552999999999,-0.045932794,0.6915150280143147,0.2059018308901351,0.2453709634341944
L4,beta=2.5_n=20_g=1.0,0.1,0.2930373539999999,-0.17339809,0.053978864,-0.0656603999999999,0.6370343672777127,0.1924835529398244,0.2310310876851034
L4,beta=2.5_n=20_g=1.0,0.12,0.3838621240000002,-0.2327709640000002,0.0692495720000001,-0.0818415879999999,0.5954857231735903,0.1823411031706339,0.2200021445017775
L4,beta=2.5_n=20_g=1.0,0.14,0.4605749660000006,-0.2828848100000005,0.082126168,-0.0955639880000001,0.5624545413675632,0.1743182030304446,0.2111276672703838
L4,beta=2.5_n=20_g=1.0,0.16,0.5268548979999992,-0.3261232959999995,0.0932468739999998,-0.1074847279999999,0.5354327964608482,0.1677621746237664,0.2037518685106696
L4,beta=2.5_n=20_g=1.0,0.18,0.5851016400000002,-0.3640422000000005,0.1030270839999998,-0.118032356,0.5128702801673478,0.1622716105649402,0.1974694791582723
L4,beta=2.5_n=20_g=1.0,0.2,0.6369683499999996,-0.3977129100000001,0.1117526539999997,-0.1275027859999999,0.4937507064184631,0.1575835669664131,0.1920137229996037
L4,beta=2.5_n=20_g=1.0,0.22,0.6836433440000003,-0.4279041180000003,0.1196296839999999,-0.136109542,0.4773800833038623,0.1535172163397759,0.187200020645457
L4,beta=2.5_n=20_g=1.0,0.24,0.7260094859999997,-0.4551843299999998,0.1268120559999999,-0.1440131,0.4632727613420933,0.1499431708387922,0.1828954531644525
L4,beta=2.5_n=20_g=1.0,0.26,0.7647390159999996,-0.4799818419999999,0.1334188939999998,-0.1513382799999999,0.4510901741950135,0.1467657639742889,0.1790006258213486
L4,beta=2.5_n=20_g=1.0,0.28,0.8003540599999999,-0.5026213579999999,0.139546006,-0.158186696,0.4406134625671902,0.1439117934854484,0.175438036857908
L4,beta=2.5_n=20_g=1.0,0.3,0.8332625939999999,-0.523339234,0.1452758619999998,-0.164647498,0.4317587094951636,0.1413223553772782,0.172142390377512
L4,beta=2.5_n=20_g=1.0,0.32,0.8637650000000001,-0.5422458640000001,0.15069708,-0.170822056,0.4247875642124007,0.1389407071046317,0.1690388099736373
L4,beta=2.5_n=20_g=1.0,0.34,0.8916281800000001,-0.558824698,0.1559331240000001,-0.176870358,0.4222780688284792,0.1366903571357996,0.1661404917855829
L4,beta=2.5_n=20_g=1.0,0.36,0.9178962339999998,-0.5750557460000001,0.1605892119999998,-0.1822512759999999,0.4170784392052233,0.1348503426969543,0.163726315576196
L4,beta=2.5_n=20_g=1.0,0.38,0.942441466,-0.5900340620000002,0.1650044719999999,-0.1874029319999999,0.4129911160410643,0.133139725521277,0.1614338038253153
L4,beta=2.5_n=20_g=1.0,0.4,0.9654033899999995,-0.6039577139999999,0.1691564699999999,-0.1922892059999998,0.4096161353119185,0.1315847267883816,0.1593437587801415
L4,beta=2.5_n=20_g=1.0,0.42,0.9869353939999999,-0.61709934,0.1729980159999999,-0.196838038,0.4063193788358753,0.1301712586126497,0.1574175025095661
L4,beta=2.5_n=20_g=1.0,0.44,1.0073013720000001,-0.6293428440000002,0.1766946060000001,-0.2012639219999999,0.4036096704358188,0.1288502324734405,0.1555993205220825
L4,beta=2.5_n=20_g=1.0,0.46,1.0265715919999998,-0.640726728,0.180261186,-0.205583678,0.4014986758539847,0.1276072657612784,0.1538661381980137
L4,beta=2.5_n=20_g=1.0,0.48,1.0443456979999999,-0.6505084219999999,0.183836482,-0.210000794,0.4019349301557736,0.1264695548677173,0.1523167294871541
L4,beta=2.5_n=20_g=1.0,0.5,1.0616031560000003,-0.660409078,0.1871245740000002,-0.214069504,0.4007653575011918,0.1253428860573223,0.1506751725015329
L4,beta=4.0_n=7_g=0.1,0.0,0.8028931200000002,-0.5085066100000004,0.138606468,-0.1557800419999999,1.994924165712492,0.3062759832923443,0.3396993881177465
L4,beta=4.0_n=7_g=0.1,0.02,1.536237162,-1.067493114,0.224469214,-0.244274834,1.41020847934857,0.2981933339430315,0.32513775003071
L4,beta=4.0_n=7_g=0.1,0.04,1.940105802,-1.365704704,0.276456962,-0.2979441359999999,1.1604463341889404,0.2817689694353547,0.3047143155052962
L4,beta=4.0_n=7_g=0.1,0.06,2.205382396,-1.559354096,0.311587112,-0.334441188,1.0205826937879705,0.2692973924397434,0.2892468944201407
L4,beta=4.0_n=7_g=0.1,0.08,2.39713681,-1.6982570640000003,0.3374214059999999,-0.3614583399999999,0.9315867741212104,0.2591460232756589,0.276969087507957
L4,beta=4.0_n=7_g=0.1,0.1,2.5356247359999995,-1.7927114239999995,0.358833732,-0.38407958,0.9618606969041608,0.2490868195363569,0.2653678123020717
L4,beta=4.0_n=7_g=0.1,0.12,2.643789952,-1.8626133300000003,0.377340476,-0.4038361459999999,1.0091353796630205,0.2394608502150965,0.254005193235378
L4,beta=4.0_n=7_g=0.1,0.14,2.739805144,-1.926819064,0.3926582979999999,-0.4203277820000001,1.010877218594291,0.2304168599652588,0.2428472898039026
L4,beta=4.0_n=7_g=0.1,0.16,2.820451888,-1.981594396,0.405085902,-0.4337715900000001,1.0060042808289154,0.2237469432732269,0.2345493121170707
L4,beta=4.0_n=7_g=0.1,0.18,2.8865063380000002,-2.023278026,0.4166767680000001,-0.4465515440000001,1.0167774401841794,0.2163759678247711,0.2253221032936125
L4,beta=4.0_n=7_g=0.1,0.2,2.93946273,-2.054810546,0.4268029440000001,-0.45784924,1.0360846239447632,0.2108008816131151,0.2185224293313621
L4,beta=4.0_n=7_g=0.1,0.22,2.989181076,-2.085593306,0.435704844,-0.467882926,1.0436796549963572,0.2046085879774451,0.2112386683164631
L4,beta=4.0_n=7_g=0.1,0.24,3.028673194,-2.107064272,0.4440693679999999,-0.4775395539999999,1.0589653192602286,0.1986322897444189,0.2042820047007376
L4,beta=4.0_n=7_g=0.1,0.26,3.0623210639999994,-2.125161552,0.451263094,-0.485896418,1.0719335597179456,0.1948246374758602,0.1991761419818267
L4,beta=4.0_n=7_g=0.1,0.28,3.091845014,-2.139402158,0.4582521200000001,-0.4941907359999999,1.0866101128215866,0.1910606452260066,0.1934325284596748
L4,beta=4.0_n=7_g=0.1,0.3,3.118102814,-2.151008332,0.4649036960000001,-0.502190786,1.10127238045315,0.1866266639694239,0.1871555383134546
L4,beta=4.0_n=7_g=0.1,0.32,3.1407598800000005,-2.1606378920000004,0.47077582,-0.509346168,1.1137621476159172,0.1833271694785189,0.1826021506823713
L4,beta=4.0_n=7_g=0.1,0.34,3.1575817579999996,-2.163525022,0.476948414,-0.517108322,1.1299233312234702,0.179562883676876,0.1770373438676081
L4,beta=4.0_n=7_g=0.1,0.36,3.175951844,-2.17044872,0.482018256,-0.5234848679999999,1.139710887019048,0.1762206926451349,0.17153384736446
L4,beta=4.0_n=7_g=0.1,0.38,3.191330174,-2.176952234,0.4859595120000001,-0.5284184279999999,1.1479838788229186,0.1747655651959916,0.1691806821570212
L4,beta=4.0_n=7_g=0.1,0.4,3.2057794040000003,-2.1820045,0.4900786419999999,-0.5336962620000001,1.1562030981401736,0.1725202536110525,0.1659665643129514
L4,beta=4.0_n=7_g=0.1,0.42,3.2205650300000004,-2.189166902,0.49343816,-0.537959968,1.1616846755642714,0.1709523398329227,0.1638072070326047
L4,beta=4.0_n=7_g=0.1,0.44,3.2280233380000003,-2.18632338,0.4978042620000001,-0.543895696,1.1721737183355292,0.1688185000440876,0.1604323927195846
L4,beta=4.0_n=7_g=0.1,0.46,3.233079554,-2.182062176,0.5017023079999999,-0.54931507,1.181534456030394,0.1673496575243348,0.1581180240819377
L4,beta=4.0_n=7_g=0.1,0.48,3.242305932,-2.184823498,0.504446334,-0.5530361,1.186501854428063,0.1661860463595414,0.1559196251067609
L4,beta=4.0_n=7_g=0.1,0.5,3.2462345399999997,-2.180707088,0.507798274,-0.557729178,1.1940804107449674,0.1651119964228292,0.1541423670333617
L4,beta=4.0_n=7_g=0.5,0.0,0.7520675279999994,0.5766844019999997,-0.0927569899999999,0.0826261359999998,2.89475036750676,0.4784008598628109,0.5056727061387404
L4,beta=4.0_n=7_g=0.5,0.02,0.9412310199999999,-0.6836642240000002,0.1218372039999999,-0.1357295919999999,1.694220382420011,0.4118740222770595,0.4344283515833242
L4,beta=4.0_n=7_g=0.5,0.04,1.5993878219999997,-1.1568659819999998,0.2132158859999999,-0.2293059539999999,1.309948451169653,0.3619147525312176,0.3815190174195322
L4,beta=4.0_n=7_g=0.5,0.06,1.9876068059999998,-1.431988466,0.268893354,-0.2867249859999999,1.099922350246983,0.3250145999277279,0.3427960351001782
L4,beta=4.0_n=7_g=0.5,0.08,2.2504338199999996,-1.616687732,0.3072065419999999,-0.326539546,0.9630346871078288,0.2968367591892827,0.3128612420218439
L4,beta=4.0_n=7_g=0.5,0.1,2.4408117799999998,-1.7499181359999998,0.3351122000000001,-0.355781444,0.8682043980396253,0.2760047951029976,0.2903357119971925
L4,beta=4.0_n=7_g=0.5,0.12,2.5795736579999997,-1.843680098,0.356956204,-0.3789373559999999,0.8390129757690844,0.2604647791301561,0.2735172304258452
L4,beta=4.0_n=7_g=0.5,0.14,2.683063718,-1.909633794,0.375049682,-0.398380242,0.8618049788880778,0.2476684927388786,0.25955160276499
L4,beta=4.0_n=7_g=0.5,0.16,2.776794516,-1.974718056,0.3888465219999999,-0.4132299379999999,0.8310026305459746,0.2382261409606837,0.2487821578822872
L4,beta=4.0_n=7_g=0.5,0.18,2.85571346,-2.029226056,0.4005430259999999,-0.4259443780000002,0.8071964894762876,0.2304138683268174,0.2397164713608778
L4,beta=4.0_n=7_g=0.5,0.2,2.910124286,-2.05838421,0.412420112,-0.4393199639999999,0.8386060424842191,0.2224003038413592,0.2308920778491581
L4,beta=4.0_n=7_g=0.5,0.22,2.961108736,-2.088843696,0.422058052,-0.4502069879999999,0.8505458185019911,0.2163981398337155,0.2231979245405078
L4,beta=4.0_n=7_g=0.5,0.24,3.0056709600000007,-2.1145209420000004,0.430860408,-0.46028961,0.8621858160067568,0.2103368576080054,0.215961035621195
L4,beta=4.0_n=7_g=0.5,0.26,3.042822764,-2.134152528,0.438968036,-0.4697021999999999,0.8791583645468058,0.205789188428437,0.2098900039522658
L4,beta=4.0_n=7_g=0.5,0.28,3.0756731200000007,-2.1511957200000005,0.4462330320000001,-0.478244368,0.893277151965842,0.2009276146195449,0.2042651539326442
L4,beta=4.0_n=7_g=0.5,0.3,3.107898224,-2.170711836,0.452083686,-0.485102702,0.8976759137031329,0.198043220915366,0.2000189508588687
L4,beta=4.0_n=7_g=0.5,0.32,3.121601628,-2.16667779,0.459930038,-0.4949937999999999,0.930463708065276,0.1927914345130398,0.1940290280914591
L4,beta=4.0_n=7_g=0.5,0.34,3.14434459,-2.178994758,0.464665788,-0.500684044,0.9388742618735464,0.1907033613573737,0.1912977083725239
L4,beta=4.0_n=7_g=0.5,0.36,3.166332154,-2.190470898,0.469383588,-0.506477668,0.9457046659866268,0.1880504454368142,0.1875262407427718
L4,beta=4.0_n=7_g=0.5,0.38,3.17538848,-2.185075028,0.475662276,-0.514651176,0.9693311803085858,0.1851159436194626,0.1833880261179773
L4,beta=4.0_n=7_g=0.5,0.4,3.1901739680000007,-2.1892612600000003,0.480307176,-0.520605532,0.980151154685408,0.1827410143596982,0.1798716437932526
L4,beta=4.0_n=7_g=0.5,0.42,3.20113699,-2.190886206,0.4843661320000001,-0.525884652,0.9910892220729058,0.1812219275903711,0.1778389743785172
L4,beta=4.0_n=7_g=0.5,0.44,3.213344124,-2.19569001,0.487598608,-0.530055506,0.9979530443117351,0.180115735220581,0.1761251993384421
L4,beta=4.0_n=7_g=0.5,0.46,3.2238655019999998,-2.198167436,0.491035418,-0.534662648,1.00496711497393,0.178281843198155,0.173041533906926
L4,beta=4.0_n=7_g=0.5,0.48,3.234218896,-2.201385716,0.4940742,-0.5387589799999999,1.0103917447094952,0.177142006956241,0.1707457400654452
L4,beta=4.0_n=7_g=0.5,0.5,3.241678812,-2.20048183,0.4975504999999998,-0.543646482,1.017401441992549,0.1755191207110163,0.1675029590342814
L4,beta=4.0_n=7_g=1.0,0.0,2.6314289980000005,1.9301001600000005,-0.3559630520000001,0.3453657860000001,3.932765035037898,0.6942064026554616,0.7225558745701899
L4,beta=4.0_n=7_g=1.0,0.02,0.5816366519999997,-0.4226990599999998,0.07136392,-0.0875736719999999,1.9851407804672276,0.489326281537221,0.5184052634311602
L4,beta=4.0_n=7_g=1.0,0.04,1.48837414,-1.062219798,0.2036961939999999,-0.2224581479999999,1.4221856146921077,0.3744573846159041,0.3999414715434532
L4,beta=4.0_n=7_g=1.0,0.06,1.934031532,-1.375728648,0.2688322920000001,-0.2894705920000001,1.1671277972639829,0.3196733848640007,0.3423299825688201
L4,beta=4.0_n=7_g=1.0,0.08,2.199061896,-1.556153048,0.310303068,-0.3326057799999999,1.1217325001931828,0.2875150290003804,0.3078108884868463
L4,beta=4.0_n=7_g=1.0,0.1,2.3950392640000002,-1.69364048,0.3388698300000001,-0.3625289539999999,1.0375894609034892,0.2660184111560647,0.284218910120978
L4,beta=4.0_n=7_g=1.0,0.12,2.543682318,-1.7975586160000003,0.360610232,-0.38551347,0.9792845196581004,0.2503008817361656,0.266605311581822
L4,beta=4.0_n=7_g=1.0,0.14,2.6559858200000006,-1.8725559940000005,0.3786133680000001,-0.404816458,0.965661351678534,0.2380056859563394,0.2523101856642972
L4,beta=4.0_n=7_g=1.0,0.16,2.73108309,-1.912951798,0.395164592,-0.4229667,1.0231189575556014,0.2276390171095516,0.2406067437894789
L4,beta=4.0_n=7_g=1.0,0.18,2.795659774,-1.9486265940000005,0.4088634259999999,-0.438169754,1.0570869053370378,0.2187782792972122,0.2299187940345767
L4,beta=4.0_n=7_g=1.0,0.2,2.843153476,-1.9694558040000003,0.421370566,-0.4523271059999999,1.105275822627347,0.2108684187027018,0.2204775939165638
L4,beta=4.0_n=7_g=1.0,0.22,2.892466162,-1.998069858,0.431087636,-0.4633086679999999,1.1206269683731496,0.2048378025617345,0.212269715927538
L4,beta=4.0_n=7_g=1.0,0.24,2.936107916,-2.024265028,0.4392311580000001,-0.47261173,1.1290068769077155,0.1995815312777999,0.2057429432693704
L4,beta=4.0_n=7_g=1.0,0.26,2.9681700340000003,-2.039913326,0.446838528,-0.48141818,1.1493056315231216,0.1961425937329518,0.200915387829646
L4,beta=4.0_n=7_g=1.0,0.28,2.9949951219999997,-2.048906936,0.4549551439999999,-0.4911330419999999,1.1719230382864794,0.1910938676891754,0.193970193718113
L4,beta=4.0_n=7_g=1.0,0.3,3.02569644,-2.067334134,0.4606000800000001,-0.4977622260000001,1.177780401469663,0.1875431663787094,0.1892612520790878
L4,beta=4.0_n=7_g=1.0,0.32,3.053342732,-2.083858568,0.465687242,-0.503796922,1.1830731705092017,0.1844574557303022,0.1853461733690367
L4,beta=4.0_n=7_g=1.0,0.34,3.074186308,-2.094116722,0.470465012,-0.509604574,1.1911515480275774,0.1821777065181915,0.182342736140442
L4,beta=4.0_n=7_g=1.0,0.36,3.09028918,-2.097926344,0.4759092279999999,-0.516453608,1.2035950378181752,0.1793197503934867,0.1782759930148903
L4,beta=4.0_n=7_g=1.0,0.38,3.104086832,-2.100000704,0.4810665159999998,-0.5230196120000001,1.2160792381960803,0.1765346952531825,0.1746966373183586
L4,beta=4.0_n=7_g=1.0,0.4,3.11947739,-2.105619978,0.485353068,-0.528504344,1.223585305205881,0.1739379278988768,0.1710355063954428
L4,beta=4.0_n=7_g=1.0,0.42,3.12776455,-2.1031971360000004,0.4899392599999999,-0.534628154,1.2342479736671268,0.1718231795651452,0.1675867404318714
L4,beta=4.0_n=7_g=1.0,0.44,3.1356258539999997,-2.10028411,0.4945192119999999,-0.540822532,1.244386179854695,0.1687951071901247,0.1632251586395393
L4,beta=4.0_n=7_g=1.0,0.46,3.1474826140000003,-2.105132904,0.4975212700000002,-0.5448284400000001,1.2490521369602716,0.1672649726983766,0.1599278855948395
L4,beta=4.0_n=7_g=1.0,0.48,3.15757955,-2.107992112,0.50058267,-0.549004768,1.253674409632828,0.1648259375350789,0.1567426662565768
L4,beta=4.0_n=7_g=1.0,0.5,3.167515613999999,-2.1115892259999995,0.503279824,-0.552646564,1.257903802272045,0.1632987589872825,0.1544067135265369
L4,beta=4.0_n=10_g=0.1,0.0,0.5991736480000001,-0.3988167860000002,0.09583821,-0.1045186519999999,1.622869286299084,0.2753131408523354,0.3105147533844563
L4,beta=4.0_n=10_g=0.1,0.02,1.1869511920000002,-0.8388097720000003,0.168734116,-0.179407304,1.2734188106639786,0.2716027277472559,0.3021958937313075
L4,beta=4.0_n=10_g=0.1,0.04,1.552351276,-1.107645262,0.216276504,-0.22842951,1.0950890394964694,0.2618595153937976,0.2896522463242902
L4,beta=4.0_n=10_g=0.1,0.06,1.809172492,-1.2950273100000005,0.2503814439999999,-0.2637637379999998,0.9803824580747044,0.2523971348439632,0.2784528576175077
L4,beta=4.0_n=10_g=0.1,0.08,2.004129848,-1.436228618,0.27671487,-0.2911863600000001,0.8994016171146954,0.2435454448157758,0.2680213287720136
L4,beta=4.0_n=10_g=0.1,0.1,2.1578791779999995,-1.5469327359999996,0.2977361939999999,-0.3132102480000001,0.8387130482804223,0.2356931570077436,0.2588534326382087
L4,beta=4.0_n=10_g=0.1,0.12,2.285926316,-1.6384164719999998,0.3155331739999999,-0.33197667,0.7886589906891361,0.2279043979747741,0.2498563642870571
L4,beta=4.0_n=10_g=0.1,0.14,2.3947586679999997,-1.7155575659999998,0.33090056,-0.3483005419999999,0.7463271841558617,0.2203645130613455,0.2412441977953045
L4,beta=4.0_n=10_g=0.1,0.16,2.488123478,-1.7811840819999998,0.34429497,-0.362644426,0.7114337436629218,0.2133045501833632,0.2331732130981463
L4,beta=4.0_n=10_g=0.1,0.18,2.565943328,-1.834173746,0.356211872,-0.37555771,0.695688191669439,0.2071552360673314,0.2260391505064848
L4,beta=4.0_n=10_g=0.1,0.2,2.636002722,-1.882418868,0.366639276,-0.3869445779999999,0.6735627333237431,0.2011831834599054,0.2190223897045406
L4,beta=4.0_n=10_g=0.1,0.22,2.6934759240000004,-1.918790564,0.376621784,-0.398063576,0.6744772702764423,0.1956449259673423,0.2124296844938686
L4,beta=4.0_n=10_g=0.1,0.24,2.744568638,-1.950664652,0.385655234,-0.408248752,0.6761333624802792,0.1901751729671921,0.2058258702447058
L4,beta=4.0_n=10_g=0.1,0.26,2.7873133940000003,-1.9743457600000005,0.394514118,-0.418453516,0.6909243389750302,0.1841572947995812,0.1982969495943055
L4,beta=4.0_n=10_g=0.1,0.28,2.826435128,-1.997260486,0.402029634,-0.427145008,0.6986062006733983,0.1793205338085485,0.1923589159173698
L4,beta=4.0_n=10_g=0.1,0.3,2.8604891699999997,-2.01664151,0.40878581,-0.4350618499999999,0.7062878563288322,0.1755156096388229,0.1876696394595066
L4,beta=4.0_n=10_g=0.1,0.32,2.889637844,-2.031310498,0.415385128,-0.442942218,0.7195896085728101,0.171651361485119,0.1828338244744291
L4,beta=4.0_n=10_g=0.1,0.34,2.916779034,-2.0458277120000004,0.4211085640000001,-0.4498427579999999,0.7275596551141525,0.1681084033588971,0.1783871695429313
L4,beta=4.0_n=10_g=0.1,0.36,2.9404111540000004,-2.057801362,0.4263566120000001,-0.45625318,0.7363931327126019,0.1653919356561063,0.174801480998767
L4,beta=4.0_n=10_g=0.1,0.38,2.964244118,-2.071228754,0.4310348799999999,-0.461980484,0.7406767538344476,0.1627069874863996,0.1709283190019588
L4,beta=4.0_n=10_g=0.1,0.4,2.9826523499999995,-2.0786066819999998,0.4358999,-0.4681457680000001,0.750640517572047,0.1602545095199162,0.1671723119188184
L4,beta=4.0_n=10_g=0.1,0.42,2.9999327840000007,-2.0854201760000004,0.4404766440000001,-0.4740359639999999,0.759191000840803,0.1576732747089885,0.1631619094064083
L4,beta=4.0_n=10_g=0.1,0.44,3.0106728580000004,-2.08450388,0.445480696,-0.480688282,0.7741256420754289,0.1547977490619837,0.159074917413005
L4,beta=4.0_n=10_g=0.1,0.46,3.023833818,-2.088446428,0.4494661439999999,-0.485921246,0.7833715372549088,0.1526992809395321,0.1558646337735929
L4,beta=4.0_n=10_g=0.1,0.48,3.03356974,-2.089942016,0.4529790960000001,-0.490648628,0.7920740554026624,0.1515291152181797,0.1541140367427962
L4,beta=4.0_n=10_g=0.1,0.5,3.042072376,-2.089527944,0.456728576,-0.4958158559999999,0.8008678359861201,0.149527741636668,0.1512683132175626
L4,beta=4.0_n=10_g=0.5,0.0,0.8796080039999996,0.6316704719999997,-0.127977738,0.1199597939999999,2.4289866820991426,0.4418677324634852,0.4709636488466147
L4,beta=4.0_n=10_g=0.5,0.02,0.45072077800000004,-0.3496274920000002,0.0450618139999999,-0.0560314719999999,1.6994755212129482,0.3998927920512753,0.4279604404679482
L4,beta=4.0_n=10_g=0.5,0.04,1.076618548,-0.797626518,0.13302401,-0.1459680199999999,1.3965004785989612,0.3555555187329889,0.3810521729641927
L4,beta=4.0_n=10_g=0.5,0.06,1.4975902799999996,-1.0948853879999998,0.1940415439999999,-0.208663348,1.1777590075696318,0.3133539277864863,0.3370663079091143
L4,beta=4.0_n=10_g=0.5,0.08,1.7816452120000004,-1.2943662380000005,0.235601496,-0.2516774779999999,1.035816486496761,0.2835222872497127,0.3055356028358496
L4,beta=4.0_n=10_g=0.5,0.1,1.9865229860000004,-1.4376686060000003,0.265734372,-0.283120008,0.9402850280578536,0.2624491135913539,0.282958781411193
L4,beta=4.0_n=10_g=0.5,0.12,2.1400118260000003,-1.5419762460000004,0.2896706320000001,-0.308364948,0.8984510254450601,0.2461960860875131,0.265224853528941
L4,beta=4.0_n=10_g=0.5,0.14,2.257653932,-1.6192425259999998,0.309213326,-0.3291980800000001,0.8957801780933082,0.2334372212207261,0.2511016223429712
L4,beta=4.0_n=10_g=0.5,0.16,2.360457406,-1.6898077219999998,0.324770816,-0.345878868,0.8638801341413802,0.2227493677321313,0.2391639454435949
L4,beta=4.0_n=10_g=0.5,0.18,2.4400162260000005,-1.7391049720000002,0.3392205579999999,-0.361690696,0.872545388482708,0.2132752908388579,0.2281738733191038
L4,beta=4.0_n=10_g=0.5,0.2,2.511246398,-1.785763342,0.350929696,-0.3745533599999998,0.8652533807660895,0.2054669838469478,0.2193664187946824
L4,beta=4.0_n=10_g=0.5,0.22,2.564552332,-1.814407182,0.362522018,-0.387623132,0.8906905147617583,0.1980677002124894,0.2110107005775276
L4,beta=4.0_n=10_g=0.5,0.24,2.61661951,-1.847000388,0.3716835899999998,-0.397935532,0.8932102001921474,0.1921287002387012,0.2038390591664922
L4,beta=4.0_n=10_g=0.5,0.26,2.661301626,-1.8732322960000003,0.380282596,-0.407786734,0.9009389308424158,0.1863423123811226,0.1965085041720258
L4,beta=4.0_n=10_g=0.5,0.28,2.700311234,-1.895593288,0.387996758,-0.416721188,0.909445559045554,0.1814073475193313,0.190619583109749
L4,beta=4.0_n=10_g=0.5,0.3,2.733810904,-1.91356214,0.395124178,-0.425124586,0.9192250157007676,0.1768396158277169,0.1851184742370309
L4,beta=4.0_n=10_g=0.5,0.32,2.762387238,-1.927391078,0.401828066,-0.433168094,0.9308101734598202,0.1735924473517808,0.1804991855691748
L4,beta=4.0_n=10_g=0.5,0.34,2.786698794,-1.938028708,0.407991974,-0.440678112,0.9430484997962844,0.170324281029446,0.1762470033197894
L4,beta=4.0_n=10_g=0.5,0.36,2.8093679839999997,-1.9478835499999996,0.41372,-0.447764434,0.952733372173553,0.1665554637053862,0.171716706079517
L4,beta=4.0_n=10_g=0.5,0.38,2.8288761119999997,-1.955288238,0.419095906,-0.4544919679999999,0.9632100803734016,0.1642415916064991,0.168082820861683
L4,beta=4.0_n=10_g=0.5,0.4,2.8499797860000005,-1.96720827,0.423206218,-0.459565298,0.9673716562163658,0.1623451015210444,0.1652698321051041
L4,beta=4.0_n=10_g=0.5,0.42,2.86278155,-1.967629634,0.428571902,-0.466580014,0.9800188245128206,0.159724902022109,0.1616293133045872
L4,beta=4.0_n=10_g=0.5,0.44,2.8765699199999997,-1.972321386,0.432543032,-0.471705502,0.9875715499952076,0.1583741338702291,0.1596463380707644
L4,beta=4.0_n=10_g=0.5,0.46,2.890369424,-1.977535294,0.436257138,-0.476576992,0.9936376362771392,0.1561519035587366,0.1565469850392581
L4,beta=4.0_n=10_g=0.5,0.48,2.903147134,-1.982729298,0.43952104,-0.480896796,0.9986167649303656,0.154643915835808,0.1537598250157176
L4,beta=4.0_n=10_g=0.5,0.5,2.9112804,-1.981332162,0.44350025,-0.4864479879999999,1.005996126399334,0.1523401922254862,0.1501661513237608
L4,beta=4.0_n=10_g=1.0,0.0,2.2406699160000003,1.5969864740000004,-0.323006116,0.320677326,3.376959700776174,0.6688309819590471,0.6885377620560357
L4,beta=4.0_n=10_g=1.0,0.02,0.3545111039999994,-0.2695668779999995,0.0391429379999999,-0.045801288,1.85085165665591,0.461337975003414,0.4769137229982979
L4,beta=4.0_n=10_g=1.0,0.04,1.1918045979999998,-0.8603139639999999,0.1612660639999998,-0.1702245700000001,1.3382543982054995,0.3556750561932901,0.3695618501048003
L4,beta=4.0_n=10_g=1.0,0.06,1.6172862219999995,-1.160371162,0.2231373199999997,-0.2337777399999999,1.1003103288914589,0.3045998558337767,0.3169154497554067
