model,beta,gamma_over_eta,n,selected_loss,oracle_min_loss,regret,rel_regret,near_0.01,near_0.02,near_0.05
Vector-MLP-L6,1.5,0.1,7,0.06150460364886167,0.06150460364886167,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.06631156207116386,0.04714290155738317,0.01916866051378069,0.4066075672166309,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.6943885700328488,0.18005189259350673,0.5143366774393421,2.8566024496089675,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.7400116948170103,0.7333343618113335,0.006677333005676855,0.009105441328541955,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.7292132987379012,0.7275938307256036,0.0016194680122976202,0.00222578579409144,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.3930037898431328,0.3720277178728929,0.020976071970239873,0.05638308911543673,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.030334824087390345,0.011567278849015426,0.01876754523837492,1.6224684719148412,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.28300872982943204,0.28300872982943204,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.5728958338480816,0.5723645770877201,0.000531256760361476,0.0009281789642968348,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.056857083479564266,0.05400233673516937,0.002854746744394898,0.052863392900843235,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.035650980648277986,0.01982758949749428,0.015823391150783704,0.7980491603774322,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.7897880983772387,0.7788331921101856,0.010954906267053088,0.014065792750013201,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.013075520883939038,0.004690271274484552,0.008385249609454488,1.7877962955087292,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.1184132069448002,0.11441573902090975,0.003997467923890455,0.03493809468957682,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.19580741483755448,0.1924418986127606,0.003365516224793891,0.017488479634916298,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.06186481809676737,0.06186481809676737,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.10428480683546587,0.05179988953120629,0.05248491730425958,1.0132245025858715,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.8348218344009607,0.8341667714206683,0.0006550629802923869,0.000785290187448668,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.5468066609621308,0.40551576754317276,0.14129089341895806,0.348422687174342,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.24767992380599407,0.06659004709990243,0.18108987670609164,2.719473623954787,0,0,0
Vector-MLP-L6,1.5,0.1,7,1.193110243822835,1.1924506966603983,0.0006595471624366578,0.0005531022492450203,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.31954563308982886,0.3112520405285593,0.008293592561269547,0.02664590582984004,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.6943456576033026,0.6926115600271632,0.001734097576139404,0.0025037086820661717,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.044474774760257324,0.03504286241531526,0.009431912344942062,0.269153593480991,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.07584281943538715,0.07584281943538715,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.09099611369194842,0.08504009391370473,0.005956019778243685,0.07003778458061928,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.23327799661717372,0.23197495448983768,0.0013030421273360349,0.005617167293778339,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.3017588885569217,0.2613623320844758,0.04039655647244589,0.15456150911367436,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.2628521464556147,0.11366683222042077,0.14918531423519393,1.3124788587923022,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.06628465133071053,0.06628465133071053,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.13418202745863692,0.13418202745863692,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.057755827815596586,0.057755827815596586,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.34487722496969353,0.32059995693606297,0.02427726803363056,0.07572448937811979,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.15378300248549476,0.12124823876186926,0.0325347637236255,0.2683318459373547,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.07293689242137481,0.07293689242137481,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.25746115491335664,0.25571837076597886,0.0017427841473777739,0.0068152481269039755,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.0181485161337862,0.01750802484813336,0.0006404912856528416,0.03658272656159318,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.14303423877276447,0.14086894655297552,0.00216529221978895,0.015370969065738453,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.41900255314156415,0.41900255314156415,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.28127302061985004,0.07792212895718335,0.20335089166266668,2.609668067134099,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.032740592791850875,0.032740592791850875,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.46218740172673745,0.46218740172673745,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.502306578588116,0.5018400827549674,0.00046649583314861687,0.0009295706922963984,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.566243395817154,0.5603570027077386,0.005886393109415411,0.010504719457366245,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.17691837887070805,0.17597424251177238,0.000944136358935671,0.005365196323390964,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.500869560834833,0.4913115108460081,0.009558049988824924,0.01945415439659973,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.0137437750641873,0.005236567491279112,0.008507207572908187,1.624577089300566,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.33024190159973876,0.3282363128329592,0.002005588766779587,0.006110197709295617,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.20879134847861397,0.01711113182912665,0.1916802166494873,11.202077020013856,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.06458352520317667,0.05918333040410254,0.00540019479907413,0.0912451996567566,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.5041454107087442,0.5033076552558157,0.0008377554529285236,0.0016644997233406244,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.12259895688668188,0.12259895688668188,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.577181311790358,0.27413634280044413,0.3030449689899139,1.1054534612016533,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.4276899779916736,0.08913823077307774,0.3385517472185958,3.7980532514770085,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.40790458956938547,0.4073589347854514,0.0005456547839340908,0.0013394938402946223,1,1,1
Vector-MLP-L6,1.5,0.1,7,1.1266622536176063,1.1265948152591991,6.743835840716805e-05,5.986034863088936e-05,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.02365362365429963,0.021148475283159558,0.0025051483711400722,0.1184552710111878,0,0,0
Vector-MLP-L6,1.5,0.1,7,1.050741270999465,0.9419723795037509,0.10876889149571412,0.11546930022833117,0,0,0
Vector-MLP-L6,1.5,0.1,7,1.2490218107406323,1.2475660938129773,0.0014557169276550042,0.0011668455361798496,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.16666265488454185,0.1613623217882242,0.005300333096317639,0.032847402278172,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.7274872949382021,0.7270904479108783,0.00039684702732378785,0.0005458014590399771,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.25544313798703494,0.25060591628913254,0.004837221697902405,0.019302104952388828,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.01022538752640461,0.008496586026190626,0.0017288015002139834,0.2034701343439557,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.23696101090395222,0.20554230122208844,0.03141870968186378,0.1528576331736009,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.014551267367099729,0.010158911741830964,0.004392355625268764,0.43236477852076705,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.036992076453742744,0.005400926289390419,0.03159115016435232,5.849209648798575,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.32180611772919215,0.19010929002305318,0.13169682770613897,0.6927427254615965,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.05638329192835679,0.05638329192835679,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.09791356210826789,0.09242732023626835,0.005486241871999545,0.05935736163263502,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.11385866792195593,0.09997125957019905,0.013887408351756877,0.13891400800052187,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.06740403169933407,0.000629038789204707,0.06677499291012937,106.15401475408682,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.185932851482894,0.12842601165953313,0.057506839823360884,0.44778187129111957,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.13076027892133954,0.12725901327180594,0.003501265649533597,0.027512908983943044,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.06328264227204741,0.06175041489750803,0.0015322273745393827,0.024813232058157664,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.20819258595486365,0.18449517873127,0.023697407223593647,0.12844458801880435,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.22734084036720534,0.2229319774489407,0.004408862918264644,0.019776718300874668,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.0701264348611448,0.06637518778928685,0.0037512470718579494,0.05651580352234291,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.06176934034989235,0.032565045529322434,0.029204294820569916,0.8967988327936957,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.1188644000688967,0.11125809894355852,0.00760630112533818,0.06836626904075427,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.6829935758524347,0.6820292156815934,0.0009643601708413385,0.0014139572743633783,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.38200148073867585,0.38200148073867585,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.2909511424273972,0.2909511424273972,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.36862331615925076,0.0648469503748767,0.30377636578437406,4.684512749300613,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.09568244215667839,0.06342245307118569,0.0322599890854927,0.5086524964476528,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.005199842936999601,0.005199842936999601,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.030592061736716632,0.030592061736716632,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.10993699688584645,0.10414125570726987,0.005795741178576577,0.05565269152186715,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.3044629760583752,0.3020921647240301,0.00237081133434508,0.007847973602727777,1,1,1
Vector-MLP-L6,1.5,0.1,7,1.2905131363905762,1.2905131363905762,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.020828260781948313,0.020828260781948313,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.11487181421845881,0.10849589231324151,0.006375921905217297,0.058766482023201345,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.006468283836195977,0.003540701030841585,0.002927582805354392,0.8268370528472826,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.04459527109288242,0.04459527109288242,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.04025327096244725,0.03554973059625772,0.004703540366189529,0.13230874854181499,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.7656913887730543,0.7637706551418495,0.0019207336312048184,0.002514804173574978,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.20540333066960909,0.20290304265612466,0.002500288013484425,0.012322575259365897,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.2829032465754684,0.2750287332618158,0.007874513313652576,0.028631602306644702,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.8383927873550943,0.837356888916546,0.0010358984385482328,0.0012371050531256502,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.6484062396673674,0.35714769657700907,0.29125854309035837,0.8155128701146656,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.5712192237008278,0.5692546164129382,0.001964607287889608,0.003451192544154054,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.29934516785910315,0.29934516785910315,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,1.0323001932938811,1.0260527787765976,0.0062474145172835005,0.0060887847550420695,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.7715650880098116,0.7660875849969417,0.0054775030128698665,0.007149969690334732,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.4310645720723114,0.10864791576491169,0.32241665630739974,2.9675365057626406,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.054462354355141,0.054462354355141,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.06954407028699593,0.0014407609211148414,0.06810330936588109,47.26898708023234,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.43647719751316133,0.4155320032986153,0.020945194214546048,0.05040573060143848,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.5051094469731048,0.44852348236395234,0.05658596460915244,0.12616053971336114,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.3331026773049602,0.3331026773049602,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.4783066182004145,0.4783066182004145,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.06538064968304602,0.06067059958758239,0.00471005009546363,0.07763315555608336,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.11303838680794837,0.09499248219341874,0.018045904614529623,0.18997192407063848,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.015145387550041663,0.013001301102402042,0.0021440864476396215,0.1649132214346988,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.7223021337538367,0.681037110385051,0.04126502336878568,0.060591446104096856,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.02272462923807858,0.02272462923807858,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.02445336143493741,0.018911540507116523,0.0055418209278208855,0.2930391062396776,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.01896555889305425,0.0040000437119088105,0.014965515181145438,3.741337910030971,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.12866372229850437,0.12499043615320923,0.003673286145295135,0.029388537702136983,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.4649895396531428,0.22081586761317357,0.24417367203996926,1.1057795559679344,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.47262023333979375,0.47262023333979375,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.050585536346887956,0.050585536346887956,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.4468360253733286,0.4449388885607828,0.0018971368125458299,0.004263814337924889,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.19746944507452818,0.19746944507452818,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.02800374444307247,0.025810690961496966,0.0021930534815755055,0.08496686449994646,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.19692437566614973,0.19692437566614973,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.26656987597047416,0.26406459425694273,0.0025052817135314265,0.009487382133076547,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.0718450408636289,0.06655990153600648,0.0052851393276224234,0.07940425399763183,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.7919413578909529,0.7847665968918464,0.007174760999106522,0.009142541269624554,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.6102408221566877,0.38287853167675284,0.2273622904799349,0.5938235541288762,0,0,0
Vector-MLP-L6,1.5,0.1,7,1.6047115668851428,0.3287453652341177,1.2759662016510251,3.8813207320575893,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.3047795212724903,0.19962509693004676,0.10515442434244354,0.5267595405566269,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.1374644642379042,0.12967684446509423,0.007787619772809978,0.06005405055106975,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.012370739806942904,0.007635096400226433,0.004735643406716471,0.6202467078969726,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.33301618955341705,0.3260417741061648,0.006974415447252247,0.02139117131960292,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.6266453215450593,0.6263910470079116,0.00025427453714765846,0.00040593577823670084,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.29191036599159625,0.28033328684396813,0.011577079147628122,0.04129755434313392,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.45961803949396124,0.45802233901529305,0.0015957004786681939,0.003483892253156924,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.12328338350244272,0.11809632129516598,0.005187062207276744,0.04392230130786525,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.014328845785551193,0.009848355272866488,0.004480490512684706,0.45494809930639335,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.2693014709451196,0.12746880685998857,0.141832664085131,1.1126852724127219,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.38890727625176164,0.3885009733112645,0.00040630294049714966,0.0010458221945601725,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.10225904982645423,0.10225904982645423,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.10723911804033691,0.10303109625866284,0.004208021781674065,0.04084224990783067,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.2732244106550492,0.2322995624882902,0.04092484816675901,0.17617273028149572,0,0,0
Vector-MLP-L6,1.5,0.1,7,1.003197617187839,1.003042945262745,0.00015467192509399652,0.0001542026947345515,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.275935592707662,0.2736978086826043,0.0022377840250576986,0.0081761123182859,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.13740724469291,0.13711199463184665,0.0002952500610633457,0.002153349616538718,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.3009041459906519,0.2614137217160532,0.0394904242745987,0.15106484852961574,0,0,0
Vector-MLP-L6,1.5,0.1,7,1.037391595814121,1.0373018094608457,8.978635327538953e-05,8.655759823850826e-05,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.20086713005098006,0.19396077445178828,0.0069063555991917824,0.035606970629561266,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.08070837012220511,0.08039637223096086,0.00031199789124425337,0.0038807458917170163,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.09813249544540592,0.092837223311597,0.005295272133808926,0.05703824333517581,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.4769826790428836,0.4417116898600177,0.03527098918286592,0.07985070350762871,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.04478921553677903,0.02987853071160497,0.014910684825174061,0.49904344256736416,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.01860360493163718,0.017985270691206187,0.0006183342404309927,0.03438003525481128,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.20495381324026346,0.20206310471013295,0.0028907085301305147,0.014305969089593787,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.04596888556956778,0.03647984383452238,0.009489041735045403,0.26011738915574883,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.2952607035599421,0.2952607035599421,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.014817840675351525,0.014817840675351525,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.23514424398618086,0.14637235603209012,0.08877188795409074,0.606479873389677,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.13467958039555067,0.1267841438150196,0.007895436580531073,0.062274637371457595,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.019889156377538193,0.01983825416417159,5.090221336660414e-05,0.002565861539294868,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.06319554368703648,0.00040987241169307545,0.0627856712753434,153.18345290914374,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.04102764306767782,0.038634328476800386,0.002393314590877431,0.06194787602726414,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.1417204252730679,0.14059788943687765,0.0011225358361902638,0.00798401626572235,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.058267215078281545,0.054021902780861,0.004245312297420548,0.07858501975840411,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.30329170324156873,0.3021640459912256,0.0011276572503431392,0.003731937221862209,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.05935143569074603,0.05810049915422752,0.0012509365365185113,0.021530564362242495,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.27625917153913837,0.25635929902560306,0.01989987251353531,0.07762492950001347,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.4045811972998814,0.4023629307279039,0.0022182665719774897,0.005513098753815326,1,1,1
Vector-MLP-L6,1.5,0.1,7,1.438735635249107,0.526382347902491,0.9123532873466159,1.7332520571446357,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.32025946650539994,0.28123635838758493,0.03902310811781501,0.1387555589950978,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.054993307454449164,0.05234324920583033,0.0026500582486188307,0.050628462864388823,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.1880174048139529,0.1880174048139529,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.1231032766407788,0.11156248606349027,0.011540790577288532,0.10344687524012922,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.06401484688852413,0.05354287240684708,0.010471974481677047,0.19558111119077518,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.07855445854406731,0.07855445854406731,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.051758361732957475,0.051758361732957475,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.22793012545932598,0.2095960559601558,0.018334069499170186,0.08747335161046872,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.15397182195576367,0.1517245073180902,0.00224731463767347,0.014811810414793295,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.8045959531828137,0.804320749840761,0.00027520334205277663,0.00034215621331074855,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.1653978521204305,0.1653978521204305,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.6870466631979535,0.6850560787506008,0.0019905844473526724,0.0029057248145043578,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.05380692502022182,0.003325855815836257,0.05048106920438557,15.178369718860631,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.5428340644442047,0.41290418374735505,0.12992988069684963,0.314673199766729,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.06824524187413863,0.004833135962566292,0.06341210591157234,13.120281821722612,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.19305960672334926,0.19305960672334926,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,1.4331922951879061,0.23634275273328056,1.1968495424546255,5.064041645505009,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.5471088990979404,0.5456903195468074,0.0014185795511330035,0.0025996054910981847,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.22556295930254364,0.22556295930254364,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.8619484685707123,0.8619484685707123,0.0,0.0,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.9022318380246865,0.45163668640406324,0.4505951516206233,0.9976938658554675,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.041592077652603886,0.02887094402779797,0.012721133624805914,0.4406206327218658,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.550475856308979,0.545357957574915,0.005117898734063986,0.009384476127976821,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.14463133783571921,0.12914747101825305,0.015483866817466163,0.11989291540426487,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.37754935536660006,0.3699335735488179,0.0076157818177821635,0.020586890086030957,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.1415887024949189,0.028827465453715475,0.11276123704120342,3.9115903970902166,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.566585549792979,0.2392348921815449,0.3273506576114341,1.3683232183498635,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.17197332899982934,0.169509305994894,0.0024640230049353395,0.014536210802547687,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.17094390029342965,0.07998028055949599,0.09096361973393366,1.137325589477863,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.6432364943430202,0.6320091194369833,0.011227374906036869,0.0177645773783116,0,1,1
Vector-MLP-L6,1.5,0.1,7,0.22575600496129852,0.148631454193968,0.07712455076733052,0.5188979088281066,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.2763375642026066,0.27431036595463754,0.002027198247969042,0.0073901627483675845,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.3690984494822375,0.3604055374751114,0.00869291200712613,0.024119807004148595,0,0,1
Vector-MLP-L6,1.5,0.1,7,0.11257935176700709,0.06451710075504047,0.04806225101196662,0.7449536704144553,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.2012052454276612,0.18885122327149884,0.012354022156162353,0.06541669120353961,0,0,0
Vector-MLP-L6,1.5,0.1,7,0.8264159626782032,0.8248543234092387,0.0015616392689644654,0.0018932303858334536,1,1,1
Vector-MLP-L6,1.5,0.1,7,0.04341122560086988,0.03387901644416057,0.009532209156709312,0.28136026830708943,0,0,0
