beta,gamma_over_eta,n,method,mean_loss_primary,J1_primary,failure_rate,n_samples
5.0,0.1,7,WMLE,0.5791803810153756,0.7610390141217306,0.0,300
5.0,0.1,10,LRE,0.5031640088887745,0.7093405450760407,0.0,300
5.0,0.1,10,LSE,0.5486055826758982,0.740679136114889,0.0,300
5.0,0.1,10,MDM-0.1,0.661600369387128,0.8133882033734741,0.0,300
5.0,0.1,10,MLE,0.9093644513196927,0.9536060252115087,0.15666666666666668,300
5.0,0.1,10,WMLE,0.5669072558967677,0.7529324378035308,0.0,300
5.0,0.1,15,LRE,0.4519917637615788,0.6723033271980579,0.0,300
5.0,0.1,15,LSE,0.48098543148144673,0.6935311323087426,0.0,300
5.0,0.1,15,MDM-0.1,0.5633166516937527,0.7505442369998937,0.0,300
5.0,0.1,15,MLE,0.6444514735740318,0.8027773499383448,0.056666666666666664,300
5.0,0.1,15,WMLE,0.5004633355234319,0.7074343330115043,0.0,300
5.0,0.1,20,LRE,0.2962995263285893,0.5443340209178454,0.0,300
5.0,0.1,20,LSE,0.3163477131813177,0.5624479648654778,0.0,300
5.0,0.1,20,MDM-0.1,0.41388846209225943,0.6433416371511014,0.0,300
5.0,0.1,20,MLE,0.41398480089986184,0.6434165065491106,0.02666666666666667,300
5.0,0.1,20,WMLE,0.34837869931571824,0.5902361386053198,0.0,300
5.0,0.25,7,LRE,0.7846053398650034,0.8857795097342246,0.0,300
5.0,0.25,7,LSE,0.8651423105319719,0.9301302653564025,0.0,300
5.0,0.25,7,MDM-0.1,0.8307623197261862,0.9114616391961793,0.0,300
5.0,0.25,7,MLE,1.581845455771763,1.257714377659635,0.31,300
5.0,0.25,7,WMLE,0.5590795032483555,0.7477161916451693,0.0,300
5.0,0.25,10,LRE,0.6839960145558673,0.8270405156676831,0.0,300
5.0,0.25,10,LSE,0.7520478291331666,0.8672069125261668,0.0,300
5.0,0.25,10,MDM-0.1,0.7397830132508637,0.8601063964713107,0.0,300
5.0,0.25,10,MLE,1.204687698946786,1.0975826615552862,0.19,300
5.0,0.25,10,WMLE,0.6197066154056728,0.7872144659530038,0.0,300
5.0,0.25,15,LRE,0.4636053731325755,0.680885726926755,0.0,300
5.0,0.25,15,LSE,0.5204798182402545,0.7214428724717256,0.0,300
5.0,0.25,15,MDM-0.1,0.5265380605894959,0.7256294237346608,0.0,300
5.0,0.25,15,MLE,0.7106356922386013,0.8429921068661327,0.043333333333333335,300
5.0,0.25,15,WMLE,0.4802981192229058,0.6930354386486349,0.0,300
5.0,0.25,20,LRE,0.36758109632002967,0.6062846660769425,0.0,300
5.0,0.25,20,LSE,0.39573173714191195,0.6290721239587015,0.0,300
5.0,0.25,20,MDM-0.1,0.43800983153193207,0.6618231119656763,0.0,300
5.0,0.25,20,MLE,0.47798442683215997,0.6913641781522673,0.01,300
5.0,0.25,20,WMLE,0.38389778236274985,0.6195948534024067,0.0,300
5.0,0.5,7,LRE,1.0214754370317012,1.0106806800526569,0.0,300
5.0,0.5,7,LSE,1.103801429514341,1.0506195455607805,0.0,300
5.0,0.5,7,MDM-0.1,0.8225706865321695,0.9069568272702783,0.0,300
5.0,0.5,7,MLE,1.9618334431629572,1.4006546480710214,0.29,300
5.0,0.5,7,WMLE,0.613889871560726,0.7835112453313775,0.0,300
5.0,0.5,10,LRE,0.8095948408645953,0.8997748834372936,0.0,300
5.0,0.5,10,LSE,0.8861352361423414,0.9413475639434892,0.0,300
5.0,0.5,10,MDM-0.1,0.6560953865807422,0.8099971522053285,0.0,300
5.0,0.5,10,MLE,1.3650302730125488,1.1683451001363205,0.16333333333333333,300
5.0,0.5,10,WMLE,0.5393337752756066,0.7343934744233547,0.0,300
5.0,0.5,15,LRE,0.6805447427160994,0.8249513577878997,0.0,300
5.0,0.5,15,LSE,0.7316330532375086,0.85535551277671,0.0,300
5.0,0.5,15,MDM-0.1,0.5537185687040778,0.7441226839064091,0.0,300
5.0,0.5,15,MLE,0.9793322334666857,0.9896121631561962,0.06333333333333334,300
5.0,0.5,15,WMLE,0.4653945023726424,0.6821982866972346,0.0,300
5.0,0.5,20,LRE,0.597149305483796,0.7727543629665224,0.0,300
5.0,0.5,20,LSE,0.6217538847542877,0.7885137188117197,0.0,300
5.0,0.5,20,MDM-0.1,0.4710004468512442,0.6862947230244775,0.0,300
5.0,0.5,20,MLE,0.7124332797520267,0.844057628217426,0.02,300
5.0,0.5,20,WMLE,0.4209067088729046,0.6487732337827329,0.0,300
5.0,0.75,7,LRE,1.2910639967706934,1.1362499710762122,0.0,300
5.0,0.75,7,LSE,1.3938028185825013,1.1805942650133878,0.0,300
5.0,0.75,7,MDM-0.1,0.8323824255408278,0.91234994686295,0.0,300
5.0,0.75,7,MLE,2.4413613966529084,1.5624856468630066,0.2733333333333333,300
5.0,0.75,7,WMLE,0.6463089030169595,0.8039333946397298,0.0,300
5.0,0.75,10,LRE,1.226022005096522,1.1072587796430073,0.0,300
5.0,0.75,10,LSE,1.3073775050469556,1.1434060980452028,0.0,300
5.0,0.75,10,MDM-0.1,0.6926017066282958,0.8322269562014294,0.0,300
5.0,0.75,10,MLE,1.805455885926544,1.3436725367166453,0.17,300
5.0,0.75,10,WMLE,0.5639464033890772,0.7509636498453685,0.0,300
5.0,0.75,15,LRE,1.0116775489382075,1.0058218276306234,0.0,300
5.0,0.75,15,LSE,1.0590897387430735,1.0291208572092365,0.0,300
5.0,0.75,15,MDM-0.1,0.5424560460214068,0.7365161546235133,0.0,300
5.0,0.75,15,MLE,1.377085033276578,1.1734926643471522,0.03,300
5.0,0.75,15,WMLE,0.4966048779920726,0.704701978138328,0.0,300
5.0,0.75,20,LRE,0.9476869560518513,0.9734921448331524,0.0,300
5.0,0.75,20,LSE,0.9723102939602529,0.9860579566943583,0.0,300
5.0,0.75,20,MDM-0.1,0.45158177619873147,0.6719983453839239,0.0,300
5.0,0.75,20,MLE,1.060872694061111,1.0299867446045659,0.006666666666666667,300
5.0,0.75,20,WMLE,0.4270479643126928,0.6534890697729326,0.0,300
5.0,1.0,7,LRE,2.154161889484035,1.467706336255327,0.0,300
5.0,1.0,7,LSE,2.2685665506352652,1.5061761353292202,0.0,300
5.0,1.0,7,MDM-0.1,0.7700289288130931,0.8775129223054742,0.0,300
5.0,1.0,7,MLE,3.872905112959915,1.9679697947275296,0.25666666666666665,300
5.0,1.0,7,WMLE,0.5769209042513417,0.7595530950837747,0.0,300
5.0,1.0,10,LRE,1.5884007102887074,1.26031770212463,0.0,300
5.0,1.0,10,LSE,1.6424152852446854,1.2815675109976397,0.0,300
5.0,1.0,10,MDM-0.1,0.6969120016299294,0.834812554786959,0.0,300
5.0,1.0,10,MLE,2.459576605042811,1.5683037349451194,0.16,300
5.0,1.0,10,WMLE,0.6140157108106643,0.783591545903007,0.0,300
5.0,1.0,15,LRE,1.5875364981639453,1.2599748006067204,0.0,300
5.0,1.0,15,LSE,1.6290794211468684,1.2763539560587684,0.0,300
5.0,1.0,15,MDM-0.1,0.49797376422481837,0.7056725616210526,0.0,300
5.0,1.0,15,MLE,2.0718775984945874,1.4394018196787814,0.03,300
5.0,1.0,15,WMLE,0.46468190826339667,0.6816758087708531,0.0,300
5.0,1.0,20,LRE,1.1697889396099392,1.0815678155390624,0.0,300
5.0,1.0,20,LSE,1.11655116037419,1.0566698445466256,0.0,300
5.0,1.0,20,MDM-0.1,0.49279955141986753,0.7019968314884816,0.0,300
5.0,1.0,20,MLE,1.1825206862437978,1.0874376700500115,0.016666666666666666,300
5.0,1.0,20,WMLE,0.4530724205875567,0.6731065447516884,0.0,300
