beta,n,gamma_eta,rep,method,loss_i
5.0,10,0.1,300,oracle,0.2549000984656401
5.0,10,0.1,300,mdm0,0.2549000984656401
5.0,10,0.1,300,dual,0.2549000984656401
5.0,10,0.1,300,wmle,0.2549000984656401
5.0,10,0.1,301,oracle,0.7884849720823601
5.0,10,0.1,301,mdm0,0.7884849720823601
5.0,10,0.1,301,dual,1.15631328702004
5.0,10,0.1,301,wmle,1.23624731565864
5.0,10,0.1,302,oracle,1.94660714741316
5.0,10,0.1,302,mdm0,1.96454436469476
5.0,10,0.1,302,dual,1.96454436469476
5.0,10,0.1,302,wmle,1.94660714741316
5.0,10,0.1,303,oracle,1.6079494694417602
5.0,10,0.1,303,mdm0,1.6079494694417602
5.0,10,0.1,303,dual,1.6361286145760001
5.0,10,0.1,303,wmle,1.6105950284054402
5.0,10,0.1,304,oracle,1.0690971163120002
5.0,10,0.1,304,mdm0,1.2440462666071601
5.0,10,0.1,304,dual,1.2570828813501598
5.0,10,0.1,304,wmle,1.2570828813501598
5.0,10,0.1,305,oracle,1.02144843350996
5.0,10,0.1,305,mdm0,1.11578868332376
5.0,10,0.1,305,dual,1.11578868332376
5.0,10,0.1,305,wmle,1.06700664644136
5.0,10,0.1,306,oracle,0.14341725334835995
5.0,10,0.1,306,mdm0,0.27695304438424
5.0,10,0.1,306,dual,0.32102869071084
5.0,10,0.1,306,wmle,0.27695304438424
5.0,10,0.1,307,oracle,1.1364321556301602
5.0,10,0.1,307,mdm0,1.25422256805844
5.0,10,0.1,307,dual,1.2744167614339599
5.0,10,0.1,307,wmle,1.33210841336104
5.0,10,0.1,308,oracle,0.016043834515440013
5.0,10,0.1,308,mdm0,0.016043834515440013
5.0,10,0.1,308,dual,0.07506296106384
5.0,10,0.1,308,wmle,0.20037907774584002
5.0,10,0.1,309,oracle,0.13907034935084
5.0,10,0.1,309,mdm0,0.13907034935084
5.0,10,0.1,309,dual,0.45278105626835996
5.0,10,0.1,309,wmle,0.8614728185589601
5.0,10,0.1,310,oracle,0.47047954985015994
5.0,10,0.1,310,mdm0,0.47047954985015994
5.0,10,0.1,310,dual,0.70482413448776
5.0,10,0.1,310,wmle,0.8409580469795601
5.0,10,0.1,311,oracle,0.07407187366503998
5.0,10,0.1,311,mdm0,0.07407187366503998
5.0,10,0.1,311,dual,0.07407187366503998
5.0,10,0.1,311,wmle,0.07407187366503998
5.0,10,0.1,312,oracle,0.8683415960877598
5.0,10,0.1,312,mdm0,0.9517974817701599
5.0,10,0.1,312,dual,0.9517974817701599
5.0,10,0.1,312,wmle,0.8875371333776402
5.0,10,0.1,313,oracle,1.1433116410017599
5.0,10,0.1,313,mdm0,1.33548060463144
5.0,10,0.1,313,dual,1.4016346891527602
5.0,10,0.1,313,wmle,1.1433116410017599
5.0,10,0.1,314,oracle,0.01699608616099998
5.0,10,0.1,314,mdm0,0.01699608616099998
5.0,10,0.1,314,dual,0.06031608704583999
5.0,10,0.1,314,wmle,0.12703777406475997
5.0,10,0.1,315,oracle,1.52586576681764
5.0,10,0.1,315,mdm0,1.65467272005804
5.0,10,0.1,315,dual,1.65467272005804
5.0,10,0.1,315,wmle,1.60495644455236
5.0,10,0.1,316,oracle,0.08795470126436
5.0,10,0.1,316,mdm0,0.15260120403299998
5.0,10,0.1,316,dual,0.26536970505716
5.0,10,0.1,316,wmle,0.21325034281103997
5.0,10,0.1,317,oracle,0.043184885299560015
5.0,10,0.1,317,mdm0,0.043184885299560015
5.0,10,0.1,317,dual,0.043184885299560015
5.0,10,0.1,317,wmle,0.043184885299560015
5.0,10,0.1,318,oracle,0.05719232496515996
5.0,10,0.1,318,mdm0,0.05719232496515996
5.0,10,0.1,318,dual,0.05719232496515996
5.0,10,0.1,318,wmle,0.05719232496515996
5.0,10,0.1,319,oracle,0.36207541794004006
5.0,10,0.1,319,mdm0,0.36207541794004006
5.0,10,0.1,319,dual,0.50723782765064
5.0,10,0.1,319,wmle,0.61674818279844
5.0,10,0.1,320,oracle,0.01351090021076001
5.0,10,0.1,320,mdm0,0.01351090021076001
5.0,10,0.1,320,dual,0.014662658642760003
5.0,10,0.1,320,wmle,0.01351090021076001
5.0,10,0.1,321,oracle,0.22813362266964002
5.0,10,0.1,321,mdm0,0.22813362266964002
5.0,10,0.1,321,dual,0.4372741454865601
5.0,10,0.1,321,wmle,0.5616974202696399
5.0,10,0.1,322,oracle,0.28818951200784
5.0,10,0.1,322,mdm0,0.4798035617650001
5.0,10,0.1,322,dual,0.6220354143379999
5.0,10,0.1,322,wmle,0.67975328546156
5.0,10,0.1,323,oracle,0.042296990267239994
5.0,10,0.1,323,mdm0,0.042296990267239994
5.0,10,0.1,323,dual,0.042296990267239994
5.0,10,0.1,323,wmle,0.042296990267239994
5.0,10,0.1,324,oracle,1.17994906289056
5.0,10,0.1,324,mdm0,1.17994906289056
5.0,10,0.1,324,dual,1.4651964421962402
5.0,10,0.1,324,wmle,1.17994906289056
5.0,10,0.1,325,oracle,0.15187750880023998
5.0,10,0.1,325,mdm0,0.15187750880023998
5.0,10,0.1,325,dual,0.3344102844780001
5.0,10,0.1,325,wmle,0.50526954387524
5.0,10,0.1,326,oracle,0.16275794120516002
5.0,10,0.1,326,mdm0,0.22561543186376004
5.0,10,0.1,326,dual,0.32360367209095997
5.0,10,0.1,326,wmle,0.4293050249860001
5.0,10,0.1,327,oracle,0.72676831056396
5.0,10,0.1,327,mdm0,0.8504535480020001
5.0,10,0.1,327,dual,0.9355285851267601
5.0,10,0.1,327,wmle,1.0284341869867601
5.0,10,0.1,328,oracle,0.13407049039264
5.0,10,0.1,328,mdm0,0.13407049039264
5.0,10,0.1,328,dual,0.28654682034284
5.0,10,0.1,328,wmle,0.13407049039264
5.0,10,0.1,329,oracle,0.3475698956566399
5.0,10,0.1,329,mdm0,0.3475698956566399
5.0,10,0.1,329,dual,0.599602607746
5.0,10,0.1,329,wmle,0.6926084362906402
5.0,10,0.1,330,oracle,0.9254297131620001
5.0,10,0.1,330,mdm0,1.11344225953204
5.0,10,0.1,330,dual,1.18172556380884
5.0,10,0.1,330,wmle,1.2403757874433599
5.0,10,0.1,331,oracle,0.022068398924240024
5.0,10,0.1,331,mdm0,0.022068398924240024
5.0,10,0.1,331,dual,0.011120236660999984
5.0,10,0.1,331,wmle,0.022068398924240024
5.0,10,0.1,332,oracle,0.70756186336096
5.0,10,0.1,332,mdm0,0.84634183707316
5.0,10,0.1,332,dual,0.8747225501750401
5.0,10,0.1,332,wmle,0.9391254474886399
5.0,10,0.1,333,oracle,1.0220020737336402
5.0,10,0.1,333,mdm0,1.22895549578676
5.0,10,0.1,333,dual,1.3359374889186402
5.0,10,0.1,333,wmle,1.4388200311701602
5.0,10,0.1,334,oracle,0.8214046843246401
5.0,10,0.1,334,mdm0,0.8214046843246401
5.0,10,0.1,334,dual,1.23217078154136
5.0,10,0.1,334,wmle,1.5074201336411601
5.0,10,0.1,335,oracle,0.39470362873744
5.0,10,0.1,335,mdm0,0.47061601151064003
5.0,10,0.1,335,dual,0.6225951236757601
5.0,10,0.1,335,wmle,0.7214572955882399
5.0,10,0.1,336,oracle,0.05076921637763995
5.0,10,0.1,336,mdm0,0.05076921637763995
5.0,10,0.1,336,dual,0.05076921637763995
5.0,10,0.1,336,wmle,0.05076921637763995
5.0,10,0.1,337,oracle,0.996250127256
5.0,10,0.1,337,mdm0,0.996250127256
5.0,10,0.1,337,dual,1.16594915130996
5.0,10,0.1,337,wmle,1.31379065675244
5.0,10,0.1,338,oracle,1.06751379904376
5.0,10,0.1,338,mdm0,1.2252143221979999
5.0,10,0.1,338,dual,1.28934198342276
5.0,10,0.1,338,wmle,1.306275398078
5.0,10,0.1,339,oracle,0.016599257642000008
5.0,10,0.1,339,mdm0,0.016599257642000008
5.0,10,0.1,339,dual,0.049517942130959995
5.0,10,0.1,339,wmle,0.049517942130959995
5.0,10,0.1,340,oracle,1.28547531503124
5.0,10,0.1,340,mdm0,1.3935499629466404
5.0,10,0.1,340,dual,1.3980563169827602
5.0,10,0.1,340,wmle,1.28547531503124
5.0,10,0.1,341,oracle,0.38768301991976
5.0,10,0.1,341,mdm0,0.38768301991976
5.0,10,0.1,341,dual,0.69912907489304
5.0,10,0.1,341,wmle,0.7294641730304399
5.0,10,0.1,342,oracle,0.9813710002090399
5.0,10,0.1,342,mdm0,1.0823154646689999
5.0,10,0.1,342,dual,1.0921600931936402
5.0,10,0.1,342,wmle,1.105846439347
5.0,10,0.1,343,oracle,0.12705191010324
5.0,10,0.1,343,mdm0,0.12705191010324
5.0,10,0.1,343,dual,0.12705191010324
5.0,10,0.1,343,wmle,0.12705191010324
5.0,10,0.1,344,oracle,0.07481947374344
5.0,10,0.1,344,mdm0,0.13640071950244
5.0,10,0.1,344,dual,0.17624032363103992
5.0,10,0.1,344,wmle,0.17624032363103992
5.0,10,0.1,345,oracle,1.2358773850592397
5.0,10,0.1,345,mdm0,1.3635112238368403
5.0,10,0.1,345,dual,1.387772168297
5.0,10,0.1,345,wmle,1.4153840122973604
5.0,10,0.1,346,oracle,0.17442097900115996
5.0,10,0.1,346,mdm0,0.17442097900115996
5.0,10,0.1,346,dual,0.17442097900115996
5.0,10,0.1,346,wmle,0.17442097900115996
5.0,10,0.1,347,oracle,0.13763851255824
5.0,10,0.1,347,mdm0,0.13763851255824
5.0,10,0.1,347,dual,0.13857935549124004
5.0,10,0.1,347,wmle,0.13763851255824
5.0,10,0.1,348,oracle,1.2638993747399998
5.0,10,0.1,348,mdm0,1.3877859875547598
5.0,10,0.1,348,dual,1.40030509181044
5.0,10,0.1,348,wmle,1.46260741516944
5.0,10,0.1,349,oracle,0.6988967922197601
5.0,10,0.1,349,mdm0,0.8789505651003601
5.0,10,0.1,349,dual,0.9507681530116402
5.0,10,0.1,349,wmle,1.1007882929127601
5.0,10,0.1,350,oracle,0.50339416546884
5.0,10,0.1,350,mdm0,0.6403457242621601
5.0,10,0.1,350,dual,0.77885072692776
5.0,10,0.1,350,wmle,0.84042566485856
5.0,10,0.1,351,oracle,0.25586879371696003
5.0,10,0.1,351,mdm0,0.4240270307859601
5.0,10,0.1,351,dual,0.48909800137799986
5.0,10,0.1,351,wmle,0.48909800137799986
5.0,10,0.1,352,oracle,0.10811740781335999
5.0,10,0.1,352,mdm0,0.10811740781335999
5.0,10,0.1,352,dual,0.21142114461283998
5.0,10,0.1,352,wmle,0.36775639964776
5.0,10,0.1,353,oracle,0.7108060629650002
5.0,10,0.1,353,mdm0,0.8675339306540001
5.0,10,0.1,353,dual,0.91026794089616
5.0,10,0.1,353,wmle,0.9173251377851601
5.0,10,0.1,354,oracle,1.291516546499
5.0,10,0.1,354,mdm0,1.4134274048456401
5.0,10,0.1,354,dual,1.43003778444464
5.0,10,0.1,354,wmle,1.50658948298376
5.0,10,0.1,355,oracle,0.06308285960884
5.0,10,0.1,355,mdm0,0.06308285960884
5.0,10,0.1,355,dual,0.06308285960884
5.0,10,0.1,355,wmle,0.32561640495596
5.0,10,0.1,356,oracle,0.17038306534696
5.0,10,0.1,356,mdm0,0.25615453022564005
5.0,10,0.1,356,dual,0.279996578675
5.0,10,0.1,356,wmle,0.35876643535475994
5.0,10,0.1,357,oracle,0.18614733718356
5.0,10,0.1,357,mdm0,0.252730323115
5.0,10,0.1,357,dual,0.252730323115
5.0,10,0.1,357,wmle,0.252730323115
5.0,10,0.1,358,oracle,0.6688806371320399
5.0,10,0.1,358,mdm0,0.82014594404004
5.0,10,0.1,358,dual,0.8860112377652399
5.0,10,0.1,358,wmle,0.9349318863029601
5.0,10,0.1,359,oracle,0.23266183339476
5.0,10,0.1,359,mdm0,0.23266183339476
5.0,10,0.1,359,dual,0.44847663971384
5.0,10,0.1,359,wmle,0.5847220722237599
5.0,10,0.1,360,oracle,1.146056289609
5.0,10,0.1,360,mdm0,1.30406834371236
5.0,10,0.1,360,dual,1.30406834371236
5.0,10,0.1,360,wmle,1.2377620397696398
5.0,10,0.1,361,oracle,0.06986353956835999
5.0,10,0.1,361,mdm0,0.13542483184136
5.0,10,0.1,361,dual,0.19618938456083998
5.0,10,0.1,361,wmle,0.29459914207156
5.0,10,0.1,362,oracle,0.07193417844295998
5.0,10,0.1,362,mdm0,0.07193417844295998
5.0,10,0.1,362,dual,0.07193417844295998
5.0,10,0.1,362,wmle,0.17210636354356
5.0,10,0.1,363,oracle,1.0724573800222401
5.0,10,0.1,363,mdm0,1.20144651832884
5.0,10,0.1,363,dual,1.20144651832884
5.0,10,0.1,363,wmle,1.0724573800222401
5.0,10,0.1,364,oracle,0.35285341875656007
5.0,10,0.1,364,mdm0,0.47247677758324
5.0,10,0.1,364,dual,0.558397420468
5.0,10,0.1,364,wmle,0.62554894517784
5.0,10,0.1,365,oracle,0.009098808108359993
5.0,10,0.1,365,mdm0,0.009098808108359993
5.0,10,0.1,365,dual,0.009098808108359993
5.0,10,0.1,365,wmle,0.009098808108359993
5.0,10,0.1,366,oracle,1.1317081570709602
5.0,10,0.1,366,mdm0,1.255010498626
5.0,10,0.1,366,dual,1.275751882565
5.0,10,0.1,366,wmle,1.2881222440333602
5.0,10,0.1,367,oracle,0.43904208502136
5.0,10,0.1,367,mdm0,0.43904208502136
5.0,10,0.1,367,dual,0.879998450841
5.0,10,0.1,367,wmle,0.9317758086100401
5.0,10,0.1,368,oracle,1.1578378242017602
5.0,10,0.1,368,mdm0,1.20178378066484
5.0,10,0.1,368,dual,1.20178378066484
5.0,10,0.1,368,wmle,1.164283147166
5.0,10,0.1,369,oracle,0.207057511761
5.0,10,0.1,369,mdm0,0.30022285785035996
5.0,10,0.1,369,dual,0.4745149648980001
5.0,10,0.1,369,wmle,0.5137709438192399
5.0,10,0.1,370,oracle,0.77455768279264
5.0,10,0.1,370,mdm0,0.9227590860609999
5.0,10,0.1,370,dual,0.9335382790648401
5.0,10,0.1,370,wmle,0.93862595252684
5.0,10,0.1,371,oracle,0.75221807322776
5.0,10,0.1,371,mdm0,0.8369674479402401
5.0,10,0.1,371,dual,0.8529815734089999
5.0,10,0.1,371,wmle,0.8906603312489999
5.0,10,0.1,372,oracle,0.68138294112664
5.0,10,0.1,372,mdm0,0.68138294112664
5.0,10,0.1,372,dual,1.027959666194
5.0,10,0.1,372,wmle,1.0803688316260398
5.0,10,0.1,373,oracle,0.4188799989383601
5.0,10,0.1,373,mdm0,0.4188799989383601
5.0,10,0.1,373,dual,0.82610756960804
5.0,10,0.1,373,wmle,1.05137212873996
5.0,10,0.1,374,oracle,0.06365343035523999
5.0,10,0.1,374,mdm0,0.06365343035523999
5.0,10,0.1,374,dual,0.06365343035523999
5.0,10,0.1,374,wmle,0.06365343035523999
5.0,10,0.1,375,oracle,1.62529183251636
5.0,10,0.1,375,mdm0,1.66315282372296
5.0,10,0.1,375,dual,1.66315282372296
5.0,10,0.1,375,wmle,1.62529183251636
5.0,10,0.1,376,oracle,0.3848961520288401
5.0,10,0.1,376,mdm0,0.3848961520288401
5.0,10,0.1,376,dual,0.54698632060244
5.0,10,0.1,376,wmle,0.75401997632876
5.0,10,0.1,377,oracle,0.07232148531775998
5.0,10,0.1,377,mdm0,0.06695883885415996
5.0,10,0.1,377,dual,0.09632358683796
5.0,10,0.1,377,wmle,0.13503546377744
5.0,10,0.1,378,oracle,0.030088396933040024
5.0,10,0.1,378,mdm0,0.030088396933040024
5.0,10,0.1,378,dual,0.049914914026639966
5.0,10,0.1,378,wmle,0.049914914026639966
5.0,10,0.1,379,oracle,0.54217272645
5.0,10,0.1,379,mdm0,0.54217272645
5.0,10,0.1,379,dual,0.64898144695496
5.0,10,0.1,379,wmle,0.89526915996776
5.0,10,0.1,380,oracle,0.051897423476240025
5.0,10,0.1,380,mdm0,0.06104000689044001
5.0,10,0.1,380,dual,0.09350775815096002
5.0,10,0.1,380,wmle,0.169407558465
5.0,10,0.1,381,oracle,1.9569022575389603
5.0,10,0.1,381,mdm0,1.9751406816532402
5.0,10,0.1,381,dual,1.9751406816532402
5.0,10,0.1,381,wmle,1.9569022575389603
5.0,10,0.1,382,oracle,0.518190904131
5.0,10,0.1,382,mdm0,0.518190904131
5.0,10,0.1,382,dual,0.884003517235
5.0,10,0.1,382,wmle,0.96779247569
5.0,10,0.1,383,oracle,0.31713159933996
5.0,10,0.1,383,mdm0,0.31713159933996
5.0,10,0.1,383,dual,0.60168445057844
5.0,10,0.1,383,wmle,0.7086831141134401
5.0,10,0.1,384,oracle,1.25215120289156
5.0,10,0.1,384,mdm0,1.4173534846269602
5.0,10,0.1,384,dual,1.46839437485216
5.0,10,0.1,384,wmle,1.5155853614571602
5.0,10,0.1,385,oracle,0.12219543869583999
5.0,10,0.1,385,mdm0,0.12219543869583999
5.0,10,0.1,385,dual,0.21691737592883997
5.0,10,0.1,385,wmle,0.42157906025875996
5.0,10,0.1,386,oracle,0.8324025489682401
5.0,10,0.1,386,mdm0,1.01667948216116
5.0,10,0.1,386,dual,1.08782743495544
5.0,10,0.1,386,wmle,1.10630435190276
5.0,10,0.1,387,oracle,0.641290411306
5.0,10,0.1,387,mdm0,0.7812405654750003
5.0,10,0.1,387,dual,0.9393892129637601
5.0,10,0.1,387,wmle,0.97643653388096
5.0,10,0.1,388,oracle,0.96473146392996
5.0,10,0.1,388,mdm0,1.11297093418244
5.0,10,0.1,388,dual,1.1485322973379999
5.0,10,0.1,388,wmle,1.16388752416776
5.0,10,0.1,389,oracle,0.24999138097015994
5.0,10,0.1,389,mdm0,0.24999138097015994
5.0,10,0.1,389,dual,0.40726644953475993
5.0,10,0.1,389,wmle,0.24999138097015994
5.0,10,0.1,390,oracle,0.86090888961644
5.0,10,0.1,390,mdm0,1.010001109625
5.0,10,0.1,390,dual,1.02723153403544
5.0,10,0.1,390,wmle,1.1100450599048401
5.0,10,0.1,391,oracle,0.40708710994436004
5.0,10,0.1,391,mdm0,0.5491589928259999
5.0,10,0.1,391,dual,0.64528412915416
5.0,10,0.1,391,wmle,0.6625026839745599
5.0,10,0.1,392,oracle,1.5148626149173599
5.0,10,0.1,392,mdm0,1.586704182033
5.0,10,0.1,392,dual,1.586704182033
5.0,10,0.1,392,wmle,1.5148626149173599
5.0,10,0.1,393,oracle,0.10098186173964
5.0,10,0.1,393,mdm0,0.10098186173964
5.0,10,0.1,393,dual,0.20684206097615995
5.0,10,0.1,393,wmle,0.36669699457315996
5.0,10,0.1,394,oracle,0.37280439307016
5.0,10,0.1,394,mdm0,0.44948736936516004
5.0,10,0.1,394,dual,0.592050098417
5.0,10,0.1,394,wmle,0.65390031990324
5.0,10,0.1,395,oracle,0.35444574824356
5.0,10,0.1,395,mdm0,0.47136243766324004
5.0,10,0.1,395,dual,0.5520050421549599
5.0,10,0.1,395,wmle,0.6138725592026402
5.0,10,0.1,396,oracle,0.77234190974776
5.0,10,0.1,396,mdm0,0.9053651285075601
5.0,10,0.1,396,dual,0.9092442133500002
5.0,10,0.1,396,wmle,0.81219076558084
5.0,10,0.1,397,oracle,0.28152534336644
5.0,10,0.1,397,mdm0,0.28152534336644
5.0,10,0.1,397,dual,0.28152534336644
5.0,10,0.1,397,wmle,0.28152534336644
5.0,10,0.1,398,oracle,0.06976159145996
5.0,10,0.1,398,mdm0,0.12839763480903998
5.0,10,0.1,398,dual,0.18399961019399994
5.0,10,0.1,398,wmle,0.27619731777624
5.0,10,0.1,399,oracle,0.564777809835
5.0,10,0.1,399,mdm0,0.6859563777636402
5.0,10,0.1,399,dual,0.7692220461107601
5.0,10,0.1,399,wmle,0.9083720314468401
5.0,10,0.1,400,oracle,0.17006474327864
5.0,10,0.1,400,mdm0,0.28040526239084
5.0,10,0.1,400,dual,0.43070140121224
5.0,10,0.1,400,wmle,0.43070140121224
5.0,10,0.1,401,oracle,0.37290697028136
5.0,10,0.1,401,mdm0,0.37290697028136
5.0,10,0.1,401,dual,0.7780657746220001
5.0,10,0.1,401,wmle,0.8500988085969999
5.0,10,0.1,402,oracle,0.41455872120000004
5.0,10,0.1,402,mdm0,0.571248265501
5.0,10,0.1,402,dual,0.6333934190547599
5.0,10,0.1,402,wmle,0.6497100779042398
5.0,10,0.1,403,oracle,0.10420258939715998
5.0,10,0.1,403,mdm0,0.10420258939715998
5.0,10,0.1,403,dual,0.25475507890136
5.0,10,0.1,403,wmle,0.36563315930324
5.0,10,0.1,404,oracle,0.00639733188116
5.0,10,0.1,404,mdm0,0.00639733188116
5.0,10,0.1,404,dual,0.00639733188116
5.0,10,0.1,404,wmle,0.00639733188116
5.0,10,0.1,405,oracle,0.29047143135203995
5.0,10,0.1,405,mdm0,0.35296749478184003
5.0,10,0.1,405,dual,0.48316756007684003
5.0,10,0.1,405,wmle,0.57154418188456
5.0,10,0.1,406,oracle,0.05934295520804002
5.0,10,0.1,406,mdm0,0.05934295520804002
5.0,10,0.1,406,dual,0.05934295520804002
5.0,10,0.1,406,wmle,0.05934295520804002
5.0,10,0.1,407,oracle,0.35927679088964004
5.0,10,0.1,407,mdm0,0.35927679088964004
5.0,10,0.1,407,dual,0.35927679088964004
5.0,10,0.1,407,wmle,0.48955210357556
5.0,10,0.1,408,oracle,0.03415990026304001
5.0,10,0.1,408,mdm0,0.03415990026304001
5.0,10,0.1,408,dual,0.03415990026304001
5.0,10,0.1,408,wmle,0.03415990026304001
5.0,10,0.1,409,oracle,0.03220638794923997
5.0,10,0.1,409,mdm0,0.03220638794923997
5.0,10,0.1,409,dual,0.08483470245399999
5.0,10,0.1,409,wmle,0.20861679642884
5.0,10,0.1,410,oracle,0.95935517736296
5.0,10,0.1,410,mdm0,1.07144068732884
5.0,10,0.1,410,dual,1.081508034148
5.0,10,0.1,410,wmle,1.1546947524253601
5.0,10,0.1,411,oracle,0.5558283539467599
5.0,10,0.1,411,mdm0,0.5558283539467599
5.0,10,0.1,411,dual,0.78092120569816
5.0,10,0.1,411,wmle,0.93313439044296
5.0,10,0.1,412,oracle,0.061863705027559994
5.0,10,0.1,412,mdm0,0.061863705027559994
5.0,10,0.1,412,dual,0.066099507069
5.0,10,0.1,412,wmle,0.08868952417624004
5.0,10,0.1,413,oracle,1.9246778809586402
5.0,10,0.1,413,mdm0,1.98547953640084
5.0,10,0.1,413,dual,1.98547953640084
5.0,10,0.1,413,wmle,1.9246778809586402
5.0,10,0.1,414,oracle,1.15816198817556
5.0,10,0.1,414,mdm0,1.30774085796824
5.0,10,0.1,414,dual,1.34827779596384
5.0,10,0.1,414,wmle,1.38660023030736
5.0,10,0.1,415,oracle,0.795745337835
5.0,10,0.1,415,mdm0,0.9685225353410398
5.0,10,0.1,415,dual,1.00196887828036
5.0,10,0.1,415,wmle,1.08494766428324
5.0,10,0.1,416,oracle,0.22542963802199995
5.0,10,0.1,416,mdm0,0.22542963802199995
5.0,10,0.1,416,dual,0.47670587811944004
5.0,10,0.1,416,wmle,0.5700626673610399
5.0,10,0.1,417,oracle,0.40872860221736007
5.0,10,0.1,417,mdm0,0.40872860221736007
5.0,10,0.1,417,dual,0.67480612555304
5.0,10,0.1,417,wmle,0.77074807055
5.0,10,0.1,418,oracle,1.19675137507984
5.0,10,0.1,418,mdm0,1.28608021209444
5.0,10,0.1,418,dual,1.291386967313
5.0,10,0.1,418,wmle,1.3118260436253601
5.0,10,0.1,419,oracle,1.7016687955740002
5.0,10,0.1,419,mdm0,1.8301879547086402
5.0,10,0.1,419,dual,1.8704985721882401
5.0,10,0.1,419,wmle,1.89134004116996
5.0,10,0.1,420,oracle,0.06779001202296
5.0,10,0.1,420,mdm0,0.06779001202296
5.0,10,0.1,420,dual,0.18574098023300004
5.0,10,0.1,420,wmle,0.31895689619636
5.0,10,0.1,421,oracle,0.17753021173236003
5.0,10,0.1,421,mdm0,0.19212443563824003
5.0,10,0.1,421,dual,0.19212443563824003
5.0,10,0.1,421,wmle,0.17753021173236003
5.0,10,0.1,422,oracle,0.4875299371588401
5.0,10,0.1,422,mdm0,0.4875299371588401
5.0,10,0.1,422,dual,0.6005542747200401
5.0,10,0.1,422,wmle,0.86328435463144
5.0,10,0.1,423,oracle,0.17092281933300002
5.0,10,0.1,423,mdm0,0.17092281933300002
5.0,10,0.1,423,dual,0.32682807553703996
5.0,10,0.1,423,wmle,0.17092281933300002
5.0,10,0.1,424,oracle,0.0059378402376399865
5.0,10,0.1,424,mdm0,0.0059378402376399865
5.0,10,0.1,424,dual,0.0059378402376399865
5.0,10,0.1,424,wmle,0.07173385454276003
5.0,10,0.1,425,oracle,0.04966166596499997
5.0,10,0.1,425,mdm0,0.04966166596499997
5.0,10,0.1,425,dual,0.04966166596499997
5.0,10,0.1,425,wmle,0.04966166596499997
5.0,10,0.1,426,oracle,0.5835308073059999
5.0,10,0.1,426,mdm0,0.5835308073059999
5.0,10,0.1,426,dual,1.02140798803464
5.0,10,0.1,426,wmle,1.14338698497104
5.0,10,0.1,427,oracle,0.23807914164099994
5.0,10,0.1,427,mdm0,0.23807914164099994
5.0,10,0.1,427,dual,0.39361426793963994
5.0,10,0.1,427,wmle,0.23807914164099994
5.0,10,0.1,428,oracle,0.06283148420724001
5.0,10,0.1,428,mdm0,0.14619338986699998
5.0,10,0.1,428,dual,0.23996214191784002
5.0,10,0.1,428,wmle,0.06283148420724001
5.0,10,0.1,429,oracle,0.03486518290855999
5.0,10,0.1,429,mdm0,0.058734394964839974
5.0,10,0.1,429,dual,0.11341039543363998
5.0,10,0.1,429,wmle,0.058734394964839974
5.0,10,0.1,430,oracle,1.4149343612019603
5.0,10,0.1,430,mdm0,1.4808400596234401
5.0,10,0.1,430,dual,1.4808400596234401
5.0,10,0.1,430,wmle,1.4149343612019603
5.0,10,0.1,431,oracle,0.33386369741
5.0,10,0.1,431,mdm0,0.33386369741
5.0,10,0.1,431,dual,0.33386369741
5.0,10,0.1,431,wmle,0.33386369741
5.0,10,0.1,432,oracle,0.58164365610776
5.0,10,0.1,432,mdm0,0.6687506713565599
5.0,10,0.1,432,dual,0.85899203790584
5.0,10,0.1,432,wmle,0.9153595483869602
5.0,10,0.1,433,oracle,0.17996578060356003
5.0,10,0.1,433,mdm0,0.3178408758008399
5.0,10,0.1,433,dual,0.4956935084534399
5.0,10,0.1,433,wmle,0.5553486115514399
5.0,10,0.1,434,oracle,0.028363903770439992
5.0,10,0.1,434,mdm0,0.05976500934856001
5.0,10,0.1,434,dual,0.12284150073215998
5.0,10,0.1,434,wmle,0.028363903770439992
5.0,10,0.1,435,oracle,0.011206513702440007
5.0,10,0.1,435,mdm0,0.011206513702440007
5.0,10,0.1,435,dual,0.011206513702440007
5.0,10,0.1,435,wmle,0.011206513702440007
5.0,10,0.1,436,oracle,0.27539915050184005
5.0,10,0.1,436,mdm0,0.41045015920100003
5.0,10,0.1,436,dual,0.6452711278659601
5.0,10,0.1,436,wmle,0.8316664604736401
5.0,10,0.1,437,oracle,0.26853438203603996
5.0,10,0.1,437,mdm0,0.33265559222600005
5.0,10,0.1,437,dual,0.467254411541
5.0,10,0.1,437,wmle,0.5847278664346403
5.0,10,0.1,438,oracle,0.11002945052564003
5.0,10,0.1,438,mdm0,0.19456238219443997
5.0,10,0.1,438,dual,0.326873494089
5.0,10,0.1,438,wmle,0.37813546830056005
5.0,10,0.1,439,oracle,0.7105126090186399
5.0,10,0.1,439,mdm0,0.8651911365280399
5.0,10,0.1,439,dual,0.89106987334584
5.0,10,0.1,439,wmle,0.75779083542164
5.0,10,0.1,440,oracle,0.7349137729684401
5.0,10,0.1,440,mdm0,0.92860586823584
5.0,10,0.1,440,dual,1.014380989313
5.0,10,0.1,440,wmle,1.1205997833060002
5.0,10,0.1,441,oracle,0.51490066125636
5.0,10,0.1,441,mdm0,0.51490066125636
5.0,10,0.1,441,dual,0.8174373031118398
5.0,10,0.1,441,wmle,0.9263921751235599
5.0,10,0.1,442,oracle,0.63979903162744
5.0,10,0.1,442,mdm0,0.63979903162744
